components,difference,q
9720,2,0.100000
9715,-5,0.150000
9722,7,0.200000
9725,3,0.250000
9732,7,0.300000
9731,-1,0.350000
9735,4,0.400000
9734,-1,0.450000
9739,5,0.500000
9747,8,0.550000
9750,3,0.600000
9755,5,0.650000
9755,0,0.700000
9760,5,0.750000
9765,5,0.800000
9771,6,0.850000
9783,12,0.900000
9814,31,0.950000
10000,186,1.000000
9726,9726,0.000000
9727,1,0.050000
9726,-1,0.100000
9727,1,0.150000
9730,3,0.200000
9730,0,0.250000
9730,0,0.300000
9730,0,0.350000
9730,0,0.400000
9735,5,0.450000
9734,-1,0.500000
9737,3,0.550000
9737,0,0.600000
9742,5,0.650000
9739,-3,0.700000
9745,6,0.750000
9748,3,0.800000
9764,16,0.850000
9772,8,0.900000
9794,22,0.950000
10000,206,1.000000
9693,9693,0.000000
9693,0,0.050000
9694,1,0.100000
9694,0,0.150000
9695,1,0.200000
9695,0,0.250000
9700,5,0.300000
9704,4,0.350000
9700,-4,0.400000
9702,2,0.450000
9706,4,0.500000
9705,-1,0.550000
9708,3,0.600000
9716,8,0.650000
9713,-3,0.700000
9711,-2,0.750000
9725,14,0.800000
9732,7,0.850000
9745,13,0.900000
9771,26,0.950000
10000,229,1.000000
9728,9728,0.000000
9729,1,0.050000
9730,1,0.100000
9729,-1,0.150000
9733,4,0.200000
9735,2,0.250000
9733,-2,0.300000
9732,-1,0.350000
9733,1,0.400000
9737,4,0.450000
9735,-2,0.500000
9740,5,0.550000
9738,-2,0.600000
9746,8,0.650000
9743,-3,0.700000
9741,-2,0.750000
9752,11,0.800000
9758,6,0.850000
9777,19,0.900000
9798,21,0.950000
10000,202,1.000000
9694,9694,0.000000
9694,0,0.050000
9696,2,0.100000
9696,0,0.150000
9696,0,0.200000
9698,2,0.250000
9699,1,0.300000
9701,2,0.350000
9704,3,0.400000
9702,-2,0.450000
9708,6,0.500000
9709,1,0.550000
9717,8,0.600000
9709,-8,0.650000
9717,8,0.700000
9723,6,0.750000
9726,3,0.800000
9738,12,0.850000
9746,8,0.900000
9784,38,0.950000
10000,216,1.000000
9655,9655,0.000000
9657,2,0.050000
9656,-1,0.100000
9658,2,0.150000
9661,3,0.200000
9660,-1,0.250000
9665,5,0.300000
9663,-2,0.350000
9662,-1,0.400000
9664,2,0.450000
9663,-1,0.500000
9668,5,0.550000
9675,7,0.600000
9677,2,0.650000
9684,7,0.700000
9682,-2,0.750000
9693,11,0.800000
9689,-4,0.850000
9710,21,0.900000
9744,34,0.950000
10000,256,1.000000
9690,9690,0.000000
9690,0,0.050000
9690,0,0.100000
9691,1,0.150000
9691,0,0.200000
9691,0,0.250000
9691,0,0.300000
9692,1,0.350000
9691,-1,0.400000
9693,2,0.450000
9696,3,0.500000
9693,-3,0.550000
9697,4,0.600000
9702,5,0.650000
9705,3,0.700000
9704,-1,0.750000
9717,13,0.800000
9726,9,0.850000
9745,19,0.900000
9775,30,0.950000
10000,225,1.000000
9706,9706,0.000000
9709,3,0.050000
9707,-2,0.100000
9709,2,0.150000
9707,-2,0.200000
9712,5,0.250000
9714,2,0.300000
9712,-2,0.350000
9716,4,0.400000
9713,-3,0.450000
9715,2,0.500000
9719,4,0.550000
9722,3,0.600000
9727,5,0.650000
9725,-2,0.700000
9732,7,0.750000
9731,-1,0.800000
9746,15,0.850000
9740,-6,0.900000
9776,36,0.950000
10000,224,1.000000
9679,9679,0.000000
9679,0,0.050000
9679,0,0.100000
9681,2,0.150000
9683,2,0.200000
9682,-1,0.250000
9685,3,0.300000
9683,-2,0.350000
9684,1,0.400000
9686,2,0.450000
9683,-3,0.500000
9686,3,0.550000
9688,2,0.600000
9686,-2,0.650000
9695,9,0.700000
9694,-1,0.750000
9706,12,0.800000
9706,0,0.850000
9729,23,0.900000
9765,36,0.950000
10000,235,1.000000
9714,9714,0.000000
9714,0,0.050000
9714,0,0.100000
9714,0,0.150000
9715,1,0.200000
9716,1,0.250000
9714,-2,0.300000
9714,0,0.350000
9719,5,0.400000
9718,-1,0.450000
9715,-3,0.500000
9718,3,0.550000
9719,1,0.600000
9720,1,0.650000
9718,-2,0.700000
9723,5,0.750000
9731,8,0.800000
9739,8,0.850000
9747,8,0.900000
9784,37,0.950000
10000,216,1.000000
9689,9689,0.000000
9689,0,0.050000
9689,0,0.100000
9689,0,0.150000
9689,0,0.200000
9690,1,0.250000
9689,-1,0.300000
9691,2,0.350000
9691,0,0.400000
9690,-1,0.450000
9691,1,0.500000
9690,-1,0.550000
9695,5,0.600000
9692,-3,0.650000
9698,6,0.700000
9699,1,0.750000
9710,11,0.800000
9712,2,0.850000
9729,17,0.900000
9749,20,0.950000
10000,251,1.000000
9705,9705,0.000000
9706,1,0.050000
9705,-1,0.100000
9707,2,0.150000
9708,1,0.200000
9705,-3,0.250000
9707,2,0.300000
9708,1,0.350000
9711,3,0.400000
9712,1,0.450000
9708,-4,0.500000
9717,9,0.550000
9713,-4,0.600000
9719,6,0.650000
9721,2,0.700000
9725,4,0.750000
9732,7,0.800000
9732,0,0.850000
9756,24,0.900000
9800,44,0.950000
10000,200,1.000000
9713,9713,0.000000
9714,1,0.050000
9715,1,0.100000
9715,0,0.150000
9718,3,0.200000
9721,3,0.250000
9726,5,0.300000
9719,-7,0.350000
9724,5,0.400000
9727,3,0.450000
9728,1,0.500000
9730,2,0.550000
9730,0,0.600000
9730,0,0.650000
9737,7,0.700000
9741,4,0.750000
9749,8,0.800000
9753,4,0.850000
9766,13,0.900000
9784,18,0.950000
10000,216,1.000000
9719,9719,0.000000
9719,0,0.050000
9721,2,0.100000
9720,-1,0.150000
9723,3,0.200000
9725,2,0.250000
9723,-2,0.300000
9726,3,0.350000
9725,-1,0.400000
9725,0,0.450000
9730,5,0.500000
9726,-4,0.550000
9735,9,0.600000
9733,-2,0.650000
9742,9,0.700000
9738,-4,0.750000
9750,12,0.800000
9759,9,0.850000
9772,13,0.900000
9810,38,0.950000
10000,190,1.000000
9712,9712,0.000000
9713,1,0.050000
9713,0,0.100000
9715,2,0.150000
9719,4,0.200000
9720,1,0.250000
9720,0,0.300000
9721,1,0.350000
9721,0,0.400000
9722,1,0.450000
9726,4,0.500000
9731,5,0.550000
9732,1,0.600000
9740,8,0.650000
9739,-1,0.700000
9746,7,0.750000
9746,0,0.800000
9762,16,0.850000
9772,10,0.900000
9796,24,0.950000
10000,204,1.000000
9710,9710,0.000000
9710,0,0.050000
9710,0,0.100000
9710,0,0.150000
9710,0,0.200000
9712,2,0.250000
9710,-2,0.300000
9712,2,0.350000
9712,0,0.400000
9716,4,0.450000
9715,-1,0.500000
9715,0,0.550000
9717,2,0.600000
9716,-1,0.650000
9716,0,0.700000
9723,7,0.750000
9732,9,0.800000
9733,1,0.850000
9742,9,0.900000
9781,39,0.950000
10000,219,1.000000
9730,9730,0.000000
9730,0,0.050000
9730,0,0.100000
9730,0,0.150000
9730,0,0.200000
9730,0,0.250000
9730,0,0.300000
9730,0,0.350000
9733,3,0.400000
9734,1,0.450000
9735,1,0.500000
9733,-2,0.550000
9734,1,0.600000
9737,3,0.650000
9740,3,0.700000
9743,3,0.750000
9746,3,0.800000
9752,6,0.850000
9773,21,0.900000
9803,30,0.950000
10000,197,1.000000
9701,9701,0.000000
9701,0,0.050000
9703,2,0.100000
9701,-2,0.150000
9702,1,0.200000
9702,0,0.250000
9702,0,0.300000
9706,4,0.350000
9706,0,0.400000
9706,0,0.450000
9706,0,0.500000
9707,1,0.550000
9708,1,0.600000
9711,3,0.650000
9711,0,0.700000
9716,5,0.750000
9722,6,0.800000
9725,3,0.850000
9732,7,0.900000
9763,31,0.950000
10000,237,1.000000
9729,9729,0.000000
9729,0,0.050000
9729,0,0.100000
9730,1,0.150000
9732,2,0.200000
9732,0,0.250000
9729,-3,0.300000
9732,3,0.350000
9731,-1,0.400000
9733,2,0.450000
9731,-2,0.500000
9735,4,0.550000
9737,2,0.600000
9738,1,0.650000
9744,6,0.700000
9739,-5,0.750000
9743,4,0.800000
9756,13,0.850000
9777,21,0.900000
9801,24,0.950000
10000,199,1.000000
9688,9688,0.000000
9691,3,0.050000
9692,1,0.100000
9692,0,0.150000
9692,0,0.200000
9696,4,0.250000
9695,-1,0.300000
9696,1,0.350000
9703,7,0.400000
9706,3,0.450000
9708,2,0.500000
9711,3,0.550000
9714,3,0.600000
9722,8,0.650000
9730,8,0.700000
9731,1,0.750000
9739,8,0.800000
9747,8,0.850000
9755,8,0.900000
9791,36,0.950000
10000,209,1.000000
9715,9715,0.000000
9715,0,0.050000
9716,1,0.100000
9715,-1,0.150000
9716,1,0.200000
9715,-1,0.250000
9720,5,0.300000
9717,-3,0.350000
9718,1,0.400000
9722,4,0.450000
9720,-2,0.500000
9719,-1,0.550000
9724,5,0.600000
9728,4,0.650000
9729,1,0.700000
9738,9,0.750000
9739,1,0.800000
9752,13,0.850000
9763,11,0.900000
9798,35,0.950000
10000,202,1.000000
9696,9696,0.000000
9698,2,0.050000
9699,1,0.100000
9700,1,0.150000
9697,-3,0.200000
9701,4,0.250000
9702,1,0.300000
9706,4,0.350000
9705,-1,0.400000
9704,-1,0.450000
9708,4,0.500000
9710,2,0.550000
9714,4,0.600000
9715,1,0.650000
9721,6,0.700000
9721,0,0.750000
9723,2,0.800000
9739,16,0.850000
9746,7,0.900000
9787,41,0.950000
10000,213,1.000000
9694,9694,0.000000
9695,1,0.050000
9695,0,0.100000
9695,0,0.150000
9696,1,0.200000
9697,1,0.250000
9699,2,0.300000
9697,-2,0.350000
9699,2,0.400000
9704,5,0.450000
9703,-1,0.500000
9706,3,0.550000
9706,0,0.600000
9707,1,0.650000
9711,4,0.700000
9715,4,0.750000
9717,2,0.800000
9726,9,0.850000
9743,17,0.900000
9768,25,0.950000
10000,232,1.000000
9684,9684,0.000000
9685,1,0.050000
9685,0,0.100000
9685,0,0.150000
9686,1,0.200000
9686,0,0.250000
9690,4,0.300000
9689,-1,0.350000
9689,0,0.400000
9695,6,0.450000
9697,2,0.500000
9696,-1,0.550000
9698,2,0.600000
9700,2,0.650000
9712,12,0.700000
9716,4,0.750000
9718,2,0.800000
9734,16,0.850000
9739,5,0.900000
9776,37,0.950000
10000,224,1.000000
9715,9715,0.000000
9715,0,0.050000
9715,0,0.100000
9715,0,0.150000
9715,0,0.200000
9715,0,0.250000
9717,2,0.300000
9715,-2,0.350000
9715,0,0.400000
9716,1,0.450000
9717,1,0.500000
9719,2,0.550000
9720,1,0.600000
9720,0,0.650000
9721,1,0.700000
9719,-2,0.750000
9729,10,0.800000
9730,1,0.850000
9746,16,0.900000
9765,19,0.950000
10000,235,1.000000
9689,9689,0.000000
9690,1,0.050000
9689,-1,0.100000
9690,1,0.150000
9689,-1,0.200000
9690,1,0.250000
9690,0,0.300000
9691,1,0.350000
9693,2,0.400000
9692,-1,0.450000
9693,1,0.500000
9696,3,0.550000
9699,3,0.600000
9693,-6,0.650000
9698,5,0.700000
9701,3,0.750000
9706,5,0.800000
9710,4,0.850000
9725,15,0.900000
9761,36,0.950000
10000,239,1.000000
9709,9709,0.000000
9710,1,0.050000
9712,2,0.100000
9715,3,0.150000
9715,0,0.200000
9714,-1,0.250000
9716,2,0.300000
9713,-3,0.350000
9719,6,0.400000
9719,0,0.450000
9717,-2,0.500000
9725,8,0.550000
9726,1,0.600000
9723,-3,0.650000
9735,12,0.700000
9737,2,0.750000
9735,-2,0.800000
9749,14,0.850000
9759,10,0.900000
9783,24,0.950000
10000,217,1.000000
9702,9702,0.000000
9703,1,0.050000
9703,0,0.100000
9705,2,0.150000
9706,1,0.200000
9705,-1,0.250000
9705,0,0.300000
9705,0,0.350000
9706,1,0.400000
9711,5,0.450000
9708,-3,0.500000
9715,7,0.550000
9714,-1,0.600000
9716,2,0.650000
9719,3,0.700000
9719,0,0.750000
9724,5,0.800000
9730,6,0.850000
9740,10,0.900000
9778,38,0.950000
10000,222,1.000000
9683,9683,0.000000
9683,0,0.050000
9687,4,0.100000
9686,-1,0.150000
9686,0,0.200000
9687,1,0.250000
9688,1,0.300000
9693,5,0.350000
9695,2,0.400000
9692,-3,0.450000
9694,2,0.500000
9701,7,0.550000
9701,0,0.600000
9698,-3,0.650000
9698,0,0.700000
9711,13,0.750000
9710,-1,0.800000
9725,15,0.850000
9736,11,0.900000
9760,24,0.950000
10000,240,1.000000
9728,9728,0.000000
9728,0,0.050000
9728,0,0.100000
9730,2,0.150000
9731,1,0.200000
9728,-3,0.250000
9730,2,0.300000
9734,4,0.350000
9729,-5,0.400000
9734,5,0.450000
9733,-1,0.500000
9734,1,0.550000
9735,1,0.600000
9737,2,0.650000
9743,6,0.700000
9746,3,0.750000
9748,2,0.800000
9755,7,0.850000
9768,13,0.900000
9797,29,0.950000
10000,203,1.000000
9689,9689,0.000000
9689,0,0.050000
9689,0,0.100000
9690,1,0.150000
9691,1,0.200000
9694,3,0.250000
9694,0,0.300000
9692,-2,0.350000
9693,1,0.400000
9694,1,0.450000
9693,-1,0.500000
9694,1,0.550000
9696,2,0.600000
9697,1,0.650000
9701,4,0.700000
9705,4,0.750000
9712,7,0.800000
9720,8,0.850000
9734,14,0.900000
9754,20,0.950000
10000,246,1.000000
9742,9742,0.000000
9743,1,0.050000
9743,0,0.100000
9742,-1,0.150000
9743,1,0.200000
9745,2,0.250000
9745,0,0.300000
9747,2,0.350000
9744,-3,0.400000
9745,1,0.450000
9750,5,0.500000
9753,3,0.550000
9755,2,0.600000
9758,3,0.650000
9759,1,0.700000
9764,5,0.750000
9765,1,0.800000
9773,8,0.850000
9793,20,0.900000
9822,29,0.950000
10000,178,1.000000
9677,9677,0.000000
9678,1,0.050000
9681,3,0.100000
9687,6,0.150000
9689,2,0.200000
9690,1,0.250000
9692,2,0.300000
9699,7,0.350000
9700,1,0.400000
9697,-3,0.450000
9702,5,0.500000
9708,6,0.550000
9707,-1,0.600000
9714,7,0.650000
9720,6,0.700000
9714,-6,0.750000
9724,10,0.800000
9731,7,0.850000
9733,2,0.900000
9765,32,0.950000
10000,235,1.000000
9717,9717,0.000000
9717,0,0.050000
9717,0,0.100000
9718,1,0.150000
9721,3,0.200000
9725,4,0.250000
9720,-5,0.300000
9722,2,0.350000
9724,2,0.400000
9726,2,0.450000
9728,2,0.500000
9731,3,0.550000
9731,0,0.600000
9732,1,0.650000
9733,1,0.700000
9746,13,0.750000
9752,6,0.800000
9754,2,0.850000
9762,8,0.900000
9785,23,0.950000
10000,215,1.000000
9723,9723,0.000000
9723,0,0.050000
9724,1,0.100000
9723,-1,0.150000
9725,2,0.200000
9724,-1,0.250000
9728,4,0.300000
9729,1,0.350000
9728,-1,0.400000
9729,1,0.450000
9733,4,0.500000
9736,3,0.550000
9735,-1,0.600000
9741,6,0.650000
9745,4,0.700000
9747,2,0.750000
9761,14,0.800000
9765,4,0.850000
9780,15,0.900000
9804,24,0.950000
10000,196,1.000000
9688,9688,0.000000
9688,0,0.050000
9689,1,0.100000
9690,1,0.150000
9690,0,0.200000
9689,-1,0.250000
9690,1,0.300000
9693,3,0.350000
9694,1,0.400000
9698,4,0.450000
9697,-1,0.500000
9698,1,0.550000
9695,-3,0.600000
9701,6,0.650000
9705,4,0.700000
9708,3,0.750000
9713,5,0.800000
9719,6,0.850000
9729,10,0.900000
9763,34,0.950000
10000,237,1.000000
9705,9705,0.000000
9705,0,0.050000
9705,0,0.100000
9708,3,0.150000
9705,-3,0.200000
9708,3,0.250000
9708,0,0.300000
9712,4,0.350000
9710,-2,0.400000
9710,0,0.450000
9716,6,0.500000
9713,-3,0.550000
9717,4,0.600000
9722,5,0.650000
9724,2,0.700000
9727,3,0.750000
9729,2,0.800000
9744,15,0.850000
9758,14,0.900000
9785,27,0.950000
10000,215,1.000000
9694,9694,0.000000
9694,0,0.050000
9694,0,0.100000
9694,0,0.150000
9696,2,0.200000
9696,0,0.250000
9695,-1,0.300000
9696,1,0.350000
9696,0,0.400000
9698,2,0.450000
9698,0,0.500000
9701,3,0.550000
9701,0,0.600000
9698,-3,0.650000
9702,4,0.700000
9708,6,0.750000
9716,8,0.800000
9721,5,0.850000
9736,15,0.900000
9774,38,0.950000
10000,226,1.000000
9712,9712,0.000000
9712,0,0.050000
9712,0,0.100000
9712,0,0.150000
9712,0,0.200000
9713,1,0.250000
9714,1,0.300000
9715,1,0.350000
9717,2,0.400000
9717,0,0.450000
9719,2,0.500000
9722,3,0.550000
9721,-1,0.600000
9728,7,0.650000
9727,-1,0.700000
9739,12,0.750000
9726,-13,0.800000
9746,20,0.850000
9763,17,0.900000
9789,26,0.950000
10000,211,1.000000
9712,9712,0.000000
9713,1,0.050000
9712,-1,0.100000
9712,0,0.150000
9714,2,0.200000
9715,1,0.250000
9713,-2,0.300000
9716,3,0.350000
9713,-3,0.400000
9722,9,0.450000
9717,-5,0.500000
9718,1,0.550000
9726,8,0.600000
9723,-3,0.650000
9732,9,0.700000
9733,1,0.750000
9742,9,0.800000
9753,11,0.850000
9766,13,0.900000
9784,18,0.950000
10000,216,1.000000
9751,9751,0.000000
9751,0,0.050000
9753,2,0.100000
9754,1,0.150000
9753,-1,0.200000
9751,-2,0.250000
9753,2,0.300000
9755,2,0.350000
9755,0,0.400000
9757,2,0.450000
9759,2,0.500000
9756,-3,0.550000
9763,7,0.600000
9762,-1,0.650000
9765,3,0.700000
9765,0,0.750000
9767,2,0.800000
9778,11,0.850000
9787,9,0.900000
9803,16,0.950000
10000,197,1.000000
9707,9707,0.000000
9707,0,0.050000
9708,1,0.100000
9708,0,0.150000
9709,1,0.200000
9710,1,0.250000
9710,0,0.300000
9712,2,0.350000
9710,-2,0.400000
9715,5,0.450000
9714,-1,0.500000
9711,-3,0.550000
9719,8,0.600000
9718,-1,0.650000
9723,5,0.700000
9719,-4,0.750000
9724,5,0.800000
9745,21,0.850000
9756,11,0.900000
9778,22,0.950000
10000,222,1.000000
9746,9746,0.000000
9747,1,0.050000
9747,0,0.100000
9746,-1,0.150000
9748,2,0.200000
9746,-2,0.250000
9750,4,0.300000
9748,-2,0.350000
9752,4,0.400000
9750,-2,0.450000
9754,4,0.500000
9753,-1,0.550000
9753,0,0.600000
9757,4,0.650000
9757,0,0.700000
9765,8,0.750000
9763,-2,0.800000
9777,14,0.850000
9791,14,0.900000
9811,20,0.950000
10000,189,1.000000
9707,9707,0.000000
9707,0,0.050000
9707,0,0.100000
9708,1,0.150000
9708,0,0.200000
9707,-1,0.250000
9710,3,0.300000
9709,-1,0.350000
9709,0,0.400000
9709,0,0.450000
9710,1,0.500000
9714,4,0.550000
9713,-1,0.600000
9716,3,0.650000
9711,-5,0.700000
9719,8,0.750000
9724,5,0.800000
9729,5,0.850000
9741,12,0.900000
9763,22,0.950000
10000,237,1.000000
9723,9723,0.000000
9723,0,0.050000
9725,2,0.100000
9725,0,0.150000
9726,1,0.200000
9725,-1,0.250000
9727,2,0.300000
9731,4,0.350000
9736,5,0.400000
9735,-1,0.450000
9741,6,0.500000
9740,-1,0.550000
9733,-7,0.600000
9747,14,0.650000
9749,2,0.700000
9742,-7,0.750000
9752,10,0.800000
9763,11,0.850000
9779,16,0.900000
9796,17,0.950000
10000,204,1.000000
9740,9740,0.000000
9740,0,0.050000
9740,0,0.100000
9742,2,0.150000
9743,1,0.200000
9744,1,0.250000
9741,-3,0.300000
9746,5,0.350000
9741,-5,0.400000
9747,6,0.450000
9746,-1,0.500000
9751,5,0.550000
9752,1,0.600000
9758,6,0.650000
9761,3,0.700000
9759,-2,0.750000
9775,16,0.800000
9775,0,0.850000
9785,10,0.900000
9824,39,0.950000
10000,176,1.000000
9698,9698,0.000000
9698,0,0.050000
9699,1,0.100000
9699,0,0.150000
9699,0,0.200000
9700,1,0.250000
9699,-1,0.300000
9700,1,0.350000
9700,0,0.400000
9704,4,0.450000
9702,-2,0.500000
9706,4,0.550000
9708,2,0.600000
9709,1,0.650000
9715,6,0.700000
9722,7,0.750000
9720,-2,0.800000
9720,0,0.850000
9736,16,0.900000
9760,24,0.950000
10000,240,1.000000
9745,9745,0.000000
9745,0,0.050000
9745,0,0.100000
9745,0,0.150000
9745,0,0.200000
9745,0,0.250000
9747,2,0.300000
9745,-2,0.350000
9747,2,0.400000
9745,-2,0.450000
9748,3,0.500000
9746,-2,0.550000
9748,2,0.600000
9750,2,0.650000
9752,2,0.700000
9757,5,0.750000
9767,10,0.800000
9766,-1,0.850000
9792,26,0.900000
9808,16,0.950000
10000,192,1.000000
9702,9702,0.000000
9702,0,0.050000
9703,1,0.100000
9702,-1,0.150000
9704,2,0.200000
9704,0,0.250000
9703,-1,0.300000
9704,1,0.350000
9703,-1,0.400000
9703,0,0.450000
9711,8,0.500000
9708,-3,0.550000
9707,-1,0.600000
9711,4,0.650000
9712,1,0.700000
9718,6,0.750000
9722,4,0.800000
9724,2,0.850000
9731,7,0.900000
9757,26,0.950000
10000,243,1.000000
9714,9714,0.000000
9714,0,0.050000
9715,1,0.100000
9715,0,0.150000
9716,1,0.200000
9715,-1,0.250000
9715,0,0.300000
9715,0,0.350000
9716,1,0.400000
9717,1,0.450000
9720,3,0.500000
9723,3,0.550000
9719,-4,0.600000
9724,5,0.650000
9721,-3,0.700000
9725,4,0.750000
9735,10,0.800000
9732,-3,0.850000
9748,16,0.900000
9777,29,0.950000
10000,223,1.000000
9708,9708,0.000000
9708,0,0.050000
9708,0,0.100000
9711,3,0.150000
9709,-2,0.200000
9709,0,0.250000
9712,3,0.300000
9712,0,0.350000
9719,7,0.400000
9722,3,0.450000
9722,0,0.500000
9716,-6,0.550000
9722,6,0.600000
9728,6,0.650000
9721,-7,0.700000
9733,12,0.750000
9737,4,0.800000
9748,11,0.850000
9765,17,0.900000
9793,28,0.950000
10000,207,1.000000
9705,9705,0.000000
9708,3,0.050000
9706,-2,0.100000
9710,4,0.150000
9712,2,0.200000
9711,-1,0.250000
9710,-1,0.300000
9709,-1,0.350000
9713,4,0.400000
9713,0,0.450000
9715,2,0.500000
9718,3,0.550000
9719,1,0.600000
9722,3,0.650000
9728,6,0.700000
9728,0,0.750000
9738,10,0.800000
9741,3,0.850000
9753,12,0.900000
9786,33,0.950000
10000,214,1.000000
9736,9736,0.000000
9737,1,0.050000
9736,-1,0.100000
9736,0,0.150000
