components,difference,q
8776,17,0.800000
8791,15,0.850000
8821,30,0.900000
8881,60,0.950000
10000,1119,1.000000
8768,8768,0.000000
8769,1,0.050000
8770,1,0.100000
8772,2,0.150000
8771,-1,0.200000
8778,7,0.250000
8771,-7,0.300000
8776,5,0.350000
8776,0,0.400000
8783,7,0.450000
8785,2,0.500000
8782,-3,0.550000
8782,0,0.600000
8790,8,0.650000
8791,1,0.700000
8803,12,0.750000
8817,14,0.800000
8821,4,0.850000
8848,27,0.900000
8903,55,0.950000
10000,1097,1.000000
8811,8811,0.000000
8811,0,0.050000
8812,1,0.100000
8812,0,0.150000
8811,-1,0.200000
8816,5,0.250000
8814,-2,0.300000
8818,4,0.350000
8817,-1,0.400000
8821,4,0.450000
8818,-3,0.500000
8825,7,0.550000
8825,0,0.600000
8833,8,0.650000
8842,9,0.700000
8859,17,0.750000
8864,5,0.800000
8881,17,0.850000
8926,45,0.900000
8985,59,0.950000
10000,1015,1.000000
8793,8793,0.000000
8793,0,0.050000
8799,6,0.100000
8800,1,0.150000
8801,1,0.200000
8801,0,0.250000
8805,4,0.300000
8809,4,0.350000
8810,1,0.400000
8819,9,0.450000
8816,-3,0.500000
8829,13,0.550000
8832,3,0.600000
8831,-1,0.650000
8844,13,0.700000
8857,13,0.750000
8864,7,0.800000
8893,29,0.850000
8896,3,0.900000
8969,73,0.950000
10000,1031,1.000000
8887,8887,0.000000
8888,1,0.050000
8888,0,0.100000
8887,-1,0.150000
8890,3,0.200000
8888,-2,0.250000
8890,2,0.300000
8888,-2,0.350000
8889,1,0.400000
8890,1,0.450000
8894,4,0.500000
8901,7,0.550000
8900,-1,0.600000
8897,-3,0.650000
8906,9,0.700000
8906,0,0.750000
8909,3,0.800000
8917,8,0.850000
8939,22,0.900000
8974,35,0.950000
10000,1026,1.000000
8839,8839,0.000000
8843,4,0.050000
8840,-3,0.100000
8845,5,0.150000
8844,-1,0.200000
8842,-2,0.250000
8849,7,0.300000
8847,-2,0.350000
8850,3,0.400000
8851,1,0.450000
8848,-3,0.500000
8855,7,0.550000
8857,2,0.600000
8861,4,0.650000
8859,-2,0.700000
8865,6,0.750000
8870,5,0.800000
8872,2,0.850000
8897,25,0.900000
8942,45,0.950000
10000,1058,1.000000
8793,8793,0.000000
8795,2,0.050000
8795,0,0.100000
8795,0,0.150000
8797,2,0.200000
8796,-1,0.250000
8801,5,0.300000
8807,6,0.350000
8802,-5,0.400000
8812,10,0.450000
8821,9,0.500000
8825,4,0.550000
8830,5,0.600000
8831,1,0.650000
8851,20,0.700000
8854,3,0.750000
8865,11,0.800000
8899,34,0.850000
8910,11,0.900000
9002,92,0.950000
10000,998,1.000000
8831,8831,0.000000
8834,3,0.050000
8834,0,0.100000
8839,5,0.150000
8842,3,0.200000
8845,3,0.250000
8848,3,0.300000
8850,2,0.350000
8844,-6,0.400000
8853,9,0.450000
8864,11,0.500000
8855,-9,0.550000
8869,14,0.600000
8873,4,0.650000
8882,9,0.700000
8889,7,0.750000
8897,8,0.800000
8906,9,0.850000
8941,35,0.900000
8996,55,0.950000
10000,1004,1.000000
8775,8775,0.000000
8780,5,0.050000
8777,-3,0.100000
8779,2,0.150000
8781,2,0.200000
8783,2,0.250000
8784,1,0.300000
8783,-1,0.350000
8787,4,0.400000
8786,-1,0.450000
8797,11,0.500000
8794,-3,0.550000
8801,7,0.600000
8802,1,0.650000
8806,4,0.700000
8817,11,0.750000
8827,10,0.800000
8849,22,0.850000
8882,33,0.900000
8917,35,0.950000
10000,1083,1.000000
8824,8824,0.000000
8824,0,0.050000
8826,2,0.100000
8828,2,0.150000
8829,1,0.200000
8828,-1,0.250000
8832,4,0.300000
8830,-2,0.350000
8843,13,0.400000
8840,-3,0.450000
8845,5,0.500000
8850,5,0.550000
8850,0,0.600000
8857,7,0.650000
8866,9,0.700000
8881,15,0.750000
8889,8,0.800000
8892,3,0.850000
8941,49,0.900000
8988,47,0.950000
10000,1012,1.000000
8745,8745,0.000000
8745,0,0.050000
8746,1,0.100000
8746,0,0.150000
8746,0,0.200000
8746,0,0.250000
8745,-1,0.300000
8750,5,0.350000
8748,-2,0.400000
8750,2,0.450000
8755,5,0.500000
8752,-3,0.550000
8756,4,0.600000
8755,-1,0.650000
8769,14,0.700000
8771,2,0.750000
8781,10,0.800000
8794,13,0.850000
8821,27,0.900000
8877,56,0.950000
10000,1123,1.000000
8819,8819,0.000000
8819,0,0.050000
8821,2,0.100000
8820,-1,0.150000
8820,0,0.200000
8824,4,0.250000
8824,0,0.300000
8826,2,0.350000
8823,-3,0.400000
8822,-1,0.450000
8827,5,0.500000
8835,8,0.550000
8834,-1,0.600000
8830,-4,0.650000
8842,12,0.700000
8843,1,0.750000
8852,9,0.800000
8869,17,0.850000
8884,15,0.900000
8944,60,0.950000
10000,1056,1.000000
8852,8852,0.000000
8856,4,0.050000
8854,-2,0.100000
8857,3,0.150000
8854,-3,0.200000
8856,2,0.250000
8857,1,0.300000
8865,8,0.350000
8869,4,0.400000
8875,6,0.450000
8874,-1,0.500000
8878,4,0.550000
8883,5,0.600000
8887,4,0.650000
8891,4,0.700000
8908,17,0.750000
8909,1,0.800000
8926,17,0.850000
8962,36,0.900000
9015,53,0.950000
10000,985,1.000000
8795,8795,0.000000
8796,1,0.050000
8795,-1,0.100000
8795,0,0.150000
8799,4,0.200000
8799,0,0.250000
8800,1,0.300000
8799,-1,0.350000
8802,3,0.400000
8815,13,0.450000
8818,3,0.500000
8812,-6,0.550000
8820,8,0.600000
8819,-1,0.650000
8831,12,0.700000
8845,14,0.750000
8858,13,0.800000
8879,21,0.850000
8909,30,0.900000
8959,50,0.950000
10000,1041,1.000000
8873,8873,0.000000
8873,0,0.050000
8874,1,0.100000
8874,0,0.150000
8873,-1,0.200000
8875,2,0.250000
8878,3,0.300000
8880,2,0.350000
8875,-5,0.400000
8877,2,0.450000
8883,6,0.500000
8885,2,0.550000
8892,7,0.600000
8895,3,0.650000
8907,12,0.700000
8904,-3,0.750000
8912,8,0.800000
8924,12,0.850000
8932,8,0.900000
8990,58,0.950000
10000,1010,1.000000
8747,8747,0.000000
8748,1,0.050000
8749,1,0.100000
8749,0,0.150000
8750,1,0.200000
8754,4,0.250000
8753,-1,0.300000
8761,8,0.350000
8757,-4,0.400000
8759,2,0.450000
8760,1,0.500000
8769,9,0.550000
8769,0,0.600000
8774,5,0.650000
8783,9,0.700000
8786,3,0.750000
8796,10,0.800000
8805,9,0.850000
8823,18,0.900000
8881,58,0.950000
10000,1119,1.000000
8741,8741,0.000000
8742,1,0.050000
8742,0,0.100000
8745,3,0.150000
8744,-1,0.200000
8748,4,0.250000
8746,-2,0.300000
8751,5,0.350000
8753,2,0.400000
8755,2,0.450000
8758,3,0.500000
8764,6,0.550000
8771,7,0.600000
8777,6,0.650000
8793,16,0.700000
8793,0,0.750000
8822,29,0.800000
8826,4,0.850000
8869,43,0.900000
8919,50,0.950000
10000,1081,1.000000
8806,8806,0.000000
8807,1,0.050000
8812,5,0.100000
8815,3,0.150000
8814,-1,0.200000
8816,2,0.250000
8822,6,0.300000
8822,0,0.350000
8828,6,0.400000
8830,2,0.450000
8837,7,0.500000
8834,-3,0.550000
8852,18,0.600000
8860,8,0.650000
8866,6,0.700000
8882,16,0.750000
8889,7,0.800000
8914,25,0.850000
8936,22,0.900000
8998,62,0.950000
10000,1002,1.000000
8794,8794,0.000000
8795,1,0.050000
8800,5,0.100000
8800,0,0.150000
8800,0,0.200000
8814,14,0.250000
8804,-10,0.300000
8818,14,0.350000
8820,2,0.400000
8819,-1,0.450000
8828,9,0.500000
8831,3,0.550000
8833,2,0.600000
8849,16,0.650000
8848,-1,0.700000
8858,10,0.750000
8876,18,0.800000
8888,12,0.850000
8903,15,0.900000
8944,41,0.950000
10000,1056,1.000000
8811,8811,0.000000
8812,1,0.050000
8813,1,0.100000
8815,2,0.150000
8816,1,0.200000
8824,8,0.250000
8820,-4,0.300000
8828,8,0.350000
8829,1,0.400000
8843,14,0.450000
8838,-5,0.500000
8847,9,0.550000
8848,1,0.600000
8849,1,0.650000
8858,9,0.700000
8864,6,0.750000
8866,2,0.800000
8906,40,0.850000
8917,11,0.900000
8990,73,0.950000
10000,1010,1.000000
8751,8751,0.000000
8751,0,0.050000
8755,4,0.100000
8752,-3,0.150000
8754,2,0.200000
8760,6,0.250000
8758,-2,0.300000
8762,4,0.350000
8762,0,0.400000
8764,2,0.450000
8767,3,0.500000
8766,-1,0.550000
8776,10,0.600000
8779,3,0.650000
8783,4,0.700000
8794,11,0.750000
8806,12,0.800000
8817,11,0.850000
8849,32,0.900000
8891,42,0.950000
10000,1109,1.000000
8791,8791,0.000000
8793,2,0.050000
8794,1,0.100000
8792,-2,0.150000
8793,1,0.200000
8796,3,0.250000
8800,4,0.300000
8801,1,0.350000
8800,-1,0.400000
8801,1,0.450000
8800,-1,0.500000
8805,5,0.550000
8809,4,0.600000
8810,1,0.650000
8819,9,0.700000
8819,0,0.750000
8833,14,0.800000
8853,20,0.850000
8880,27,0.900000
8936,56,0.950000
10000,1064,1.000000
8762,8762,0.000000
8763,1,0.050000
8763,0,0.100000
8762,-1,0.150000
8767,5,0.200000
8766,-1,0.250000
8768,2,0.300000
8770,2,0.350000
8772,2,0.400000
8774,2,0.450000
8770,-4,0.500000
8777,7,0.550000
8782,5,0.600000
8784,2,0.650000
8796,12,0.700000
8798,2,0.750000
8809,11,0.800000
8817,8,0.850000
8853,36,0.900000
8934,81,0.950000
10000,1066,1.000000
8789,8789,0.000000
8790,1,0.050000
8796,6,0.100000
8794,-2,0.150000
8794,0,0.200000
8799,5,0.250000
8801,2,0.300000
8799,-2,0.350000
8808,9,0.400000
8801,-7,0.450000
8807,6,0.500000
8810,3,0.550000
8820,10,0.600000
8813,-7,0.650000
8829,16,0.700000
8826,-3,0.750000
8847,21,0.800000
8857,10,0.850000
8906,49,0.900000
8956,50,0.950000
10000,1044,1.000000
8767,8767,0.000000
8767,0,0.050000
8768,1,0.100000
8767,-1,0.150000
8769,2,0.200000
8770,1,0.250000
8773,3,0.300000
8774,1,0.350000
8775,1,0.400000
8779,4,0.450000
8778,-1,0.500000
8775,-3,0.550000
8783,8,0.600000
8783,0,0.650000
8788,5,0.700000
8800,12,0.750000
8804,4,0.800000
8811,7,0.850000
8841,30,0.900000
8880,39,0.950000
10000,1120,1.000000
8783,8783,0.000000
8784,1,0.050000
8785,1,0.100000
8786,1,0.150000
8791,5,0.200000
8789,-2,0.250000
8793,4,0.300000
8797,4,0.350000
8802,5,0.400000
8799,-3,0.450000
8801,2,0.500000
8806,5,0.550000
8817,11,0.600000
8818,1,0.650000
8823,5,0.700000
8838,15,0.750000
8851,13,0.800000
8866,15,0.850000
8898,32,0.900000
8958,60,0.950000
10000,1042,1.000000
8772,8772,0.000000
8773,1,0.050000
8772,-1,0.100000
8773,1,0.150000
8773,0,0.200000
8772,-1,0.250000
8773,1,0.300000
8772,-1,0.350000
8775,3,0.400000
8774,-1,0.450000
8776,2,0.500000
8774,-2,0.550000
8781,7,0.600000
8781,0,0.650000
8786,5,0.700000
8793,7,0.750000
8804,11,0.800000
8810,6,0.850000
8844,34,0.900000
8909,65,0.950000
10000,1091,1.000000
8801,8801,0.000000
8802,1,0.050000
8801,-1,0.100000
8803,2,0.150000
8805,2,0.200000
8805,0,0.250000
8805,0,0.300000
8806,1,0.350000
8805,-1,0.400000
8813,8,0.450000
8809,-4,0.500000
8817,8,0.550000
8817,0,0.600000
8819,2,0.650000
8825,6,0.700000
8836,11,0.750000
8837,1,0.800000
8855,18,0.850000
8889,34,0.900000
8947,58,0.950000
10000,1053,1.000000
8738,8738,0.000000
8740,2,0.050000
8738,-2,0.100000
8745,7,0.150000
8742,-3,0.200000
8747,5,0.250000
8746,-1,0.300000
8745,-1,0.350000
8754,9,0.400000
8752,-2,0.450000
8753,1,0.500000
8755,2,0.550000
8765,10,0.600000
8772,7,0.650000
8774,2,0.700000
8781,7,0.750000
8793,12,0.800000
8811,18,0.850000
8829,18,0.900000
8899,70,0.950000
10000,1101,1.000000
8778,8778,0.000000
8779,1,0.050000
8780,1,0.100000
8778,-2,0.150000
8781,3,0.200000
8783,2,0.250000
8781,-2,0.300000
8780,-1,0.350000
8786,6,0.400000
8788,2,0.450000
8789,1,0.500000
8794,5,0.550000
8796,2,0.600000
8803,7,0.650000
8809,6,0.700000
8823,14,0.750000
8836,13,0.800000
8846,10,0.850000
8877,31,0.900000
8943,66,0.950000
10000,1057,1.000000
8761,8761,0.000000
8762,1,0.050000
8761,-1,0.100000
8761,0,0.150000
8762,1,0.200000
8764,2,0.250000
8768,4,0.300000
8764,-4,0.350000
8769,5,0.400000
8770,1,0.450000
8769,-1,0.500000
8769,0,0.550000
8772,3,0.600000
8773,1,0.650000
8773,0,0.700000
8778,5,0.750000
8792,14,0.800000
8805,13,0.850000
8824,19,0.900000
8876,52,0.950000
10000,1124,1.000000
8828,8828,0.000000
8830,2,0.050000
8831,1,0.100000
8836,5,0.150000
8830,-6,0.200000
8837,7,0.250000
8842,5,0.300000
8838,-4,0.350000
8838,0,0.400000
8843,5,0.450000
8853,10,0.500000
8850,-3,0.550000
8858,8,0.600000
8866,8,0.650000
8862,-4,0.700000
8876,14,0.750000
8897,21,0.800000
8911,14,0.850000
8928,17,0.900000
9009,81,0.950000
10000,991,1.000000
8766,8766,0.000000
8766,0,0.050000
8767,1,0.100000
8766,-1,0.150000
8769,3,0.200000
8770,1,0.250000
8773,3,0.300000
8782,9,0.350000
8775,-7,0.400000
8777,2,0.450000
8788,11,0.500000
8781,-7,0.550000
8788,7,0.600000
8789,1,0.650000
8797,8,0.700000
8799,2,0.750000
8805,6,0.800000
8814,9,0.850000
8844,30,0.900000
8902,58,0.950000
10000,1098,1.000000
8799,8799,0.000000
8799,0,0.050000
8799,0,0.100000
8800,1,0.150000
8801,1,0.200000
8806,5,0.250000
8805,-1,0.300000
8802,-3,0.350000
8805,3,0.400000
8812,7,0.450000
8813,1,0.500000
8815,2,0.550000
8816,1,0.600000
8817,1,0.650000
8829,12,0.700000
8839,10,0.750000
8846,7,0.800000
8852,6,0.850000
8884,32,0.900000
8948,64,0.950000
10000,1052,1.000000
8799,8799,0.000000
8801,2,0.050000
8800,-1,0.100000
8799,-1,0.150000
8803,4,0.200000
8804,1,0.250000
8807,3,0.300000
8808,1,0.350000
8810,2,0.400000
8808,-2,0.450000
8817,9,0.500000
8812,-5,0.550000
8816,4,0.600000
8832,16,0.650000
8833,1,0.700000
8845,12,0.750000
8855,10,0.800000
8871,16,0.850000
8905,34,0.900000
8963,58,0.950000
10000,1037,1.000000
8815,8815,0.000000
8816,1,0.050000
8816,0,0.100000
8818,2,0.150000
8820,2,0.200000
8819,-1,0.250000
8819,0,0.300000
8826,7,0.350000
8821,-5,0.400000
8826,5,0.450000
8828,2,0.500000
8833,5,0.550000
8836,3,0.600000
8841,5,0.650000
8839,-2,0.700000
8850,11,0.750000
8853,3,0.800000
8869,16,0.850000
8890,21,0.900000
8947,57,0.950000
10000,1053,1.000000
8725,8725,0.000000
8726,1,0.050000
8729,3,0.100000
8727,-2,0.150000
8727,0,0.200000
8748,21,0.250000
8745,-3,0.300000
8746,1,0.350000
8748,2,0.400000
8756,8,0.450000
8763,7,0.500000
8773,10,0.550000
8775,2,0.600000
8767,-8,0.650000
8784,17,0.700000
8805,21,0.750000
8818,13,0.800000
8836,18,0.850000
8870,34,0.900000
8931,61,0.950000
10000,1069,1.000000
8767,8767,0.000000
8768,1,0.050000
8770,2,0.100000
8776,6,0.150000
8782,6,0.200000
8781,-1,0.250000
8786,5,0.300000
8790,4,0.350000
8794,4,0.400000
8800,6,0.450000
8803,3,0.500000
8803,0,0.550000
8805,2,0.600000
8818,13,0.650000
8832,14,0.700000
8835,3,0.750000
8844,9,0.800000
8866,22,0.850000
8893,27,0.900000
8943,50,0.950000
10000,1057,1.000000
8753,8753,0.000000
8753,0,0.050000
8753,0,0.100000
8753,0,0.150000
8755,2,0.200000
8755,0,0.250000
8755,0,0.300000
8760,5,0.350000
8762,2,0.400000
8764,2,0.450000
8768,4,0.500000
8770,2,0.550000
8775,5,0.600000
8779,4,0.650000
8788,9,0.700000
8795,7,0.750000
8808,13,0.800000
8827,19,0.850000
8851,24,0.900000
8936,85,0.950000
10000,1064,1.000000
8768,8768,0.000000
8769,1,0.050000
8769,0,0.100000
8771,2,0.150000
8772,1,0.200000
8773,1,0.250000
8776,3,0.300000
8773,-3,0.350000
8781,8,0.400000
8778,-3,0.450000
8780,2,0.500000
8792,12,0.550000
8790,-2,0.600000
8803,13,0.650000
8800,-3,0.700000
8811,11,0.750000
8821,10,0.800000
8848,27,0.850000
8874,26,0.900000
8922,48,0.950000
10000,1078,1.000000
8665,8665,0.000000
8667,2,0.050000
8668,1,0.100000
8669,1,0.150000
8671,2,0.200000
8671,0,0.250000
8680,9,0.300000
8684,4,0.350000
8679,-5,0.400000
8684,5,0.450000
8693,9,0.500000
8696,3,0.550000
8692,-4,0.600000
8700,8,0.650000
8705,5,0.700000
8703,-2,0.750000
8734,31,0.800000
8748,14,0.850000
8770,22,0.900000
8818,48,0.950000
10000,1182,1.000000
8789,8789,0.000000
8790,1,0.050000
8791,1,0.100000
8789,-2,0.150000
8794,5,0.200000
8790,-4,0.250000
8793,3,0.300000
8795,2,0.350000
8797,2,0.400000
8800,3,0.450000
8799,-1,0.500000
8800,1,0.550000
8805,5,0.600000
8810,5,0.650000
8813,3,0.700000
8822,9,0.750000
8839,17,0.800000
8847,8,0.850000
8873,26,0.900000
8937,64,0.950000
10000,1063,1.000000
8807,8807,0.000000
8808,1,0.050000
8808,0,0.100000
8813,5,0.150000
8818,5,0.200000
8818,0,0.250000
8818,0,0.300000
8828,10,0.350000
8833,5,0.400000
8833,0,0.450000
8838,5,0.500000
8830,-8,0.550000
8844,14,0.600000
8841,-3,0.650000
8855,14,0.700000
8865,10,0.750000
8861,-4,0.800000
8883,22,0.850000
8900,17,0.900000
8960,60,0.950000
10000,1040,1.000000
8828,8828,0.000000
8828,0,0.050000
8830,2,0.100000
8836,6,0.150000
8836,0,0.200000
8838,2,0.250000
8843,5,0.300000
8843,0,0.350000
8848,5,0.400000
8854,6,0.450000
8851,-3,0.500000
8867,16,0.550000
8875,8,0.600000
8885,10,0.650000
8880,-5,0.700000
8912,32,0.750000
8918,6,0.800000
8947,29,0.850000
8959,12,0.900000
9027,68,0.950000
10000,973,1.000000
8803,8803,0.000000
8804,1,0.050000
8806,2,0.100000
8805,-1,0.150000
8808,3,0.200000
8809,1,0.250000
8810,1,0.300000
8808,-2,0.350000
8815,7,0.400000
8814,-1,0.450000
8823,9,0.500000
8822,-1,0.550000
8831,9,0.600000
8841,10,0.650000
8846,5,0.700000
8854,8,0.750000
8848,-6,0.800000
8869,21,0.850000
8900,31,0.900000
8983,83,0.950000
10000,1017,1.000000
8810,8810,0.000000
8812,2,0.050000
8810,-2,0.100000
8811,1,0.150000
8810,-1,0.200000
8815,5,0.250000
8813,-2,0.300000
8812,-1,0.350000
8815,3,0.400000
8816,1,0.450000
8817,1,0.500000
8818,1,0.550000
8822,4,0.600000
8826,4,0.650000
8836,10,0.700000
8837,1,0.750000
8840,3,0.800000
8856,16,0.850000
8875,19,0.900000
8939,64,0.950000
10000,1061,1.000000
8764,8764,0.000000
8765,1,0.050000
8767,2,0.100000
8764,-3,0.150000
8768,4,0.200000
8770,2,0.250000
8766,-4,0.300000
8771,5,0.350000
8769,-2,0.400000
8777,8,0.450000
8776,-1,0.500000
8774,-2,0.550000
8784,10,0.600000
8787,3,0.650000
8790,3,0.700000
8796,6,0.750000
8812,16,0.800000
8828,16,0.850000
8866,38,0.900000
8924,58,0.950000
10000,1076,1.000000
8722,8722,0.000000
8723,1,0.050000
8727,4,0.100000
8725,-2,0.150000
8728,3,0.200000
8730,2,0.250000
8731,1,0.300000
8740,9,0.350000
8738,-2,0.400000
8750,12,0.450000
8753,3,0.500000
8750,-3,0.550000
8758,8,0.600000
8773,15,0.650000
8765,-8,0.700000
8792,27,0.750000
8807,15,0.800000
8820,13,0.850000
8847,27,0.900000
8926,79,0.950000
10000,1074,1.000000
8793,8793,0.000000
8795,2,0.050000
8794,-1,0.100000
8796,2,0.150000
8797,1,0.200000
8798,1,0.250000
8797,-1,0.300000
8801,4,0.350000
8803,2,0.400000
8800,-3,0.450000
8804,4,0.500000
8808,4,0.550000
8810,2,0.600000
8813,3,0.650000
8819,6,0.700000
8820,1,0.750000
8840,20,0.800000
8853,13,0.850000
8870,17,0.900000
8944,74,0.950000
10000,1056,1.000000
8820,8820,0.000000
8820,0,0.050000
8823,3,0.100000
8825,2,0.150000
8824,-1,0.200000
8825,1,0.250000
8828,3,0.300000
8832,4,0.350000
8835,3,0.400000
8834,-1,0.450000
8835,1,0.500000
8850,15,0.550000
8850,0,0.600000
8850,0,0.650000
8856,6,0.700000
8870,14,0.750000
8866,-4,0.800000
8884,18,0.850000
8913,29,0.900000
8973,60,0.950000
10000,1027,1.000000
8765,8765,0.000000
8766,1,0.050000
8770,4,0.100000
8772,2,0.150000
8775,3,0.200000
8778,3,0.250000
8776,-2,0.300000
8779,3,0.350000
8786,7,0.400000
8785,-1,0.450000
8783,-2,0.500000
8792,9,0.550000
8790,-2,0.600000
8801,11,0.650000
8806,5,0.700000
8821,15,0.750000
8818,-3,0.800000
8845,27,0.850000
8862,17,0.900000
8928,66,0.950000
10000,1072,1.000000
8739,8739,0.000000
8739,0,0.050000
8739,0,0.100000
8739,0,0.150000
8742,3,0.200000
8741,-1,0.250000
8745,4,0.300000
8744,-1,0.350000
8746,2,0.400000
8749,3,0.450000
8756,7,0.500000
8761,5,0.550000
8770,9,0.600000
8770,0,0.650000
8779,9,0.700000
8782,3,0.750000
8807,25,0.800000
8814,7,0.850000
8865,51,0.900000
8911,46,0.950000
10000,1089,1.000000
8825,8825,0.000000
8825,0,0.050000
8825,0,0.100000
8828,3,0.150000
8827,-1,0.200000
8831,4,0.250000
8831,0,0.300000
8834,3,0.350000
8835,1,0.400000
8833,-2,0.450000
8841,8,0.500000
8838,-3,0.550000
8839,1,0.600000
8849,10,0.650000
8867,18,0.700000
8862,-5,0.750000
8884,22,0.800000
8893,9,0.850000
8935,42,0.900000
8995,60,0.950000
10000,1005,1.000000
8814,8814,0.000000
8816,2,0.050000
8817,1,0.100000
8818,1,0.150000
8824,6,0.200000
8822,-2,0.250000
8826,4,0.300000
8833,7,0.350000
8833,0,0.400000
8839,6,0.450000
8841,2,0.500000
8839,-2,0.550000
8847,8,0.600000
8835,-12,0.650000
8862,27,0.700000
8859,-3,0.750000
8873,14,0.800000
8889,16,0.850000
8917,28,0.900000
8989,72,0.950000
10000,1011,1.000000
8770,8770,0.000000
8772,2,0.050000
8776,4,0.100000
8775,-1,0.150000
8772,-3,0.200000
8777,5,0.250000
8775,-2,0.300000
8780,5,0.350000
8786,6,0.400000
8784,-2,0.450000
8788,4,0.500000
8789,1,0.550000
8800,11,0.600000
8800,0,0.650000
8809,9,0.700000
8821,12,0.750000
8821,0,0.800000
8831,10,0.850000
8866,35,0.900000
8909,43,0.950000
10000,1091,1.000000
8838,8838,0.000000
8838,0,0.050000
8838,0,0.100000
8839,1,0.150000
8843,4,0.200000
8843,0,0.250000
8846,3,0.300000
8848,2,0.350000
8850,2,0.400000
8856,6,0.450000
8854,-2,0.500000
8860,6,0.550000
8861,1,0.600000
8865,4,0.650000
8872,7,0.700000
8874,2,0.750000
8886,12,0.800000
8905,19,0.850000
8925,20,0.900000
8984,59,0.950000
10000,1016,1.000000
8805,8805,0.000000
8805,0,0.050000
8810,5,0.100000
8810,0,0.150000
8810,0,0.200000
8808,-2,0.250000
8811,3,0.300000
8812,1,0.350000
8812,0,0.400000
8819,7,0.450000
8823,4,0.500000
8825,2,0.550000
8831,6,0.600000
8828,-3,0.650000
8847,19,0.700000
8848,1,0.750000
8858,10,0.800000
8868,10,0.850000
8910,42,0.900000
8971,61,0.950000
10000,1029,1.000000
