components,difference,q
98304,0,0.100000
98306,2,0.150000
98307,1,0.200000
98310,3,0.250000
98312,2,0.300000
98316,4,0.350000
98320,4,0.400000
98323,3,0.450000
98329,6,0.500000
98331,2,0.550000
98329,-2,0.600000
98340,11,0.650000
98349,9,0.700000
98347,-2,0.750000
98372,25,0.800000
98384,12,0.850000
98414,30,0.900000
98492,78,0.950000
100000,1508,1.000000
98328,98328,0.000000
98329,1,0.050000
98332,3,0.100000
98334,2,0.150000
98336,2,0.200000
98345,9,0.250000
98350,5,0.300000
98341,-9,0.350000
98347,6,0.400000
98353,6,0.450000
98353,0,0.500000
98356,3,0.550000
98363,7,0.600000
98367,4,0.650000
98372,5,0.700000
98376,4,0.750000
98392,16,0.800000
98403,11,0.850000
98414,11,0.900000
98469,55,0.950000
100000,1531,1.000000
98287,98287,0.000000
98287,0,0.050000
98289,2,0.100000
98293,4,0.150000
98291,-2,0.200000
98293,2,0.250000
98296,3,0.300000
98292,-4,0.350000
98302,10,0.400000
98301,-1,0.450000
98307,6,0.500000
98304,-3,0.550000
98305,1,0.600000
98306,1,0.650000
98320,14,0.700000
98334,14,0.750000
98330,-4,0.800000
98349,19,0.850000
98389,40,0.900000
98455,66,0.950000
100000,1545,1.000000
98282,98282,0.000000
98282,0,0.050000
98286,4,0.100000
98284,-2,0.150000
98290,6,0.200000
98289,-1,0.250000
98293,4,0.300000
98296,3,0.350000
98288,-8,0.400000
98294,6,0.450000
98299,5,0.500000
98303,4,0.550000
98299,-4,0.600000
98300,1,0.650000
98309,9,0.700000
98320,11,0.750000
98319,-1,0.800000
98333,14,0.850000
98378,45,0.900000
98433,55,0.950000
100000,1567,1.000000
98262,98262,0.000000
98263,1,0.050000
98266,3,0.100000
98267,1,0.150000
98269,2,0.200000
98274,5,0.250000
98273,-1,0.300000
98279,6,0.350000
98286,7,0.400000
98294,8,0.450000
98294,0,0.500000
98297,3,0.550000
98317,20,0.600000
98314,-3,0.650000
98319,5,0.700000
98341,22,0.750000
98363,22,0.800000
98374,11,0.850000
98411,37,0.900000
98494,83,0.950000
100000,1506,1.000000
98305,98305,0.000000
98306,1,0.050000
98307,1,0.100000
98306,-1,0.150000
98308,2,0.200000
98314,6,0.250000
98312,-2,0.300000
98320,8,0.350000
98319,-1,0.400000
98321,2,0.450000
98333,12,0.500000
98330,-3,0.550000
98332,2,0.600000
98338,6,0.650000
98342,4,0.700000
98361,19,0.750000
98372,11,0.800000
98390,18,0.850000
98419,29,0.900000
98497,78,0.950000
100000,1503,1.000000
98243,98243,0.000000
98246,3,0.050000
98251,5,0.100000
98249,-2,0.150000
98248,-1,0.200000
98256,8,0.250000
98263,7,0.300000
98260,-3,0.350000
98264,4,0.400000
98267,3,0.450000
98279,12,0.500000
98281,2,0.550000
98285,4,0.600000
98289,4,0.650000
98306,17,0.700000
98309,3,0.750000
98336,27,0.800000
98361,25,0.850000
98377,16,0.900000
98454,77,0.950000
100000,1546,1.000000
98147,98147,0.000000
98150,3,0.050000
98150,0,0.100000
98154,4,0.150000
98158,4,0.200000
98156,-2,0.250000
98158,2,0.300000
98161,3,0.350000
98170,9,0.400000
98173,3,0.450000
98184,11,0.500000
98177,-7,0.550000
98191,14,0.600000
98185,-6,0.650000
98199,14,0.700000
98206,7,0.750000
98219,13,0.800000
98266,47,0.850000
98310,44,0.900000
98373,63,0.950000
100000,1627,1.000000
98299,98299,0.000000
98301,2,0.050000
98300,-1,0.100000
98301,1,0.150000
98300,-1,0.200000
98305,5,0.250000
98309,4,0.300000
98313,4,0.350000
98311,-2,0.400000
98314,3,0.450000
98317,3,0.500000
98330,13,0.550000
98323,-7,0.600000
98335,12,0.650000
98331,-4,0.700000
98349,18,0.750000
98367,18,0.800000
98378,11,0.850000
98415,37,0.900000
98478,63,0.950000
100000,1522,1.000000
98207,98207,0.000000
98210,3,0.050000
98211,1,0.100000
98216,5,0.150000
98218,2,0.200000
98218,0,0.250000
98224,6,0.300000
98232,8,0.350000
98227,-5,0.400000
98228,1,0.450000
98235,7,0.500000
98232,-3,0.550000
98245,13,0.600000
98253,8,0.650000
98260,7,0.700000
98264,4,0.750000
98278,14,0.800000
98299,21,0.850000
98321,22,0.900000
98408,87,0.950000
100000,1592,1.000000
98251,98251,0.000000
98253,2,0.050000
98255,2,0.100000
98252,-3,0.150000
98252,0,0.200000
98254,2,0.250000
98252,-2,0.300000
98257,5,0.350000
98259,2,0.400000
98261,2,0.450000
98260,-1,0.500000
98267,7,0.550000
98270,3,0.600000
98274,4,0.650000
98284,10,0.700000
98293,9,0.750000
98308,15,0.800000
98332,24,0.850000
98371,39,0.900000
98466,95,0.950000
100000,1534,1.000000
98195,98195,0.000000
98197,2,0.050000
98196,-1,0.100000
98198,2,0.150000
98199,1,0.200000
98202,3,0.250000
98203,1,0.300000
98202,-1,0.350000
98210,8,0.400000
98201,-9,0.450000
98214,13,0.500000
98211,-3,0.550000
98223,12,0.600000
98221,-2,0.650000
98229,8,0.700000
98246,17,0.750000
98264,18,0.800000
98284,20,0.850000
98312,28,0.900000
98383,71,0.950000
100000,1617,1.000000
98350,98350,0.000000
98351,1,0.050000
98350,-1,0.100000
98354,4,0.150000
98352,-2,0.200000
98356,4,0.250000
98356,0,0.300000
98357,1,0.350000
98354,-3,0.400000
98360,6,0.450000
98360,0,0.500000
98362,2,0.550000
98364,2,0.600000
98367,3,0.650000
98375,8,0.700000
98378,3,0.750000
98384,6,0.800000
98404,20,0.850000
98439,35,0.900000
98489,50,0.950000
100000,1511,1.000000
98289,98289,0.000000
98289,0,0.050000
98290,1,0.100000
98292,2,0.150000
98296,4,0.200000
98297,1,0.250000
98298,1,0.300000
98301,3,0.350000
98304,3,0.400000
98316,12,0.450000
98313,-3,0.500000
98329,16,0.550000
98331,2,0.600000
98348,17,0.650000
98359,11,0.700000
98378,19,0.750000
98400,22,0.800000
98409,9,0.850000
98465,56,0.900000
98545,80,0.950000
100000,1455,1.000000
98284,98284,0.000000
98284,0,0.050000
98286,2,0.100000
98287,1,0.150000
98285,-2,0.200000
98289,4,0.250000
98286,-3,0.300000
98295,9,0.350000
98291,-4,0.400000
98297,6,0.450000
98300,3,0.500000
98306,6,0.550000
98312,6,0.600000
98313,1,0.650000
98327,14,0.700000
98330,3,0.750000
98345,15,0.800000
98384,39,0.850000
98412,28,0.900000
98483,71,0.950000
100000,1517,1.000000
98264,98264,0.000000
98267,3,0.050000
98267,0,0.100000
98268,1,0.150000
98269,1,0.200000
98272,3,0.250000
98278,6,0.300000
98274,-4,0.350000
98284,10,0.400000
98285,1,0.450000
98292,7,0.500000
98292,0,0.550000
98297,5,0.600000
98299,2,0.650000
98311,12,0.700000
98311,0,0.750000
98335,24,0.800000
98336,1,0.850000
98378,42,0.900000
98437,59,0.950000
100000,1563,1.000000
98294,98294,0.000000
98294,0,0.050000
98295,1,0.100000
98297,2,0.150000
98295,-2,0.200000
98296,1,0.250000
98299,3,0.300000
98298,-1,0.350000
98302,4,0.400000
98302,0,0.450000
98305,3,0.500000
98316,11,0.550000
98311,-5,0.600000
98313,2,0.650000
98329,16,0.700000
98339,10,0.750000
98345,6,0.800000
98350,5,0.850000
98382,32,0.900000
98453,71,0.950000
100000,1547,1.000000
98255,98255,0.000000
98258,3,0.050000
98262,4,0.100000
98258,-4,0.150000
98266,8,0.200000
98261,-5,0.250000
98272,11,0.300000
98282,10,0.350000
98281,-1,0.400000
98281,0,0.450000
98284,3,0.500000
98292,8,0.550000
98303,11,0.600000
98304,1,0.650000
98323,19,0.700000
98333,10,0.750000
98327,-6,0.800000
98358,31,0.850000
98384,26,0.900000
98437,53,0.950000
100000,1563,1.000000
98312,98312,0.000000
98313,1,0.050000
98314,1,0.100000
98315,1,0.150000
98316,1,0.200000
98317,1,0.250000
98319,2,0.300000
98319,0,0.350000
98318,-1,0.400000
98321,3,0.450000
98328,7,0.500000
98328,0,0.550000
98337,9,0.600000
98335,-2,0.650000
98344,9,0.700000
98347,3,0.750000
98370,23,0.800000
98382,12,0.850000
98431,49,0.900000
98494,63,0.950000
100000,1506,1.000000
98231,98231,0.000000
98231,0,0.050000
98233,2,0.100000
98233,0,0.150000
98238,5,0.200000
98236,-2,0.250000
98240,4,0.300000
98241,1,0.350000
98245,4,0.400000
98244,-1,0.450000
98246,2,0.500000
98261,15,0.550000
98264,3,0.600000
98273,9,0.650000
98279,6,0.700000
98283,4,0.750000
98300,17,0.800000
98315,15,0.850000
98330,15,0.900000
98397,67,0.950000
100000,1603,1.000000
98202,98202,0.000000
98203,1,0.050000
98205,2,0.100000
98209,4,0.150000
98211,2,0.200000
98211,0,0.250000
98220,9,0.300000
98223,3,0.350000
98223,0,0.400000
98239,16,0.450000
98229,-10,0.500000
98248,19,0.550000
98255,7,0.600000
98251,-4,0.650000
98279,28,0.700000
98284,5,0.750000
98303,19,0.800000
98333,30,0.850000
98367,34,0.900000
98444,77,0.950000
100000,1556,1.000000
98240,98240,0.000000
98240,0,0.050000
98242,2,0.100000
98243,1,0.150000
98244,1,0.200000
98243,-1,0.250000
98245,2,0.300000
98244,-1,0.350000
98247,3,0.400000
98249,2,0.450000
98253,4,0.500000
98257,4,0.550000
98254,-3,0.600000
98267,13,0.650000
98270,3,0.700000
98278,8,0.750000
98288,10,0.800000
98326,38,0.850000
98348,22,0.900000
98403,55,0.950000
100000,1597,1.000000
98250,98250,0.000000
98255,5,0.050000
98257,2,0.100000
98265,8,0.150000
98263,-2,0.200000
98270,7,0.250000
98270,0,0.300000
98275,5,0.350000
98282,7,0.400000
98289,7,0.450000
98305,16,0.500000
98306,1,0.550000
98321,15,0.600000
98325,4,0.650000
98351,26,0.700000
98341,-10,0.750000
98367,26,0.800000
98391,24,0.850000
98423,32,0.900000
98489,66,0.950000
100000,1511,1.000000
98251,98251,0.000000
98252,1,0.050000
98255,3,0.100000
98253,-2,0.150000
98255,2,0.200000
98258,3,0.250000
98262,4,0.300000
98265,3,0.350000
98265,0,0.400000
98270,5,0.450000
98274,4,0.500000
98275,1,0.550000
98285,10,0.600000
98302,17,0.650000
98298,-4,0.700000
98314,16,0.750000
98333,19,0.800000
98351,18,0.850000
98390,39,0.900000
98445,55,0.950000
100000,1555,1.000000
98286,98286,0.000000
98287,1,0.050000
98288,1,0.100000
98288,0,0.150000
98290,2,0.200000
98293,3,0.250000
98288,-5,0.300000
98287,-1,0.350000
98298,11,0.400000
98297,-1,0.450000
98299,2,0.500000
98300,1,0.550000
98311,11,0.600000
98307,-4,0.650000
98320,13,0.700000
98324,4,0.750000
98342,18,0.800000
98365,23,0.850000
98375,10,0.900000
98422,47,0.950000
100000,1578,1.000000
98239,98239,0.000000
98240,1,0.050000
98241,1,0.100000
98242,1,0.150000
98242,0,0.200000
98245,3,0.250000
98245,0,0.300000
98251,6,0.350000
98249,-2,0.400000
98258,9,0.450000
98264,6,0.500000
98261,-3,0.550000
98268,7,0.600000
98274,6,0.650000
98277,3,0.700000
98294,17,0.750000
98305,11,0.800000
98316,11,0.850000
98357,41,0.900000
98397,40,0.950000
100000,1603,1.000000
98287,98287,0.000000
98293,6,0.050000
98293,0,0.100000
98297,4,0.150000
98299,2,0.200000
98302,3,0.250000
98312,10,0.300000
98309,-3,0.350000
98311,2,0.400000
98318,7,0.450000
98319,1,0.500000
98322,3,0.550000
98342,20,0.600000
98341,-1,0.650000
98351,10,0.700000
98359,8,0.750000
98377,18,0.800000
98407,30,0.850000
98440,33,0.900000
98507,67,0.950000
100000,1493,1.000000
98259,98259,0.000000
98259,0,0.050000
98260,1,0.100000
98261,1,0.150000
98259,-2,0.200000
98262,3,0.250000
98262,0,0.300000
98262,0,0.350000
98264,2,0.400000
98265,1,0.450000
98268,3,0.500000
98276,8,0.550000
98272,-4,0.600000
98280,8,0.650000
98281,1,0.700000
98287,6,0.750000
98302,15,0.800000
98313,11,0.850000
98346,33,0.900000
98387,41,0.950000
100000,1613,1.000000
98296,98296,0.000000
98300,4,0.050000
98302,2,0.100000
98304,2,0.150000
98308,4,0.200000
98306,-2,0.250000
98310,4,0.300000
98311,1,0.350000
98322,11,0.400000
98320,-2,0.450000
98326,6,0.500000
98337,11,0.550000
98337,0,0.600000
98336,-1,0.650000
98339,3,0.700000
98359,20,0.750000
98365,6,0.800000
98384,19,0.850000
98409,25,0.900000
98498,89,0.950000
100000,1502,1.000000
98279,98279,0.000000
98280,1,0.050000
98282,2,0.100000
98286,4,0.150000
98289,3,0.200000
98288,-1,0.250000
98286,-2,0.300000
98295,9,0.350000
98297,2,0.400000
98302,5,0.450000
98299,-3,0.500000
98302,3,0.550000
98313,11,0.600000
98315,2,0.650000
98319,4,0.700000
98330,11,0.750000
98365,35,0.800000
98370,5,0.850000
98408,38,0.900000
98495,87,0.950000
100000,1505,1.000000
98295,98295,0.000000
98297,2,0.050000
98299,2,0.100000
98296,-3,0.150000
98300,4,0.200000
98307,7,0.250000
98304,-3,0.300000
98312,8,0.350000
98312,0,0.400000
98321,9,0.450000
98326,5,0.500000
98335,9,0.550000
98327,-8,0.600000
98336,9,0.650000
98337,1,0.700000
98348,11,0.750000
98362,14,0.800000
98375,13,0.850000
98395,20,0.900000
98465,70,0.950000
100000,1535,1.000000
98308,98308,0.000000
98308,0,0.050000
98311,3,0.100000
98309,-2,0.150000
98311,2,0.200000
98313,2,0.250000
98317,4,0.300000
98321,4,0.350000
98317,-4,0.400000
98318,1,0.450000
98323,5,0.500000
98326,3,0.550000
98331,5,0.600000
98328,-3,0.650000
98338,10,0.700000
98354,16,0.750000
98365,11,0.800000
98379,14,0.850000
98414,35,0.900000
98479,65,0.950000
100000,1521,1.000000
98245,98245,0.000000
98247,2,0.050000
98249,2,0.100000
98248,-1,0.150000
98249,1,0.200000
98250,1,0.250000
98253,3,0.300000
98264,11,0.350000
98264,0,0.400000
98254,-10,0.450000
98271,17,0.500000
98269,-2,0.550000
98280,11,0.600000
98279,-1,0.650000
98296,17,0.700000
98295,-1,0.750000
98300,5,0.800000
98327,27,0.850000
98345,18,0.900000
98396,51,0.950000
100000,1604,1.000000
98269,98269,0.000000
98270,1,0.050000
98270,0,0.100000
98271,1,0.150000
98273,2,0.200000
98272,-1,0.250000
98273,1,0.300000
98278,5,0.350000
98278,0,0.400000
98290,12,0.450000
98288,-2,0.500000
98293,5,0.550000
98285,-8,0.600000
98300,15,0.650000
98312,12,0.700000
98311,-1,0.750000
98322,11,0.800000
98343,21,0.850000
98372,29,0.900000
98431,59,0.950000
100000,1569,1.000000
98214,98214,0.000000
98217,3,0.050000
98217,0,0.100000
98218,1,0.150000
98221,3,0.200000
98220,-1,0.250000
98228,8,0.300000
98241,13,0.350000
98227,-14,0.400000
98233,6,0.450000
98238,5,0.500000
98240,2,0.550000
98253,13,0.600000
98265,12,0.650000
98269,4,0.700000
98278,9,0.750000
98289,11,0.800000
98316,27,0.850000
98348,32,0.900000
98431,83,0.950000
100000,1569,1.000000
98290,98290,0.000000
98290,0,0.050000
98291,1,0.100000
98290,-1,0.150000
98296,6,0.200000
98303,7,0.250000
98301,-2,0.300000
98301,0,0.350000
98304,3,0.400000
98310,6,0.450000
98326,16,0.500000
98332,6,0.550000
98332,0,0.600000
98345,13,0.650000
98359,14,0.700000
98364,5,0.750000
98380,16,0.800000
98396,16,0.850000
98426,30,0.900000
98517,91,0.950000
100000,1483,1.000000
98195,98195,0.000000
98200,5,0.050000
98199,-1,0.100000
98201,2,0.150000
98203,2,0.200000
98213,10,0.250000
98206,-7,0.300000
98214,8,0.350000
98218,4,0.400000
98224,6,0.450000
98228,4,0.500000
98238,10,0.550000
98251,13,0.600000
98253,2,0.650000
98254,1,0.700000
98265,11,0.750000
98281,16,0.800000
98310,29,0.850000
98348,38,0.900000
98424,76,0.950000
100000,1576,1.000000
98259,98259,0.000000
98260,1,0.050000
98264,4,0.100000
98265,1,0.150000
98266,1,0.200000
98265,-1,0.250000
98270,5,0.300000
98283,13,0.350000
98275,-8,0.400000
98286,11,0.450000
98288,2,0.500000
98296,8,0.550000
98303,7,0.600000
98309,6,0.650000
98311,2,0.700000
98333,22,0.750000
98337,4,0.800000
98351,14,0.850000
98390,39,0.900000
98462,72,0.950000
100000,1538,1.000000
98308,98308,0.000000
98310,2,0.050000
98311,1,0.100000
98320,9,0.150000
98325,5,0.200000
98322,-3,0.250000
98324,2,0.300000
98329,5,0.350000
98329,0,0.400000
98330,1,0.450000
98340,10,0.500000
98361,21,0.550000
98357,-4,0.600000
98359,2,0.650000
98355,-4,0.700000
98382,27,0.750000
98389,7,0.800000
98418,29,0.850000
98448,30,0.900000
98535,87,0.950000
100000,1465,1.000000
98309,98309,0.000000
98310,1,0.050000
98309,-1,0.100000
98309,0,0.150000
98310,1,0.200000
98310,0,0.250000
98311,1,0.300000
98312,1,0.350000
98311,-1,0.400000
98312,1,0.450000
98311,-1,0.500000
98316,5,0.550000
98315,-1,0.600000
98321,6,0.650000
98325,4,0.700000
98338,13,0.750000
98345,7,0.800000
98361,16,0.850000
98385,24,0.900000
98444,59,0.950000
100000,1556,1.000000
98300,98300,0.000000
98301,1,0.050000
98302,1,0.100000
98302,0,0.150000
98305,3,0.200000
98310,5,0.250000
98310,0,0.300000
98313,3,0.350000
98317,4,0.400000
98317,0,0.450000
98320,3,0.500000
98329,9,0.550000
98334,5,0.600000
98344,10,0.650000
98352,8,0.700000
98354,2,0.750000
98384,30,0.800000
98407,23,0.850000
98436,29,0.900000
98507,71,0.950000
100000,1493,1.000000
98301,98301,0.000000
98301,0,0.050000
98303,2,0.100000
98303,0,0.150000
98305,2,0.200000
98312,7,0.250000
98313,1,0.300000
98315,2,0.350000
98320,5,0.400000
98324,4,0.450000
98323,-1,0.500000
98331,8,0.550000
98337,6,0.600000
98333,-4,0.650000
98358,25,0.700000
98364,6,0.750000
98373,9,0.800000
98392,19,0.850000
98433,41,0.900000
98515,82,0.950000
100000,1485,1.000000
98196,98196,0.000000
98197,1,0.050000
98197,0,0.100000
98196,-1,0.150000
98199,3,0.200000
98199,0,0.250000
98200,1,0.300000
98207,7,0.350000
98213,6,0.400000
98208,-5,0.450000
98216,8,0.500000
98226,10,0.550000
98230,4,0.600000
98236,6,0.650000
98247,11,0.700000
98247,0,0.750000
98262,15,0.800000
98271,9,0.850000
98308,37,0.900000
98376,68,0.950000
100000,1624,1.000000
98326,98326,0.000000
98326,0,0.050000
98326,0,0.100000
98333,7,0.150000
98330,-3,0.200000
98333,3,0.250000
98334,1,0.300000
98335,1,0.350000
98337,2,0.400000
98338,1,0.450000
98341,3,0.500000
98348,7,0.550000
98347,-1,0.600000
98347,0,0.650000
98365,18,0.700000
98366,1,0.750000
98380,14,0.800000
98399,19,0.850000
98421,22,0.900000
98495,74,0.950000
100000,1505,1.000000
98303,98303,0.000000
98304,1,0.050000
98305,1,0.100000
98305,0,0.150000
98312,7,0.200000
98307,-5,0.250000
98315,8,0.300000
98313,-2,0.350000
98314,1,0.400000
98323,9,0.450000
98320,-3,0.500000
98322,2,0.550000
98324,2,0.600000
98328,4,0.650000
98336,8,0.700000
98340,4,0.750000
98350,10,0.800000
98368,18,0.850000
98383,15,0.900000
98457,74,0.950000
100000,1543,1.000000
98216,98216,0.000000
98218,2,0.050000
98216,-2,0.100000
98218,2,0.150000
98222,4,0.200000
98219,-3,0.250000
98223,4,0.300000
98229,6,0.350000
98225,-4,0.400000
98226,1,0.450000
98229,3,0.500000
98234,5,0.550000
98236,2,0.600000
98245,9,0.650000
98244,-1,0.700000
98254,10,0.750000
98270,16,0.800000
98282,12,0.850000
98310,28,0.900000
98398,88,0.950000
100000,1602,1.000000
98340,98340,0.000000
98340,0,0.050000
98342,2,0.100000
98342,0,0.150000
98344,2,0.200000
98344,0,0.250000
98345,1,0.300000
98346,1,0.350000
98347,1,0.400000
98351,4,0.450000
98363,12,0.500000
98365,2,0.550000
98367,2,0.600000
98372,5,0.650000
98376,4,0.700000
98387,11,0.750000
98393,6,0.800000
98426,33,0.850000
98451,25,0.900000
98526,75,0.950000
100000,1474,1.000000
98323,98323,0.000000
98323,0,0.050000
98323,0,0.100000
98324,1,0.150000
98324,0,0.200000
98324,0,0.250000
98325,1,0.300000
98324,-1,0.350000
98326,2,0.400000
98327,1,0.450000
98329,2,0.500000
98326,-3,0.550000
98333,7,0.600000
98334,1,0.650000
98335,1,0.700000
98349,14,0.750000
98357,8,0.800000
98370,13,0.850000
98399,29,0.900000
98469,70,0.950000
100000,1531,1.000000
98232,98232,0.000000
98233,1,0.050000
98235,2,0.100000
98239,4,0.150000
98236,-3,0.200000
98241,5,0.250000
98243,2,0.300000
98244,1,0.350000
98246,2,0.400000
98253,7,0.450000
98257,4,0.500000
98257,0,0.550000
98257,0,0.600000
98270,13,0.650000
98272,2,0.700000
98276,4,0.750000
98293,17,0.800000
98324,31,0.850000
98339,15,0.900000
98420,81,0.950000
100000,1580,1.000000
98158,98158,0.000000
98158,0,0.050000
98158,0,0.100000
98158,0,0.150000
98159,1,0.200000
98160,1,0.250000
98160,0,0.300000
98159,-1,0.350000
98161,2,0.400000
98165,4,0.450000
98166,1,0.500000
98165,-1,0.550000
98175,10,0.600000
98180,5,0.650000
98192,12,0.700000
98194,2,0.750000
98211,17,0.800000
98235,24,0.850000
98277,42,0.900000
98377,100,0.950000
100000,1623,1.000000
98193,98193,0.000000
98197,4,0.050000
98200,3,0.100000
98201,1,0.150000
98204,3,0.200000
98214,10,0.250000
98213,-1,0.300000
98215,2,0.350000
98228,13,0.400000
98224,-4,0.450000
98227,3,0.500000
98241,14,0.550000
98238,-3,0.600000
98246,8,0.650000
98255,9,0.700000
98262,7,0.750000
98279,17,0.800000
98294,15,0.850000
98322,28,0.900000
98387,65,0.950000
100000,1613,1.000000
98215,98215,0.000000
98215,0,0.050000
98217,2,0.100000
98219,2,0.150000
98222,3,0.200000
98222,0,0.250000
98230,8,0.300000
98237,7,0.350000
98229,-8,0.400000
98234,5,0.450000
98234,0,0.500000
98248,14,0.550000
98245,-3,0.600000
98259,14,0.650000
98259,0,0.700000
98275,16,0.750000
98284,9,0.800000
98304,20,0.850000
98329,25,0.900000
98385,56,0.950000
100000,1615,1.000000
98264,98264,0.000000
98264,0,0.050000
98266,2,0.100000
98270,4,0.150000
98270,0,0.200000
98270,0,0.250000
98275,5,0.300000
98275,0,0.350000
98273,-2,0.400000
98280,7,0.450000
98289,9,0.500000
98293,4,0.550000
98300,7,0.600000
98295,-5,0.650000
98311,16,0.700000
98316,5,0.750000
98338,22,0.800000
98355,17,0.850000
98396,41,0.900000
98446,50,0.950000
100000,1554,1.000000
98279,98279,0.000000
98280,1,0.050000
98280,0,0.100000
98284,4,0.150000
98279,-5,0.200000
98285,6,0.250000
98286,1,0.300000
98290,4,0.350000
98296,6,0.400000
98296,0,0.450000
98307,11,0.500000
98303,-4,0.550000
98305,2,0.600000
98320,15,0.650000
98316,-4,0.700000
98336,20,0.750000
98328,-8,0.800000
98360,32,0.850000
98395,35,0.900000
98475,80,0.950000
100000,1525,1.000000
98218,98218,0.000000
98218,0,0.050000
98219,1,0.100000
98220,1,0.150000
98220,0,0.200000
98221,1,0.250000
98223,2,0.300000
98224,1,0.350000
98225,1,0.400000
98227,2,0.450000
98223,-4,0.500000
98229,6,0.550000
98238,9,0.600000
98236,-2,0.650000
98243,7,0.700000
98248,5,0.750000
98272,24,0.800000
98283,11,0.850000
98327,44,0.900000
98414,87,0.950000
100000,1586,1.000000
98215,98215,0.000000
98216,1,0.050000
98220,4,0.100000
98218,-2,0.150000
98221,3,0.200000
98226,5,0.250000
98226,0,0.300000
98228,2,0.350000
98236,8,0.400000
98229,-7,0.450000
98240,11,0.500000
98245,5,0.550000
98251,6,0.600000
98254,3,0.650000
98262,8,0.700000
98273,11,0.750000
98290,17,0.800000
98297,7,0.850000
98333,36,0.900000
98413,80,0.950000
100000,1587,1.000000
98235,98235,0.000000
98235,0,0.050000
98235,0,0.100000
98236,1,0.150000
98238,2,0.200000
98235,-3,0.250000
98236,1,0.300000
98237,1,0.350000
98239,2,0.400000
98238,-1,0.450000
98241,3,0.500000
98242,1,0.550000
98247,5,0.600000
98244,-3,0.650000
98258,14,0.700000
98260,2,0.750000
98269,9,0.800000
98275,6,0.850000
98310,35,0.900000
98361,51,0.950000
100000,1639,1.000000
98296,98296,0.000000
98298,2,0.050000
98298,0,0.100000
98299,1,0.150000
98305,6,0.200000
98303,-2,0.250000
98305,2,0.300000
98307,2,0.350000
98305,-2,0.400000
98306,1,0.450000
98308,2,0.500000
98317,9,0.550000
98322,5,0.600000
98325,3,0.650000
98340,15,0.700000
98355,15,0.750000
98357,2,0.800000
98381,24,0.850000
98420,39,0.900000
98494,74,0.950000
100000,1506,1.000000
98322,98322,0.000000
98323,1,0.050000
98323,0,0.100000
98324,1,0.150000
98326,2,0.200000
98326,0,0.250000
98330,4,0.300000
98327,-3,0.350000
98333,6,0.400000
98334,1,0.450000
98339,5,0.500000
98344,5,0.550000
98339,-5,0.600000
98350,11,0.650000
98357,7,0.700000
98360,3,0.750000
98367,7,0.800000
98383,16,0.850000
98406,23,0.900000
98482,76,0.950000
100000,1518,1.000000
98316,98316,0.000000
98321,5,0.050000
98320,-1,0.100000
98322,2,0.150000
98322,0,0.200000
98324,2,0.250000
98328,4,0.300000
98325,-3,0.350000
98335,10,0.400000
98338,3,0.450000
98338,0,0.500000
98341,3,0.550000
98352,11,0.600000
98350,-2,0.650000
98362,12,0.700000
98372,10,0.750000
98394,22,0.800000
98392,-2,0.850000
98433,41,0.900000
98519,86,0.950000
100000,1481,1.000000
98284,98284,0.000000
98284,0,0.050000
98285,1,0.100000
