components,difference,q
5652,4,0.700000
5661,9,0.750000
5683,22,0.800000
5702,19,0.850000
5761,59,0.900000
5862,101,0.950000
10000,4138,1.000000
5631,5631,0.000000
5634,3,0.050000
5634,0,0.100000
5636,2,0.150000
5644,8,0.200000
5645,1,0.250000
5651,6,0.300000
5654,3,0.350000
5661,7,0.400000
5665,4,0.450000
5667,2,0.500000
5677,10,0.550000
5692,15,0.600000
5690,-2,0.650000
5727,37,0.700000
5731,4,0.750000
5755,24,0.800000
5805,50,0.850000
5865,60,0.900000
5997,132,0.950000
10000,4003,1.000000
5627,5627,0.000000
5628,1,0.050000
5631,3,0.100000
5634,3,0.150000
5633,-1,0.200000
5637,4,0.250000
5649,12,0.300000
5646,-3,0.350000
5651,5,0.400000
5656,5,0.450000
5658,2,0.500000
5665,7,0.550000
5673,8,0.600000
5696,23,0.650000
5679,-17,0.700000
5718,39,0.750000
5743,25,0.800000
5761,18,0.850000
5820,59,0.900000
5936,116,0.950000
10000,4064,1.000000
5649,5649,0.000000
5651,2,0.050000
5654,3,0.100000
5667,13,0.150000
5664,-3,0.200000
5678,14,0.250000
5680,2,0.300000
5693,13,0.350000
5700,7,0.400000
5705,5,0.450000
5712,7,0.500000
5713,1,0.550000
5738,25,0.600000
5740,2,0.650000
5750,10,0.700000
5765,15,0.750000
5808,43,0.800000
5814,6,0.850000
5870,56,0.900000
5985,115,0.950000
10000,4015,1.000000
5665,5665,0.000000
5666,1,0.050000
5666,0,0.100000
5670,4,0.150000
5669,-1,0.200000
5675,6,0.250000
5684,9,0.300000
5682,-2,0.350000
5683,1,0.400000
5691,8,0.450000
5698,7,0.500000
5698,0,0.550000
5703,5,0.600000
5727,24,0.650000
5725,-2,0.700000
5739,14,0.750000
5761,22,0.800000
5795,34,0.850000
5849,54,0.900000
5969,120,0.950000
10000,4031,1.000000
5535,5535,0.000000
5540,5,0.050000
5539,-1,0.100000
5547,8,0.150000
5542,-5,0.200000
5553,11,0.250000
5560,7,0.300000
5562,2,0.350000
5568,6,0.400000
5567,-1,0.450000
5579,12,0.500000
5586,7,0.550000
5611,25,0.600000
5628,17,0.650000
5625,-3,0.700000
5658,33,0.750000
5671,13,0.800000
5711,40,0.850000
5752,41,0.900000
5858,106,0.950000
10000,4142,1.000000
5765,5765,0.000000
5765,0,0.050000
5767,2,0.100000
5771,4,0.150000
5770,-1,0.200000
5765,-5,0.250000
5769,4,0.300000
5774,5,0.350000
5776,2,0.400000
5775,-1,0.450000
5784,9,0.500000
5787,3,0.550000
5792,5,0.600000
5803,11,0.650000
5811,8,0.700000
5812,1,0.750000
5841,29,0.800000
5866,25,0.850000
5920,54,0.900000
6036,116,0.950000
10000,3964,1.000000
5522,5522,0.000000
5527,5,0.050000
5528,1,0.100000
5526,-2,0.150000
5533,7,0.200000
5531,-2,0.250000
5541,10,0.300000
5549,8,0.350000
5559,10,0.400000
5559,0,0.450000
5569,10,0.500000
5573,4,0.550000
5580,7,0.600000
5593,13,0.650000
5601,8,0.700000
5620,19,0.750000
5645,25,0.800000
5670,25,0.850000
5724,54,0.900000
5837,113,0.950000
10000,4163,1.000000
5643,5643,0.000000
5647,4,0.050000
5643,-4,0.100000
5653,10,0.150000
5652,-1,0.200000
5655,3,0.250000
5658,3,0.300000
5664,6,0.350000
5662,-2,0.400000
5672,10,0.450000
5689,17,0.500000
5695,6,0.550000
5698,3,0.600000
5716,18,0.650000
5744,28,0.700000
5759,15,0.750000
5765,6,0.800000
5802,37,0.850000
5849,47,0.900000
5977,128,0.950000
10000,4023,1.000000
5769,5769,0.000000
5769,0,0.050000
5770,1,0.100000
5773,3,0.150000
5778,5,0.200000
5776,-2,0.250000
5779,3,0.300000
5778,-1,0.350000
5783,5,0.400000
5784,1,0.450000
5788,4,0.500000
5790,2,0.550000
5792,2,0.600000
5799,7,0.650000
5809,10,0.700000
5816,7,0.750000
5819,3,0.800000
5832,13,0.850000
5859,27,0.900000
5960,101,0.950000
10000,4040,1.000000
5661,5661,0.000000
5661,0,0.050000
5663,2,0.100000
5665,2,0.150000
5669,4,0.200000
5672,3,0.250000
5675,3,0.300000
5679,4,0.350000
5677,-2,0.400000
5690,13,0.450000
5683,-7,0.500000
5690,7,0.550000
5697,7,0.600000
5711,14,0.650000
5717,6,0.700000
5723,6,0.750000
5746,23,0.800000
5762,16,0.850000
5827,65,0.900000
5929,102,0.950000
10000,4071,1.000000
5775,5775,0.000000
5777,2,0.050000
5780,3,0.100000
5780,0,0.150000
5785,5,0.200000
5784,-1,0.250000
5792,8,0.300000
5791,-1,0.350000
5795,4,0.400000
5795,0,0.450000
5801,6,0.500000
5809,8,0.550000
5811,2,0.600000
5831,20,0.650000
5838,7,0.700000
5844,6,0.750000
5858,14,0.800000
5883,25,0.850000
5924,41,0.900000
6038,114,0.950000
10000,3962,1.000000
5673,5673,0.000000
5680,7,0.050000
5683,3,0.100000
5692,9,0.150000
5694,2,0.200000
5704,10,0.250000
5713,9,0.300000
5715,2,0.350000
5714,-1,0.400000
5727,13,0.450000
5736,9,0.500000
5753,17,0.550000
5752,-1,0.600000
5772,20,0.650000
5790,18,0.700000
5799,9,0.750000
5821,22,0.800000
5845,24,0.850000
5904,59,0.900000
6013,109,0.950000
10000,3987,1.000000
5692,5692,0.000000
5695,3,0.050000
5694,-1,0.100000
5700,6,0.150000
5700,0,0.200000
5699,-1,0.250000
5704,5,0.300000
5711,7,0.350000
5712,1,0.400000
5719,7,0.450000
5715,-4,0.500000
5735,20,0.550000
5730,-5,0.600000
5741,11,0.650000
5749,8,0.700000
5765,16,0.750000
5781,16,0.800000
5808,27,0.850000
5846,38,0.900000
5975,129,0.950000
10000,4025,1.000000
5730,5730,0.000000
5731,1,0.050000
5733,2,0.100000
5736,3,0.150000
5734,-2,0.200000
5738,4,0.250000
5740,2,0.300000
5749,9,0.350000
5757,8,0.400000
5766,9,0.450000
5772,6,0.500000
5774,2,0.550000
5795,21,0.600000
5800,5,0.650000
5817,17,0.700000
5843,26,0.750000
5869,26,0.800000
5908,39,0.850000
5955,47,0.900000
6087,132,0.950000
10000,3913,1.000000
5673,5673,0.000000
5675,2,0.050000
5680,5,0.100000
5684,4,0.150000
5690,6,0.200000
5692,2,0.250000
5704,12,0.300000
5704,0,0.350000
5708,4,0.400000
5716,8,0.450000
5724,8,0.500000
5723,-1,0.550000
5744,21,0.600000
5741,-3,0.650000
5761,20,0.700000
5774,13,0.750000
5790,16,0.800000
5817,27,0.850000
5859,42,0.900000
5979,120,0.950000
10000,4021,1.000000
5717,5717,0.000000
5720,3,0.050000
5724,4,0.100000
5724,0,0.150000
5721,-3,0.200000
5734,13,0.250000
5735,1,0.300000
5736,1,0.350000
5740,4,0.400000
5749,9,0.450000
5747,-2,0.500000
5760,13,0.550000
5765,5,0.600000
5768,3,0.650000
5785,17,0.700000
5786,1,0.750000
5813,27,0.800000
5843,30,0.850000
5887,44,0.900000
6008,121,0.950000
10000,3992,1.000000
5602,5602,0.000000
5602,0,0.050000
5604,2,0.100000
5603,-1,0.150000
5606,3,0.200000
5610,4,0.250000
5619,9,0.300000
5613,-6,0.350000
5619,6,0.400000
5620,1,0.450000
5619,-1,0.500000
5632,13,0.550000
5639,7,0.600000
5634,-5,0.650000
5662,28,0.700000
5662,0,0.750000
5676,14,0.800000
5706,30,0.850000
5749,43,0.900000
5873,124,0.950000
10000,4127,1.000000
5705,5705,0.000000
5708,3,0.050000
5706,-2,0.100000
5710,4,0.150000
5716,6,0.200000
5718,2,0.250000
5721,3,0.300000
5731,10,0.350000
5732,1,0.400000
5730,-2,0.450000
5744,14,0.500000
5755,11,0.550000
5755,0,0.600000
5757,2,0.650000
5777,20,0.700000
5807,30,0.750000
5813,6,0.800000
5860,47,0.850000
5896,36,0.900000
6005,109,0.950000
10000,3995,1.000000
5619,5619,0.000000
5622,3,0.050000
5621,-1,0.100000
5621,0,0.150000
5628,7,0.200000
5628,0,0.250000
5626,-2,0.300000
5632,6,0.350000
5631,-1,0.400000
5636,5,0.450000
5647,11,0.500000
5650,3,0.550000
5651,1,0.600000
5666,15,0.650000
5660,-6,0.700000
5681,21,0.750000
5709,28,0.800000
5730,21,0.850000
5786,56,0.900000
5892,106,0.950000
10000,4108,1.000000
5762,5762,0.000000
5764,2,0.050000
5762,-2,0.100000
5767,5,0.150000
5766,-1,0.200000
5770,4,0.250000
5770,0,0.300000
5776,6,0.350000
5776,0,0.400000
5784,8,0.450000
5789,5,0.500000
5789,0,0.550000
5800,11,0.600000
5810,10,0.650000
5811,1,0.700000
5840,29,0.750000
5854,14,0.800000
5880,26,0.850000
5914,34,0.900000
6030,116,0.950000
10000,3970,1.000000
5734,5734,0.000000
5735,1,0.050000
5743,8,0.100000
5745,2,0.150000
5752,7,0.200000
5756,4,0.250000
5764,8,0.300000
5769,5,0.350000
5763,-6,0.400000
5772,9,0.450000
5783,11,0.500000
5784,1,0.550000
5803,19,0.600000
5803,0,0.650000
5818,15,0.700000
5816,-2,0.750000
5848,32,0.800000
5878,30,0.850000
5917,39,0.900000
6000,83,0.950000
10000,4000,1.000000
5667,5667,0.000000
5669,2,0.050000
5668,-1,0.100000
5673,5,0.150000
5675,2,0.200000
5674,-1,0.250000
5673,-1,0.300000
5685,12,0.350000
5684,-1,0.400000
5685,1,0.450000
5694,9,0.500000
5697,3,0.550000
5706,9,0.600000
5719,13,0.650000
5736,17,0.700000
5747,11,0.750000
5755,8,0.800000
5783,28,0.850000
5833,50,0.900000
5932,99,0.950000
10000,4068,1.000000
5661,5661,0.000000
5664,3,0.050000
5665,1,0.100000
5670,5,0.150000
5672,2,0.200000
5674,2,0.250000
5683,9,0.300000
5681,-2,0.350000
5685,4,0.400000
5687,2,0.450000
5698,11,0.500000
5705,7,0.550000
5705,0,0.600000
5715,10,0.650000
5731,16,0.700000
5752,21,0.750000
5749,-3,0.800000
5784,35,0.850000
5823,39,0.900000
5925,102,0.950000
10000,4075,1.000000
5781,5781,0.000000
5781,0,0.050000
5781,0,0.100000
5783,2,0.150000
5788,5,0.200000
5795,7,0.250000
5794,-1,0.300000
5794,0,0.350000
5796,2,0.400000
5802,6,0.450000
5805,3,0.500000
5816,11,0.550000
5824,8,0.600000
5827,3,0.650000
5839,12,0.700000
5847,8,0.750000
5859,12,0.800000
5897,38,0.850000
5942,45,0.900000
6036,94,0.950000
10000,3964,1.000000
5761,5761,0.000000
5761,0,0.050000
5761,0,0.100000
5762,1,0.150000
5761,-1,0.200000
5762,1,0.250000
5764,2,0.300000
5767,3,0.350000
5766,-1,0.400000
5766,0,0.450000
5769,3,0.500000
5771,2,0.550000
5773,2,0.600000
5781,8,0.650000
5784,3,0.700000
5793,9,0.750000
5811,18,0.800000
5847,36,0.850000
5869,22,0.900000
5992,123,0.950000
10000,4008,1.000000
5620,5620,0.000000
5625,5,0.050000
5628,3,0.100000
5634,6,0.150000
5638,4,0.200000
5640,2,0.250000
5650,10,0.300000
5652,2,0.350000
5673,21,0.400000
5672,-1,0.450000
5677,5,0.500000
5688,11,0.550000
5699,11,0.600000
5716,17,0.650000
5716,0,0.700000
5745,29,0.750000
5766,21,0.800000
5801,35,0.850000
5877,76,0.900000
6012,135,0.950000
10000,3988,1.000000
5644,5644,0.000000
5647,3,0.050000
5646,-1,0.100000
5648,2,0.150000
5656,8,0.200000
5662,6,0.250000
5662,0,0.300000
5663,1,0.350000
5678,15,0.400000
5677,-1,0.450000
5689,12,0.500000
5691,2,0.550000
5708,17,0.600000
5726,18,0.650000
5736,10,0.700000
5759,23,0.750000
5780,21,0.800000
5814,34,0.850000
5892,78,0.900000
6017,125,0.950000
10000,3983,1.000000
5708,5708,0.000000
5712,4,0.050000
5712,0,0.100000
5714,2,0.150000
5718,4,0.200000
5719,1,0.250000
5728,9,0.300000
5731,3,0.350000
5731,0,0.400000
5745,14,0.450000
5758,13,0.500000
5756,-2,0.550000
5772,16,0.600000
5786,14,0.650000
5804,18,0.700000
5830,26,0.750000
5838,8,0.800000
5887,49,0.850000
5928,41,0.900000
6052,124,0.950000
10000,3948,1.000000
5687,5687,0.000000
5689,2,0.050000
5696,7,0.100000
5695,-1,0.150000
5699,4,0.200000
5698,-1,0.250000
5708,10,0.300000
5713,5,0.350000
5724,11,0.400000
5726,2,0.450000
5722,-4,0.500000
5732,10,0.550000
5730,-2,0.600000
5750,20,0.650000
5750,0,0.700000
5779,29,0.750000
5801,22,0.800000
5824,23,0.850000
5876,52,0.900000
5983,107,0.950000
10000,4017,1.000000
5693,5693,0.000000
5696,3,0.050000
5694,-2,0.100000
5703,9,0.150000
5706,3,0.200000
5711,5,0.250000
5706,-5,0.300000
5717,11,0.350000
5719,2,0.400000
5719,0,0.450000
5729,10,0.500000
5739,10,0.550000
5748,9,0.600000
5765,17,0.650000
5768,3,0.700000
5787,19,0.750000
5810,23,0.800000
5833,23,0.850000
5890,57,0.900000
6000,110,0.950000
10000,4000,1.000000
5678,5678,0.000000
5678,0,0.050000
5681,3,0.100000
5681,0,0.150000
5684,3,0.200000
5685,1,0.250000
5691,6,0.300000
5691,0,0.350000
5688,-3,0.400000
5695,7,0.450000
5701,6,0.500000
5710,9,0.550000
5717,7,0.600000
5712,-5,0.650000
5728,16,0.700000
5740,12,0.750000
5760,20,0.800000
5791,31,0.850000
5850,59,0.900000
5939,89,0.950000
10000,4061,1.000000
5683,5683,0.000000
5684,1,0.050000
5686,2,0.100000
5693,7,0.150000
5695,2,0.200000
5699,4,0.250000
5709,10,0.300000
5707,-2,0.350000
5709,2,0.400000
5713,4,0.450000
5721,8,0.500000
5732,11,0.550000
5737,5,0.600000
5733,-4,0.650000
5750,17,0.700000
5776,26,0.750000
5793,17,0.800000
5834,41,0.850000
5914,80,0.900000
6030,116,0.950000
10000,3970,1.000000
5725,5725,0.000000
5728,3,0.050000
5726,-2,0.100000
5731,5,0.150000
5729,-2,0.200000
5729,0,0.250000
5735,6,0.300000
5737,2,0.350000
5739,2,0.400000
5737,-2,0.450000
5750,13,0.500000
5753,3,0.550000
5758,5,0.600000
5756,-2,0.650000
5775,19,0.700000
5786,11,0.750000
5798,12,0.800000
5828,30,0.850000
5851,23,0.900000
5975,124,0.950000
10000,4025,1.000000
5603,5603,0.000000
5603,0,0.050000
5606,3,0.100000
5607,1,0.150000
5613,6,0.200000
5610,-3,0.250000
5615,5,0.300000
5620,5,0.350000
5621,1,0.400000
5631,10,0.450000
5636,5,0.500000
5651,15,0.550000
5665,14,0.600000
5661,-4,0.650000
5669,8,0.700000
5702,33,0.750000
5715,13,0.800000
5767,52,0.850000
5786,19,0.900000
5915,129,0.950000
10000,4085,1.000000
5793,5793,0.000000
5796,3,0.050000
5803,7,0.100000
5806,3,0.150000
5811,5,0.200000
5808,-3,0.250000
5816,8,0.300000
5821,5,0.350000
5830,9,0.400000
5833,3,0.450000
5848,15,0.500000
5845,-3,0.550000
5853,8,0.600000
5868,15,0.650000
5871,3,0.700000
5892,21,0.750000
5916,24,0.800000
5929,13,0.850000
5983,54,0.900000
6094,111,0.950000
10000,3906,1.000000
5795,5795,0.000000
5797,2,0.050000
5798,1,0.100000
5798,0,0.150000
5798,0,0.200000
5808,10,0.250000
5805,-3,0.300000
5807,2,0.350000
5809,2,0.400000
5814,5,0.450000
5817,3,0.500000
5829,12,0.550000
5837,8,0.600000
5835,-2,0.650000
5855,20,0.700000
5864,9,0.750000
5876,12,0.800000
5901,25,0.850000
5952,51,0.900000
6019,67,0.950000
10000,3981,1.000000
5783,5783,0.000000
5783,0,0.050000
5786,3,0.100000
5785,-1,0.150000
5790,5,0.200000
5795,5,0.250000
5797,2,0.300000
5792,-5,0.350000
5806,14,0.400000
5799,-7,0.450000
5811,12,0.500000
5813,2,0.550000
5820,7,0.600000
5818,-2,0.650000
5825,7,0.700000
5834,9,0.750000
5853,19,0.800000
5876,23,0.850000
5912,36,0.900000
6003,91,0.950000
10000,3997,1.000000
5608,5608,0.000000
5609,1,0.050000
5609,0,0.100000
5613,4,0.150000
5616,3,0.200000
5619,3,0.250000
5622,3,0.300000
5625,3,0.350000
5634,9,0.400000
5636,2,0.450000
5637,1,0.500000
5639,2,0.550000
5655,16,0.600000
5657,2,0.650000
5666,9,0.700000
5689,23,0.750000
5701,12,0.800000
5729,28,0.850000
5780,51,0.900000
5885,105,0.950000
10000,4115,1.000000
5685,5685,0.000000
5687,2,0.050000
5687,0,0.100000
5695,8,0.150000
5691,-4,0.200000
5693,2,0.250000
5699,6,0.300000
5698,-1,0.350000
5698,0,0.400000
5713,15,0.450000
5727,14,0.500000
5734,7,0.550000
5740,6,0.600000
5743,3,0.650000
5740,-3,0.700000
5782,42,0.750000
5791,9,0.800000
5819,28,0.850000
5858,39,0.900000
5980,122,0.950000
10000,4020,1.000000
5687,5687,0.000000
5687,0,0.050000
5688,1,0.100000
5691,3,0.150000
5694,3,0.200000
5695,1,0.250000
5703,8,0.300000
5691,-12,0.350000
5697,6,0.400000
5706,9,0.450000
5714,8,0.500000
5712,-2,0.550000
5729,17,0.600000
5732,3,0.650000
5756,24,0.700000
5755,-1,0.750000
5783,28,0.800000
5809,26,0.850000
5875,66,0.900000
5982,107,0.950000
10000,4018,1.000000
5756,5756,0.000000
5758,2,0.050000
5757,-1,0.100000
5757,0,0.150000
5762,5,0.200000
5760,-2,0.250000
5765,5,0.300000
5762,-3,0.350000
5765,3,0.400000
5771,6,0.450000
5770,-1,0.500000
5782,12,0.550000
5773,-9,0.600000
5786,13,0.650000
5801,15,0.700000
5807,6,0.750000
5836,29,0.800000
5854,18,0.850000
5915,61,0.900000
6045,130,0.950000
10000,3955,1.000000
5649,5649,0.000000
5651,2,0.050000
5653,2,0.100000
5656,3,0.150000
5656,0,0.200000
5656,0,0.250000
5665,9,0.300000
5663,-2,0.350000
5678,15,0.400000
5679,1,0.450000
5681,2,0.500000
5686,5,0.550000
5698,12,0.600000
5702,4,0.650000
5722,20,0.700000
5736,14,0.750000
5740,4,0.800000
5771,31,0.850000
5837,66,0.900000
5970,133,0.950000
10000,4030,1.000000
5767,5767,0.000000
5770,3,0.050000
5770,0,0.100000
5772,2,0.150000
5779,7,0.200000
5776,-3,0.250000
5783,7,0.300000
5792,9,0.350000
5797,5,0.400000
5792,-5,0.450000
5789,-3,0.500000
5807,18,0.550000
5817,10,0.600000
5818,1,0.650000
5823,5,0.700000
5847,24,0.750000
5862,15,0.800000
5883,21,0.850000
5938,55,0.900000
6048,110,0.950000
10000,3952,1.000000
5685,5685,0.000000
5686,1,0.050000
5691,5,0.100000
5690,-1,0.150000
5692,2,0.200000
5691,-1,0.250000
5698,7,0.300000
5709,11,0.350000
5704,-5,0.400000
5704,0,0.450000
5708,4,0.500000
5720,12,0.550000
5727,7,0.600000
5725,-2,0.650000
5736,11,0.700000
5744,8,0.750000
5769,25,0.800000
5791,22,0.850000
5834,43,0.900000
5929,95,0.950000
10000,4071,1.000000
5678,5678,0.000000
5680,2,0.050000
5679,-1,0.100000
5680,1,0.150000
5680,0,0.200000
5679,-1,0.250000
5687,8,0.300000
5686,-1,0.350000
5691,5,0.400000
5692,1,0.450000
5696,4,0.500000
5703,7,0.550000
5699,-4,0.600000
5717,18,0.650000
5722,5,0.700000
5736,14,0.750000
5754,18,0.800000
5794,40,0.850000
5836,42,0.900000
5958,122,0.950000
10000,4042,1.000000
5592,5592,0.000000
5597,5,0.050000
5600,3,0.100000
5607,7,0.150000
5608,1,0.200000
5611,3,0.250000
5615,4,0.300000
5619,4,0.350000
5629,10,0.400000
5637,8,0.450000
5643,6,0.500000
5649,6,0.550000
5663,14,0.600000
5660,-3,0.650000
5679,19,0.700000
5685,6,0.750000
5713,28,0.800000
5742,29,0.850000
5787,45,0.900000
5917,130,0.950000
10000,4083,1.000000
5640,5640,0.000000
5641,1,0.050000
5647,6,0.100000
5649,2,0.150000
5648,-1,0.200000
5652,4,0.250000
5649,-3,0.300000
5653,4,0.350000
5659,6,0.400000
5662,3,0.450000
5668,6,0.500000
5681,13,0.550000
5686,5,0.600000
5697,11,0.650000
5716,19,0.700000
5708,-8,0.750000
5728,20,0.800000
5768,40,0.850000
5796,28,0.900000
5909,113,0.950000
10000,4091,1.000000
5659,5659,0.000000
5664,5,0.050000
5663,-1,0.100000
5675,12,0.150000
5676,1,0.200000
5681,5,0.250000
5686,5,0.300000
5691,5,0.350000
5699,8,0.400000
5703,4,0.450000
5702,-1,0.500000
5710,8,0.550000
5721,11,0.600000
5733,12,0.650000
5748,15,0.700000
5757,9,0.750000
5775,18,0.800000
5815,40,0.850000
5880,65,0.900000
5973,93,0.950000
10000,4027,1.000000
5627,5627,0.000000
5628,1,0.050000
5629,1,0.100000
5632,3,0.150000
5629,-3,0.200000
5636,7,0.250000
5641,5,0.300000
5641,0,0.350000
5650,9,0.400000
5653,3,0.450000
5651,-2,0.500000
5670,19,0.550000
5673,3,0.600000
5686,13,0.650000
5698,12,0.700000
5714,16,0.750000
5752,38,0.800000
5779,27,0.850000
5811,32,0.900000
5932,121,0.950000
10000,4068,1.000000
5567,5567,0.000000
5569,2,0.050000
5569,0,0.100000
5574,5,0.150000
5575,1,0.200000
5582,7,0.250000
5584,2,0.300000
5585,1,0.350000
5594,9,0.400000
5591,-3,0.450000
5596,5,0.500000
5599,3,0.550000
5601,2,0.600000
5603,2,0.650000
5624,21,0.700000
5643,19,0.750000
5660,17,0.800000
5679,19,0.850000
5724,45,0.900000
5834,110,0.950000
10000,4166,1.000000
5683,5683,0.000000
5684,1,0.050000
5685,1,0.100000
5690,5,0.150000
5688,-2,0.200000
5691,3,0.250000
5692,1,0.300000
5694,2,0.350000
5700,6,0.400000
5707,7,0.450000
5702,-5,0.500000
5708,6,0.550000
5726,18,0.600000
5732,6,0.650000
5726,-6,0.700000
5745,19,0.750000
5761,16,0.800000
5773,12,0.850000
5810,37,0.900000
5905,95,0.950000
10000,4095,1.000000
5692,5692,0.000000
5694,2,0.050000
5694,0,0.100000
5698,4,0.150000
5701,3,0.200000
5700,-1,0.250000
5704,4,0.300000
5713,9,0.350000
5712,-1,0.400000
5716,4,0.450000
5722,6,0.500000
5729,7,0.550000
5737,8,0.600000
5746,9,0.650000
5763,17,0.700000
5766,3,0.750000
5789,23,0.800000
5805,16,0.850000
5853,48,0.900000
5965,112,0.950000
10000,4035,1.000000
5635,5635,0.000000
5638,3,0.050000
5635,-3,0.100000
5639,4,0.150000
5640,1,0.200000
5649,9,0.250000
5644,-5,0.300000
5657,13,0.350000
5657,0,0.400000
5663,6,0.450000
5673,10,0.500000
5674,1,0.550000
5674,0,0.600000
5681,7,0.650000
5709,28,0.700000
5719,10,0.750000
5731,12,0.800000
5773,42,0.850000
5848,75,0.900000
5981,133,0.950000
10000,4019,1.000000
5568,5568,0.000000
5570,2,0.050000
5569,-1,0.100000
5572,3,0.150000
5575,3,0.200000
5578,3,0.250000
5577,-1,0.300000
5579,2,0.350000
5584,5,0.400000
5591,7,0.450000
5595,4,0.500000
5596,1,0.550000
5598,2,0.600000
5610,12,0.650000
5621,11,0.700000
5628,7,0.750000
5640,12,0.800000
5681,41,0.850000
5724,43,0.900000
5880,156,0.950000
10000,4120,1.000000
5568,5568,0.000000
5569,1,0.050000
5573,4,0.100000
5572,-1,0.150000
5578,6,0.200000
5576,-2,0.250000
5580,4,0.300000
5596,16,0.350000
5600,4,0.400000
5597,-3,0.450000
5616,19,0.500000
5619,3,0.550000
5633,14,0.600000
5649,16,0.650000
5660,11,0.700000
5685,25,0.750000
5713,28,0.800000
5744,31,0.850000
5792,48,0.900000
5902,110,0.950000
10000,4098,1.000000
5585,5585,0.000000
5585,0,0.050000
5588,3,0.100000
5589,1,0.150000
5590,1,0.200000
5594,4,0.250000
5594,0,0.300000
5596,2,0.350000
5603,7,0.400000
5597,-6,0.450000
5608,11,0.500000
5610,2,0.550000
5618,8,0.600000
5623,5,0.650000
5634,11,0.700000
5654,20,0.750000
5666,12,0.800000
5684,18,0.850000
5753,69,0.900000
5895,142,0.950000
10000,4105,1.000000
5705,5705,0.000000
5707,2,0.050000
5710,3,0.100000
5709,-1,0.150000
5713,4,0.200000
