components,difference,q
95201,56,0.850000
95231,30,0.900000
95348,117,0.950000
100000,4652,1.000000
95189,95189,0.000000
95193,4,0.050000
95198,5,0.100000
95200,2,0.150000
95204,4,0.200000
95207,3,0.250000
95212,5,0.300000
95221,9,0.350000
95220,-1,0.400000
95228,8,0.450000
95235,7,0.500000
95248,13,0.550000
95255,7,0.600000
95257,2,0.650000
95263,6,0.700000
95285,22,0.750000
95305,20,0.800000
95351,46,0.850000
95423,72,0.900000
95521,98,0.950000
100000,4479,1.000000
95252,95252,0.000000
95253,1,0.050000
95255,2,0.100000
95257,2,0.150000
95258,1,0.200000
95260,2,0.250000
95265,5,0.300000
95272,7,0.350000
95273,1,0.400000
95272,-1,0.450000
95278,6,0.500000
95281,3,0.550000
95290,9,0.600000
95306,16,0.650000
95301,-5,0.700000
95340,39,0.750000
95349,9,0.800000
95379,30,0.850000
95437,58,0.900000
95542,105,0.950000
100000,4458,1.000000
95164,95164,0.000000
95168,4,0.050000
95169,1,0.100000
95175,6,0.150000
95180,5,0.200000
95179,-1,0.250000
95182,3,0.300000
95190,8,0.350000
95195,5,0.400000
95208,13,0.450000
95199,-9,0.500000
95221,22,0.550000
95219,-2,0.600000
95229,10,0.650000
95244,15,0.700000
95267,23,0.750000
95302,35,0.800000
95318,16,0.850000
95407,89,0.900000
95507,100,0.950000
100000,4493,1.000000
95185,95185,0.000000
95188,3,0.050000
95197,9,0.100000
95205,8,0.150000
95196,-9,0.200000
95216,20,0.250000
95215,-1,0.300000
95217,2,0.350000
95229,12,0.400000
95239,10,0.450000
95244,5,0.500000
95248,4,0.550000
95262,14,0.600000
95275,13,0.650000
95281,6,0.700000
95305,24,0.750000
95333,28,0.800000
95374,41,0.850000
95414,40,0.900000
95550,136,0.950000
100000,4450,1.000000
95182,95182,0.000000
95183,1,0.050000
95185,2,0.100000
95184,-1,0.150000
95190,6,0.200000
95191,1,0.250000
95192,1,0.300000
95200,8,0.350000
95194,-6,0.400000
95213,19,0.450000
95201,-12,0.500000
95212,11,0.550000
95217,5,0.600000
95237,20,0.650000
95238,1,0.700000
95248,10,0.750000
95259,11,0.800000
95298,39,0.850000
95333,35,0.900000
95448,115,0.950000
100000,4552,1.000000
95147,95147,0.000000
95149,2,0.050000
95149,0,0.100000
95156,7,0.150000
95156,0,0.200000
95155,-1,0.250000
95161,6,0.300000
95163,2,0.350000
95163,0,0.400000
95176,13,0.450000
95174,-2,0.500000
95177,3,0.550000
95198,21,0.600000
95192,-6,0.650000
95220,28,0.700000
95217,-3,0.750000
95242,25,0.800000
95282,40,0.850000
95350,68,0.900000
95448,98,0.950000
100000,4552,1.000000
95217,95217,0.000000
95219,2,0.050000
95221,2,0.100000
95224,3,0.150000
95231,7,0.200000
95226,-5,0.250000
95224,-2,0.300000
95233,9,0.350000
95233,0,0.400000
95238,5,0.450000
95240,2,0.500000
95247,7,0.550000
95256,9,0.600000
95260,4,0.650000
95275,15,0.700000
95285,10,0.750000
95306,21,0.800000
95329,23,0.850000
95387,58,0.900000
95493,106,0.950000
100000,4507,1.000000
95193,95193,0.000000
95193,0,0.050000
95196,3,0.100000
95196,0,0.150000
95198,2,0.200000
95200,2,0.250000
95203,3,0.300000
95207,4,0.350000
95209,2,0.400000
95207,-2,0.450000
95215,8,0.500000
95224,9,0.550000
95229,5,0.600000
95232,3,0.650000
95252,20,0.700000
95262,10,0.750000
95300,38,0.800000
95333,33,0.850000
95393,60,0.900000
95513,120,0.950000
100000,4487,1.000000
95198,95198,0.000000
95201,3,0.050000
95201,0,0.100000
95204,3,0.150000
95205,1,0.200000
95205,0,0.250000
95209,4,0.300000
95217,8,0.350000
95214,-3,0.400000
95228,14,0.450000
95225,-3,0.500000
95235,10,0.550000
95247,12,0.600000
95252,5,0.650000
95274,22,0.700000
95281,7,0.750000
95306,25,0.800000
95332,26,0.850000
95381,49,0.900000
95506,125,0.950000
100000,4494,1.000000
95147,95147,0.000000
95151,4,0.050000
95157,6,0.100000
95159,2,0.150000
95167,8,0.200000
95173,6,0.250000
95170,-3,0.300000
95177,7,0.350000
95185,8,0.400000
95196,11,0.450000
95208,12,0.500000
95207,-1,0.550000
95227,20,0.600000
95237,10,0.650000
95249,12,0.700000
95274,25,0.750000
95275,1,0.800000
95337,62,0.850000
95398,61,0.900000
95509,111,0.950000
100000,4491,1.000000
95188,95188,0.000000
95189,1,0.050000
95198,9,0.100000
95199,1,0.150000
95202,3,0.200000
95203,1,0.250000
95205,2,0.300000
95214,9,0.350000
95208,-6,0.400000
95222,14,0.450000
95232,10,0.500000
95229,-3,0.550000
95245,16,0.600000
95253,8,0.650000
95273,20,0.700000
95284,11,0.750000
95308,24,0.800000
95332,24,0.850000
95390,58,0.900000
95498,108,0.950000
100000,4502,1.000000
95198,95198,0.000000
95201,3,0.050000
95200,-1,0.100000
95203,3,0.150000
95213,10,0.200000
95214,1,0.250000
95210,-4,0.300000
95216,6,0.350000
95220,4,0.400000
95227,7,0.450000
95228,1,0.500000
95244,16,0.550000
95241,-3,0.600000
95254,13,0.650000
95263,9,0.700000
95277,14,0.750000
95290,13,0.800000
95320,30,0.850000
95359,39,0.900000
95459,100,0.950000
100000,4541,1.000000
95127,95127,0.000000
95132,5,0.050000
95130,-2,0.100000
95135,5,0.150000
95132,-3,0.200000
95137,5,0.250000
95145,8,0.300000
95150,5,0.350000
95144,-6,0.400000
95166,22,0.450000
95165,-1,0.500000
95177,12,0.550000
95187,10,0.600000
95195,8,0.650000
95218,23,0.700000
95223,5,0.750000
95255,32,0.800000
95279,24,0.850000
95347,68,0.900000
95477,130,0.950000
100000,4523,1.000000
95186,95186,0.000000
95188,2,0.050000
95191,3,0.100000
95191,0,0.150000
95196,5,0.200000
95194,-2,0.250000
95198,4,0.300000
95206,8,0.350000
95211,5,0.400000
95212,1,0.450000
95215,3,0.500000
95216,1,0.550000
95235,19,0.600000
95228,-7,0.650000
95251,23,0.700000
95252,1,0.750000
95282,30,0.800000
95308,26,0.850000
95344,36,0.900000
95505,161,0.950000
100000,4495,1.000000
95194,95194,0.000000
95194,0,0.050000
95196,2,0.100000
95194,-2,0.150000
95197,3,0.200000
95196,-1,0.250000
95202,6,0.300000
95201,-1,0.350000
95201,0,0.400000
95213,12,0.450000
95211,-2,0.500000
95209,-2,0.550000
95212,3,0.600000
95217,5,0.650000
95225,8,0.700000
95242,17,0.750000
95263,21,0.800000
95286,23,0.850000
95330,44,0.900000
95432,102,0.950000
100000,4568,1.000000
95325,95325,0.000000
95325,0,0.050000
95326,1,0.100000
95332,6,0.150000
95337,5,0.200000
95341,4,0.250000
95341,0,0.300000
95338,-3,0.350000
95345,7,0.400000
95352,7,0.450000
95368,16,0.500000
95374,6,0.550000
95380,6,0.600000
95400,20,0.650000
95399,-1,0.700000
95413,14,0.750000
95433,20,0.800000
95461,28,0.850000
95528,67,0.900000
95636,108,0.950000
100000,4364,1.000000
95224,95224,0.000000
95226,2,0.050000
95232,6,0.100000
95231,-1,0.150000
95238,7,0.200000
95245,7,0.250000
95236,-9,0.300000
95249,13,0.350000
95251,2,0.400000
95262,11,0.450000
95263,1,0.500000
95284,21,0.550000
95296,12,0.600000
95294,-2,0.650000
95331,37,0.700000
95331,0,0.750000
95348,17,0.800000
95397,49,0.850000
95430,33,0.900000
95552,122,0.950000
100000,4448,1.000000
95064,95064,0.000000
95067,3,0.050000
95074,7,0.100000
95071,-3,0.150000
95074,3,0.200000
95085,11,0.250000
95089,4,0.300000
95094,5,0.350000
95096,2,0.400000
95118,22,0.450000
95112,-6,0.500000
95121,9,0.550000
95128,7,0.600000
95150,22,0.650000
95144,-6,0.700000
95203,59,0.750000
95219,16,0.800000
95264,45,0.850000
95319,55,0.900000
95450,131,0.950000
100000,4550,1.000000
95206,95206,0.000000
95207,1,0.050000
95208,1,0.100000
95214,6,0.150000
95212,-2,0.200000
95219,7,0.250000
95222,3,0.300000
95218,-4,0.350000
95234,16,0.400000
95237,3,0.450000
95242,5,0.500000
95262,20,0.550000
95261,-1,0.600000
95270,9,0.650000
95287,17,0.700000
95311,24,0.750000
95324,13,0.800000
95373,49,0.850000
95432,59,0.900000
95531,99,0.950000
100000,4469,1.000000
95134,95134,0.000000
95138,4,0.050000
95135,-3,0.100000
95139,4,0.150000
95143,4,0.200000
95147,4,0.250000
95146,-1,0.300000
95163,17,0.350000
95156,-7,0.400000
95163,7,0.450000
95180,17,0.500000
95180,0,0.550000
95189,9,0.600000
95226,37,0.650000
95226,0,0.700000
95253,27,0.750000
95286,33,0.800000
95312,26,0.850000
95353,41,0.900000
95500,147,0.950000
100000,4500,1.000000
95136,95136,0.000000
95138,2,0.050000
95141,3,0.100000
95149,8,0.150000
95150,1,0.200000
95158,8,0.250000
95165,7,0.300000
95172,7,0.350000
95177,5,0.400000
95178,1,0.450000
95188,10,0.500000
95198,10,0.550000
95206,8,0.600000
95217,11,0.650000
95232,15,0.700000
95254,22,0.750000
95288,34,0.800000
95318,30,0.850000
95373,55,0.900000
95490,117,0.950000
100000,4510,1.000000
95240,95240,0.000000
95241,1,0.050000
95243,2,0.100000
95247,4,0.150000
95247,0,0.200000
95252,5,0.250000
95257,5,0.300000
95250,-7,0.350000
95266,16,0.400000
95264,-2,0.450000
95265,1,0.500000
95276,11,0.550000
95291,15,0.600000
95297,6,0.650000
95294,-3,0.700000
95306,12,0.750000
95336,30,0.800000
95363,27,0.850000
95398,35,0.900000
95521,123,0.950000
100000,4479,1.000000
95275,95275,0.000000
95277,2,0.050000
95280,3,0.100000
95284,4,0.150000
95286,2,0.200000
95284,-2,0.250000
95288,4,0.300000
95291,3,0.350000
95296,5,0.400000
95301,5,0.450000
95303,2,0.500000
95304,1,0.550000
95316,12,0.600000
95323,7,0.650000
95339,16,0.700000
95338,-1,0.750000
95361,23,0.800000
95394,33,0.850000
95433,39,0.900000
95557,124,0.950000
100000,4443,1.000000
95311,95311,0.000000
95311,0,0.050000
95312,1,0.100000
95316,4,0.150000
95316,0,0.200000
95321,5,0.250000
95320,-1,0.300000
95319,-1,0.350000
95328,9,0.400000
95329,1,0.450000
95332,3,0.500000
95338,6,0.550000
95332,-6,0.600000
95353,21,0.650000
95349,-4,0.700000
95358,9,0.750000
95377,19,0.800000
95417,40,0.850000
95453,36,0.900000
95549,96,0.950000
100000,4451,1.000000
95067,95067,0.000000
95071,4,0.050000
95068,-3,0.100000
95076,8,0.150000
95079,3,0.200000
95087,8,0.250000
95090,3,0.300000
95107,17,0.350000
95097,-10,0.400000
95108,11,0.450000
95110,2,0.500000
95126,16,0.550000
95137,11,0.600000
95136,-1,0.650000
95160,24,0.700000
95184,24,0.750000
95206,22,0.800000
95235,29,0.850000
95281,46,0.900000
95380,99,0.950000
100000,4620,1.000000
95183,95183,0.000000
95183,0,0.050000
95185,2,0.100000
95186,1,0.150000
95190,4,0.200000
95188,-2,0.250000
95197,9,0.300000
95192,-5,0.350000
95203,11,0.400000
95204,1,0.450000
95210,6,0.500000
95216,6,0.550000
95230,14,0.600000
95248,18,0.650000
95242,-6,0.700000
95265,23,0.750000
95292,27,0.800000
95311,19,0.850000
95356,45,0.900000
95465,109,0.950000
100000,4535,1.000000
95198,95198,0.000000
95201,3,0.050000
95201,0,0.100000
95202,1,0.150000
95208,6,0.200000
95207,-1,0.250000
95213,6,0.300000
95217,4,0.350000
95222,5,0.400000
95223,1,0.450000
95230,7,0.500000
95228,-2,0.550000
95233,5,0.600000
95237,4,0.650000
95261,24,0.700000
95272,11,0.750000
95290,18,0.800000
95323,33,0.850000
95380,57,0.900000
95514,134,0.950000
100000,4486,1.000000
95225,95225,0.000000
95226,1,0.050000
95232,6,0.100000
95229,-3,0.150000
95235,6,0.200000
95237,2,0.250000
95232,-5,0.300000
95241,9,0.350000
95254,13,0.400000
95252,-2,0.450000
95251,-1,0.500000
95259,8,0.550000
95270,11,0.600000
95280,10,0.650000
95282,2,0.700000
95299,17,0.750000
95318,19,0.800000
95356,38,0.850000
95381,25,0.900000
95502,121,0.950000
100000,4498,1.000000
95123,95123,0.000000
95123,0,0.050000
95124,1,0.100000
95127,3,0.150000
95127,0,0.200000
95129,2,0.250000
95130,1,0.300000
95132,2,0.350000
95133,1,0.400000
95142,9,0.450000
95136,-6,0.500000
95147,11,0.550000
95152,5,0.600000
95169,17,0.650000
95177,8,0.700000
95199,22,0.750000
95228,29,0.800000
95249,21,0.850000
95322,73,0.900000
95415,93,0.950000
100000,4585,1.000000
95304,95304,0.000000
95305,1,0.050000
95305,0,0.100000
95305,0,0.150000
95308,3,0.200000
95308,0,0.250000
95311,3,0.300000
95307,-4,0.350000
95316,9,0.400000
95322,6,0.450000
95319,-3,0.500000
95331,12,0.550000
95324,-7,0.600000
95328,4,0.650000
95344,16,0.700000
95337,-7,0.750000
95368,31,0.800000
95407,39,0.850000
95452,45,0.900000
95572,120,0.950000
100000,4428,1.000000
95153,95153,0.000000
95156,3,0.050000
95158,2,0.100000
95163,5,0.150000
95174,11,0.200000
95170,-4,0.250000
95171,1,0.300000
95189,18,0.350000
95193,4,0.400000
95193,0,0.450000
95212,19,0.500000
95221,9,0.550000
95224,3,0.600000
95237,13,0.650000
95266,29,0.700000
95285,19,0.750000
95307,22,0.800000
95335,28,0.850000
95371,36,0.900000
95495,124,0.950000
100000,4505,1.000000
95266,95266,0.000000
95267,1,0.050000
95270,3,0.100000
95266,-4,0.150000
95276,10,0.200000
95269,-7,0.250000
95277,8,0.300000
95277,0,0.350000
95277,0,0.400000
95285,8,0.450000
95287,2,0.500000
95289,2,0.550000
95297,8,0.600000
95303,6,0.650000
95303,0,0.700000
95311,8,0.750000
95327,16,0.800000
95364,37,0.850000
95384,20,0.900000
95502,118,0.950000
100000,4498,1.000000
95282,95282,0.000000
95285,3,0.050000
95288,3,0.100000
95290,2,0.150000
95293,3,0.200000
95298,5,0.250000
95299,1,0.300000
95303,4,0.350000
95313,10,0.400000
95313,0,0.450000
95321,8,0.500000
95323,2,0.550000
95332,9,0.600000
95344,12,0.650000
95353,9,0.700000
95368,15,0.750000
95405,37,0.800000
95415,10,0.850000
95498,83,0.900000
95609,111,0.950000
100000,4391,1.000000
95144,95144,0.000000
95145,1,0.050000
95148,3,0.100000
95145,-3,0.150000
95153,8,0.200000
95154,1,0.250000
95159,5,0.300000
95160,1,0.350000
95173,13,0.400000
95170,-3,0.450000
95179,9,0.500000
95174,-5,0.550000
95196,22,0.600000
95219,23,0.650000
95221,2,0.700000
95250,29,0.750000
95267,17,0.800000
95301,34,0.850000
95378,77,0.900000
95478,100,0.950000
100000,4522,1.000000
95284,95284,0.000000
95292,8,0.050000
95293,1,0.100000
95297,4,0.150000
95297,0,0.200000
95302,5,0.250000
95315,13,0.300000
95314,-1,0.350000
95317,3,0.400000
95334,17,0.450000
95328,-6,0.500000
95349,21,0.550000
95352,3,0.600000
95364,12,0.650000
95366,2,0.700000
95384,18,0.750000
95405,21,0.800000
95439,34,0.850000
95474,35,0.900000
95597,123,0.950000
100000,4403,1.000000
95252,95252,0.000000
95253,1,0.050000
95253,0,0.100000
95259,6,0.150000
95259,0,0.200000
95264,5,0.250000
95266,2,0.300000
95273,7,0.350000
95278,5,0.400000
95281,3,0.450000
95284,3,0.500000
95290,6,0.550000
95289,-1,0.600000
95303,14,0.650000
95314,11,0.700000
95336,22,0.750000
95351,15,0.800000
95387,36,0.850000
95423,36,0.900000
95547,124,0.950000
100000,4453,1.000000
95245,95245,0.000000
95246,1,0.050000
95248,2,0.100000
95250,2,0.150000
95252,2,0.200000
95255,3,0.250000
95252,-3,0.300000
95255,3,0.350000
95259,4,0.400000
95264,5,0.450000
95270,6,0.500000
95268,-2,0.550000
95269,1,0.600000
95285,16,0.650000
95294,9,0.700000
95298,4,0.750000
95328,30,0.800000
95341,13,0.850000
95385,44,0.900000
95485,100,0.950000
100000,4515,1.000000
95088,95088,0.000000
95089,1,0.050000
95094,5,0.100000
95097,3,0.150000
95095,-2,0.200000
95105,10,0.250000
95101,-4,0.300000
95110,9,0.350000
95121,11,0.400000
95120,-1,0.450000
95118,-2,0.500000
95134,16,0.550000
95126,-8,0.600000
95152,26,0.650000
95158,6,0.700000
95181,23,0.750000
95200,19,0.800000
95226,26,0.850000
95271,45,0.900000
95387,116,0.950000
100000,4613,1.000000
95121,95121,0.000000
95122,1,0.050000
95128,6,0.100000
95125,-3,0.150000
95127,2,0.200000
95130,3,0.250000
95133,3,0.300000
95131,-2,0.350000
95139,8,0.400000
95142,3,0.450000
95141,-1,0.500000
95145,4,0.550000
95165,20,0.600000
95174,9,0.650000
95188,14,0.700000
95197,9,0.750000
95213,16,0.800000
95263,50,0.850000
95301,38,0.900000
95439,138,0.950000
100000,4561,1.000000
95218,95218,0.000000
95220,2,0.050000
95225,5,0.100000
95225,0,0.150000
95231,6,0.200000
95232,1,0.250000
95239,7,0.300000
95239,0,0.350000
95247,8,0.400000
95243,-4,0.450000
95263,20,0.500000
95274,11,0.550000
95269,-5,0.600000
95277,8,0.650000
95306,29,0.700000
95318,12,0.750000
95330,12,0.800000
95363,33,0.850000
95413,50,0.900000
95511,98,0.950000
100000,4489,1.000000
95191,95191,0.000000
95193,2,0.050000
95197,4,0.100000
95197,0,0.150000
95204,7,0.200000
95206,2,0.250000
95207,1,0.300000
95208,1,0.350000
95212,4,0.400000
95223,11,0.450000
95226,3,0.500000
95237,11,0.550000
95251,14,0.600000
95253,2,0.650000
95269,16,0.700000
95287,18,0.750000
95314,27,0.800000
95361,47,0.850000
95401,40,0.900000
95546,145,0.950000
100000,4454,1.000000
95267,95267,0.000000
95268,1,0.050000
95268,0,0.100000
95270,2,0.150000
95272,2,0.200000
95278,6,0.250000
95277,-1,0.300000
95289,12,0.350000
95288,-1,0.400000
95290,2,0.450000
95292,2,0.500000
95303,11,0.550000
95299,-4,0.600000
95311,12,0.650000
95328,17,0.700000
95340,12,0.750000
95377,37,0.800000
95380,3,0.850000
95467,87,0.900000
95568,101,0.950000
100000,4432,1.000000
95104,95104,0.000000
95105,1,0.050000
95108,3,0.100000
95114,6,0.150000
95111,-3,0.200000
95111,0,0.250000
95115,4,0.300000
95119,4,0.350000
95123,4,0.400000
95129,6,0.450000
95129,0,0.500000
95141,12,0.550000
95151,10,0.600000
95160,9,0.650000
95167,7,0.700000
95173,6,0.750000
95207,34,0.800000
95229,22,0.850000
95291,62,0.900000
95413,122,0.950000
100000,4587,1.000000
95061,95061,0.000000
95061,0,0.050000
95064,3,0.100000
95063,-1,0.150000
95065,2,0.200000
