components,difference,q
7258,-1,0.200000
7263,5,0.250000
7273,10,0.300000
7267,-6,0.350000
7281,14,0.400000
7276,-5,0.450000
7281,5,0.500000
7301,20,0.550000
7296,-5,0.600000
7304,8,0.650000
7319,15,0.700000
7326,7,0.750000
7340,14,0.800000
7359,19,0.850000
7422,63,0.900000
7514,92,0.950000
10000,2486,1.000000
7224,7224,0.000000
7224,0,0.050000
7224,0,0.100000
7226,2,0.150000
7225,-1,0.200000
7232,7,0.250000
7231,-1,0.300000
7229,-2,0.350000
7232,3,0.400000
7237,5,0.450000
7239,2,0.500000
7252,13,0.550000
7244,-8,0.600000
7252,8,0.650000
7258,6,0.700000
7268,10,0.750000
7284,16,0.800000
7316,32,0.850000
7347,31,0.900000
7436,89,0.950000
10000,2564,1.000000
7310,7310,0.000000
7310,0,0.050000
7313,3,0.100000
7314,1,0.150000
7313,-1,0.200000
7312,-1,0.250000
7318,6,0.300000
7315,-3,0.350000
7321,6,0.400000
7322,1,0.450000
7324,2,0.500000
7333,9,0.550000
7333,0,0.600000
7338,5,0.650000
7349,11,0.700000
7345,-4,0.750000
7363,18,0.800000
7371,8,0.850000
7397,26,0.900000
7475,78,0.950000
10000,2525,1.000000
7281,7281,0.000000
7281,0,0.050000
7283,2,0.100000
7283,0,0.150000
7283,0,0.200000
7285,2,0.250000
7288,3,0.300000
7289,1,0.350000
7290,1,0.400000
7299,9,0.450000
7295,-4,0.500000
7298,3,0.550000
7303,5,0.600000
7311,8,0.650000
7327,16,0.700000
7335,8,0.750000
7344,9,0.800000
7373,29,0.850000
7406,33,0.900000
7486,80,0.950000
10000,2514,1.000000
7283,7283,0.000000
7285,2,0.050000
7285,0,0.100000
7288,3,0.150000
7294,6,0.200000
7295,1,0.250000
7297,2,0.300000
7301,4,0.350000
7304,3,0.400000
7309,5,0.450000
7308,-1,0.500000
7320,12,0.550000
7314,-6,0.600000
7322,8,0.650000
7336,14,0.700000
7357,21,0.750000
7365,8,0.800000
7376,11,0.850000
7441,65,0.900000
7550,109,0.950000
10000,2450,1.000000
7221,7221,0.000000
7221,0,0.050000
7223,2,0.100000
7224,1,0.150000
7221,-3,0.200000
7223,2,0.250000
7226,3,0.300000
7226,0,0.350000
7229,3,0.400000
7233,4,0.450000
7234,1,0.500000
7237,3,0.550000
7236,-1,0.600000
7254,18,0.650000
7261,7,0.700000
7261,0,0.750000
7276,15,0.800000
7304,28,0.850000
7342,38,0.900000
7425,83,0.950000
10000,2575,1.000000
7318,7318,0.000000
7318,0,0.050000
7318,0,0.100000
7318,0,0.150000
7319,1,0.200000
7324,5,0.250000
7324,0,0.300000
7324,0,0.350000
7328,4,0.400000
7324,-4,0.450000
7336,12,0.500000
7341,5,0.550000
7341,0,0.600000
7338,-3,0.650000
7353,15,0.700000
7360,7,0.750000
7363,3,0.800000
7388,25,0.850000
7413,25,0.900000
7501,88,0.950000
10000,2499,1.000000
7286,7286,0.000000
7288,2,0.050000
7291,3,0.100000
7294,3,0.150000
7293,-1,0.200000
7295,2,0.250000
7294,-1,0.300000
7299,5,0.350000
7307,8,0.400000
7301,-6,0.450000
7312,11,0.500000
7312,0,0.550000
7317,5,0.600000
7320,3,0.650000
7332,12,0.700000
7341,9,0.750000
7347,6,0.800000
7383,36,0.850000
7405,22,0.900000
7491,86,0.950000
10000,2509,1.000000
7154,7154,0.000000
7155,1,0.050000
7159,4,0.100000
7161,2,0.150000
7161,0,0.200000
7162,1,0.250000
7172,10,0.300000
7175,3,0.350000
7184,9,0.400000
7192,8,0.450000
7193,1,0.500000
7195,2,0.550000
7199,4,0.600000
7223,24,0.650000
7227,4,0.700000
7237,10,0.750000
7257,20,0.800000
7279,22,0.850000
7311,32,0.900000
7379,68,0.950000
10000,2621,1.000000
7282,7282,0.000000
7285,3,0.050000
7287,2,0.100000
7290,3,0.150000
7290,0,0.200000
7295,5,0.250000
7302,7,0.300000
7301,-1,0.350000
7308,7,0.400000
7316,8,0.450000
7314,-2,0.500000
7323,9,0.550000
7329,6,0.600000
7332,3,0.650000
7359,27,0.700000
7358,-1,0.750000
7383,25,0.800000
7401,18,0.850000
7438,37,0.900000
7552,114,0.950000
10000,2448,1.000000
7228,7228,0.000000
7228,0,0.050000
7230,2,0.100000
7228,-2,0.150000
7231,3,0.200000
7231,0,0.250000
7231,0,0.300000
7231,0,0.350000
7233,2,0.400000
7236,3,0.450000
7239,3,0.500000
7235,-4,0.550000
7245,10,0.600000
7249,4,0.650000
7257,8,0.700000
7264,7,0.750000
7266,2,0.800000
7288,22,0.850000
7321,33,0.900000
7410,89,0.950000
10000,2590,1.000000
7237,7237,0.000000
7238,1,0.050000
7240,2,0.100000
7244,4,0.150000
7244,0,0.200000
7245,1,0.250000
7248,3,0.300000
7256,8,0.350000
7258,2,0.400000
7267,9,0.450000
7270,3,0.500000
7272,2,0.550000
7286,14,0.600000
7295,9,0.650000
7295,0,0.700000
7324,29,0.750000
7334,10,0.800000
7383,49,0.850000
7414,31,0.900000
7503,89,0.950000
10000,2497,1.000000
7255,7255,0.000000
7256,1,0.050000
7259,3,0.100000
7260,1,0.150000
7262,2,0.200000
7260,-2,0.250000
7270,10,0.300000
7282,12,0.350000
7279,-3,0.400000
7278,-1,0.450000
7288,10,0.500000
7286,-2,0.550000
7299,13,0.600000
7305,6,0.650000
7309,4,0.700000
7317,8,0.750000
7344,27,0.800000
7368,24,0.850000
7415,47,0.900000
7491,76,0.950000
10000,2509,1.000000
7265,7265,0.000000
7267,2,0.050000
7267,0,0.100000
7268,1,0.150000
7276,8,0.200000
7275,-1,0.250000
7276,1,0.300000
7277,1,0.350000
7284,7,0.400000
7285,1,0.450000
7295,10,0.500000
7285,-10,0.550000
7297,12,0.600000
7298,1,0.650000
7308,10,0.700000
7325,17,0.750000
7336,11,0.800000
7348,12,0.850000
7380,32,0.900000
7457,77,0.950000
10000,2543,1.000000
7289,7289,0.000000
7292,3,0.050000
7289,-3,0.100000
7295,6,0.150000
7293,-2,0.200000
7297,4,0.250000
7301,4,0.300000
7303,2,0.350000
7308,5,0.400000
7311,3,0.450000
7318,7,0.500000
7316,-2,0.550000
7322,6,0.600000
7328,6,0.650000
7337,9,0.700000
7353,16,0.750000
7355,2,0.800000
7383,28,0.850000
7449,66,0.900000
7513,64,0.950000
10000,2487,1.000000
7296,7296,0.000000
7296,0,0.050000
7297,1,0.100000
7296,-1,0.150000
7298,2,0.200000
7300,2,0.250000
7299,-1,0.300000
7302,3,0.350000
7305,3,0.400000
7305,0,0.450000
7311,6,0.500000
7311,0,0.550000
7320,9,0.600000
7322,2,0.650000
7337,15,0.700000
7342,5,0.750000
7357,15,0.800000
7383,26,0.850000
7420,37,0.900000
7503,83,0.950000
10000,2497,1.000000
7297,7297,0.000000
7298,1,0.050000
7299,1,0.100000
7301,2,0.150000
7301,0,0.200000
7306,5,0.250000
7307,1,0.300000
7309,2,0.350000
7311,2,0.400000
7309,-2,0.450000
7322,13,0.500000
7323,1,0.550000
7328,5,0.600000
7345,17,0.650000
7343,-2,0.700000
7360,17,0.750000
7378,18,0.800000
7406,28,0.850000
7439,33,0.900000
7511,72,0.950000
10000,2489,1.000000
7224,7224,0.000000
7225,1,0.050000
7225,0,0.100000
7224,-1,0.150000
7226,2,0.200000
7230,4,0.250000
7231,1,0.300000
7231,0,0.350000
7238,7,0.400000
7238,0,0.450000
7235,-3,0.500000
7249,14,0.550000
7251,2,0.600000
7259,8,0.650000
7271,12,0.700000
7267,-4,0.750000
7283,16,0.800000
7304,21,0.850000
7359,55,0.900000
7458,99,0.950000
10000,2542,1.000000
7175,7175,0.000000
7178,3,0.050000
7180,2,0.100000
7189,9,0.150000
7194,5,0.200000
7185,-9,0.250000
7201,16,0.300000
7213,12,0.350000
7206,-7,0.400000
7214,8,0.450000
7222,8,0.500000
7232,10,0.550000
7236,4,0.600000
7248,12,0.650000
7258,10,0.700000
7282,24,0.750000
7295,13,0.800000
7305,10,0.850000
7361,56,0.900000
7454,93,0.950000
10000,2546,1.000000
7239,7239,0.000000
7239,0,0.050000
7242,3,0.100000
7240,-2,0.150000
7243,3,0.200000
7244,1,0.250000
7248,4,0.300000
7245,-3,0.350000
7251,6,0.400000
7254,3,0.450000
7260,6,0.500000
7252,-8,0.550000
7266,14,0.600000
7280,14,0.650000
7276,-4,0.700000
7289,13,0.750000
7292,3,0.800000
7322,30,0.850000
7357,35,0.900000
7441,84,0.950000
10000,2559,1.000000
7187,7187,0.000000
7187,0,0.050000
7190,3,0.100000
7189,-1,0.150000
7194,5,0.200000
7195,1,0.250000
7198,3,0.300000
7205,7,0.350000
7210,5,0.400000
7207,-3,0.450000
7212,5,0.500000
7219,7,0.550000
7231,12,0.600000
7236,5,0.650000
7237,1,0.700000
7255,18,0.750000
7268,13,0.800000
7293,25,0.850000
7333,40,0.900000
7430,97,0.950000
10000,2570,1.000000
7302,7302,0.000000
7306,4,0.050000
7304,-2,0.100000
7305,1,0.150000
7308,3,0.200000
7309,1,0.250000
7309,0,0.300000
7314,5,0.350000
7313,-1,0.400000
7312,-1,0.450000
7324,12,0.500000
7324,0,0.550000
7332,8,0.600000
7329,-3,0.650000
7342,13,0.700000
7351,9,0.750000
7366,15,0.800000
7390,24,0.850000
7431,41,0.900000
7519,88,0.950000
10000,2481,1.000000
7198,7198,0.000000
7203,5,0.050000
7204,1,0.100000
7214,10,0.150000
7211,-3,0.200000
7215,4,0.250000
7217,2,0.300000
7226,9,0.350000
7230,4,0.400000
7241,11,0.450000
7242,1,0.500000
7252,10,0.550000
7264,12,0.600000
7261,-3,0.650000
7288,27,0.700000
7308,20,0.750000
7308,0,0.800000
7342,34,0.850000
7391,49,0.900000
7500,109,0.950000
10000,2500,1.000000
7179,7179,0.000000
7180,1,0.050000
7179,-1,0.100000
7181,2,0.150000
7191,10,0.200000
7185,-6,0.250000
7194,9,0.300000
7192,-2,0.350000
7201,9,0.400000
7214,13,0.450000
7214,0,0.500000
7236,22,0.550000
7228,-8,0.600000
7249,21,0.650000
7264,15,0.700000
7284,20,0.750000
7291,7,0.800000
7329,38,0.850000
7383,54,0.900000
7474,91,0.950000
10000,2526,1.000000
7301,7301,0.000000
7303,2,0.050000
7304,1,0.100000
7306,2,0.150000
7307,1,0.200000
7311,4,0.250000
7317,6,0.300000
7314,-3,0.350000
7317,3,0.400000
7323,6,0.450000
7326,3,0.500000
7332,6,0.550000
7341,9,0.600000
7345,4,0.650000
7352,7,0.700000
7364,12,0.750000
7371,7,0.800000
7395,24,0.850000
7426,31,0.900000
7521,95,0.950000
10000,2479,1.000000
7255,7255,0.000000
7256,1,0.050000
7256,0,0.100000
7258,2,0.150000
7259,1,0.200000
7259,0,0.250000
7263,4,0.300000
7266,3,0.350000
7265,-1,0.400000
7271,6,0.450000
7272,1,0.500000
7276,4,0.550000
7278,2,0.600000
7283,5,0.650000
7284,1,0.700000
7298,14,0.750000
7309,11,0.800000
7345,36,0.850000
7349,4,0.900000
7438,89,0.950000
10000,2562,1.000000
7204,7204,0.000000
7205,1,0.050000
7205,0,0.100000
7207,2,0.150000
7210,3,0.200000
7206,-4,0.250000
7211,5,0.300000
7207,-4,0.350000
7211,4,0.400000
7212,1,0.450000
7220,8,0.500000
7218,-2,0.550000
7225,7,0.600000
7240,15,0.650000
7244,4,0.700000
7248,4,0.750000
7259,11,0.800000
7285,26,0.850000
7324,39,0.900000
7407,83,0.950000
10000,2593,1.000000
7291,7291,0.000000
7292,1,0.050000
7302,10,0.100000
7307,5,0.150000
7308,1,0.200000
7312,4,0.250000
7322,10,0.300000
7326,4,0.350000
7328,2,0.400000
7342,14,0.450000
7353,11,0.500000
7363,10,0.550000
7351,-12,0.600000
7375,24,0.650000
7389,14,0.700000
7393,4,0.750000
7414,21,0.800000
7421,7,0.850000
7469,48,0.900000
7562,93,0.950000
10000,2438,1.000000
7269,7269,0.000000
7272,3,0.050000
7277,5,0.100000
7271,-6,0.150000
7277,6,0.200000
7276,-1,0.250000
7282,6,0.300000
7280,-2,0.350000
7290,10,0.400000
7295,5,0.450000
7292,-3,0.500000
7295,3,0.550000
7296,1,0.600000
7303,7,0.650000
7312,9,0.700000
7325,13,0.750000
7331,6,0.800000
7348,17,0.850000
7397,49,0.900000
7477,80,0.950000
10000,2523,1.000000
7243,7243,0.000000
7243,0,0.050000
7247,4,0.100000
7244,-3,0.150000
7246,2,0.200000
7250,4,0.250000
7252,2,0.300000
7257,5,0.350000
7256,-1,0.400000
7265,9,0.450000
7266,1,0.500000
7267,1,0.550000
7280,13,0.600000
7284,4,0.650000
7290,6,0.700000
7297,7,0.750000
7307,10,0.800000
7330,23,0.850000
7379,49,0.900000
7461,82,0.950000
10000,2539,1.000000
7228,7228,0.000000
7231,3,0.050000
7230,-1,0.100000
7232,2,0.150000
7232,0,0.200000
7240,8,0.250000
7243,3,0.300000
7243,0,0.350000
7243,0,0.400000
7250,7,0.450000
7253,3,0.500000
7268,15,0.550000
7269,1,0.600000
7279,10,0.650000
7291,12,0.700000
7295,4,0.750000
7315,20,0.800000
7363,48,0.850000
7401,38,0.900000
7493,92,0.950000
10000,2507,1.000000
7260,7260,0.000000
7262,2,0.050000
7264,2,0.100000
7265,1,0.150000
7265,0,0.200000
7271,6,0.250000
7274,3,0.300000
7273,-1,0.350000
7277,4,0.400000
7278,1,0.450000
7291,13,0.500000
7285,-6,0.550000
7290,5,0.600000
7300,10,0.650000
7312,12,0.700000
7320,8,0.750000
7325,5,0.800000
7351,26,0.850000
7375,24,0.900000
7483,108,0.950000
10000,2517,1.000000
7207,7207,0.000000
7208,1,0.050000
7213,5,0.100000
7213,0,0.150000
7212,-1,0.200000
7216,4,0.250000
7220,4,0.300000
7218,-2,0.350000
7220,2,0.400000
7226,6,0.450000
7236,10,0.500000
7238,2,0.550000
7241,3,0.600000
7251,10,0.650000
7255,4,0.700000
7265,10,0.750000
7281,16,0.800000
7309,28,0.850000
7338,29,0.900000
7476,138,0.950000
10000,2524,1.000000
7159,7159,0.000000
7161,2,0.050000
7159,-2,0.100000
7161,2,0.150000
7162,1,0.200000
7163,1,0.250000
7169,6,0.300000
7174,5,0.350000
7168,-6,0.400000
7182,14,0.450000
7175,-7,0.500000
7181,6,0.550000
7193,12,0.600000
7199,6,0.650000
7213,14,0.700000
7225,12,0.750000
7238,13,0.800000
7255,17,0.850000
7297,42,0.900000
7381,84,0.950000
10000,2619,1.000000
7234,7234,0.000000
7234,0,0.050000
7236,2,0.100000
7239,3,0.150000
7242,3,0.200000
7244,2,0.250000
7250,6,0.300000
7249,-1,0.350000
7257,8,0.400000
7259,2,0.450000
7261,2,0.500000
7272,11,0.550000
7279,7,0.600000
7278,-1,0.650000
7286,8,0.700000
7296,10,0.750000
7319,23,0.800000
7327,8,0.850000
7378,51,0.900000
7458,80,0.950000
10000,2542,1.000000
7287,7287,0.000000
7288,1,0.050000
7288,0,0.100000
7288,0,0.150000
7288,0,0.200000
7294,6,0.250000
7293,-1,0.300000
7294,1,0.350000
7294,0,0.400000
7295,1,0.450000
7296,1,0.500000
7303,7,0.550000
7305,2,0.600000
7307,2,0.650000
7311,4,0.700000
7312,1,0.750000
7322,10,0.800000
7335,13,0.850000
7367,32,0.900000
7434,67,0.950000
10000,2566,1.000000
7432,7432,0.000000
7432,0,0.050000
7433,1,0.100000
7435,2,0.150000
7437,2,0.200000
7436,-1,0.250000
7433,-3,0.300000
7435,2,0.350000
7438,3,0.400000
7437,-1,0.450000
7440,3,0.500000
7444,4,0.550000
7442,-2,0.600000
7447,5,0.650000
7453,6,0.700000
7460,7,0.750000
7477,17,0.800000
7488,11,0.850000
7516,28,0.900000
7596,80,0.950000
10000,2404,1.000000
7220,7220,0.000000
7225,5,0.050000
7229,4,0.100000
7225,-4,0.150000
7226,1,0.200000
7234,8,0.250000
7239,5,0.300000
7240,1,0.350000
7237,-3,0.400000
7246,9,0.450000
7253,7,0.500000
7268,15,0.550000
7262,-6,0.600000
7266,4,0.650000
7284,18,0.700000
7295,11,0.750000
7307,12,0.800000
7320,13,0.850000
7371,51,0.900000
7458,87,0.950000
10000,2542,1.000000
7249,7249,0.000000
7251,2,0.050000
7252,1,0.100000
7254,2,0.150000
7259,5,0.200000
7260,1,0.250000
7266,6,0.300000
7271,5,0.350000
7266,-5,0.400000
7276,10,0.450000
7281,5,0.500000
7281,0,0.550000
7304,23,0.600000
7305,1,0.650000
7324,19,0.700000
7345,21,0.750000
7362,17,0.800000
7382,20,0.850000
7433,51,0.900000
7525,92,0.950000
10000,2475,1.000000
7245,7245,0.000000
7246,1,0.050000
7245,-1,0.100000
7249,4,0.150000
7246,-3,0.200000
7252,6,0.250000
7252,0,0.300000
7256,4,0.350000
7252,-4,0.400000
7262,10,0.450000
7261,-1,0.500000
7266,5,0.550000
7273,7,0.600000
7276,3,0.650000
7293,17,0.700000
7308,15,0.750000
7314,6,0.800000
7351,37,0.850000
7378,27,0.900000
7485,107,0.950000
10000,2515,1.000000
7184,7184,0.000000
7185,1,0.050000
7193,8,0.100000
7195,2,0.150000
7198,3,0.200000
7208,10,0.250000
7206,-2,0.300000
7209,3,0.350000
7213,4,0.400000
7221,8,0.450000
7220,-1,0.500000
7231,11,0.550000
7245,14,0.600000
7246,1,0.650000
7257,11,0.700000
7265,8,0.750000
7289,24,0.800000
7328,39,0.850000
7349,21,0.900000
7429,80,0.950000
10000,2571,1.000000
7096,7096,0.000000
7096,0,0.050000
7097,1,0.100000
7108,11,0.150000
7102,-6,0.200000
7107,5,0.250000
7110,3,0.300000
7113,3,0.350000
7121,8,0.400000
7119,-2,0.450000
7119,0,0.500000
7130,11,0.550000
7135,5,0.600000
7148,13,0.650000
7166,18,0.700000
7178,12,0.750000
7211,33,0.800000
7239,28,0.850000
7279,40,0.900000
7393,114,0.950000
10000,2607,1.000000
7224,7224,0.000000
7225,1,0.050000
7227,2,0.100000
7230,3,0.150000
7228,-2,0.200000
7230,2,0.250000
7233,3,0.300000
7237,4,0.350000
7243,6,0.400000
7240,-3,0.450000
7240,0,0.500000
7248,8,0.550000
7252,4,0.600000
7253,1,0.650000
7259,6,0.700000
7269,10,0.750000
7282,13,0.800000
7295,13,0.850000
7332,37,0.900000
7432,100,0.950000
10000,2568,1.000000
7218,7218,0.000000
7218,0,0.050000
7219,1,0.100000
7219,0,0.150000
7220,1,0.200000
7219,-1,0.250000
7223,4,0.300000
7224,1,0.350000
7223,-1,0.400000
7227,4,0.450000
7228,1,0.500000
7234,6,0.550000
7235,1,0.600000
7242,7,0.650000
7249,7,0.700000
7254,5,0.750000
7267,13,0.800000
7291,24,0.850000
7323,32,0.900000
7438,115,0.950000
10000,2562,1.000000
7224,7224,0.000000
7225,1,0.050000
7226,1,0.100000
7225,-1,0.150000
7226,1,0.200000
7230,4,0.250000
7228,-2,0.300000
7229,1,0.350000
7231,2,0.400000
7237,6,0.450000
7239,2,0.500000
7239,0,0.550000
7246,7,0.600000
7251,5,0.650000
7257,6,0.700000
7271,14,0.750000
7282,11,0.800000
7294,12,0.850000
7337,43,0.900000
7423,86,0.950000
10000,2577,1.000000
7233,7233,0.000000
7234,1,0.050000
7237,3,0.100000
7240,3,0.150000
7239,-1,0.200000
7245,6,0.250000
7252,7,0.300000
7251,-1,0.350000
7252,1,0.400000
7260,8,0.450000
7265,5,0.500000
7278,13,0.550000
7277,-1,0.600000
7289,12,0.650000
7297,8,0.700000
7324,27,0.750000
7328,4,0.800000
7359,31,0.850000
7389,30,0.900000
7495,106,0.950000
10000,2505,1.000000
7270,7270,0.000000
7275,5,0.050000
7280,5,0.100000
7280,0,0.150000
7286,6,0.200000
7284,-2,0.250000
7289,5,0.300000
7296,7,0.350000
7298,2,0.400000
7294,-4,0.450000
7309,15,0.500000
7325,16,0.550000
7327,2,0.600000
7325,-2,0.650000
7344,19,0.700000
7351,7,0.750000
7369,18,0.800000
7400,31,0.850000
7414,14,0.900000
7523,109,0.950000
10000,2477,1.000000
7157,7157,0.000000
7159,2,0.050000
7165,6,0.100000
7173,8,0.150000
7173,0,0.200000
7180,7,0.250000
7186,6,0.300000
7185,-1,0.350000
7208,23,0.400000
7204,-4,0.450000
7215,11,0.500000
7228,13,0.550000
7243,15,0.600000
7255,12,0.650000
7267,12,0.700000
7285,18,0.750000
7325,40,0.800000
7357,32,0.850000
7404,47,0.900000
7512,108,0.950000
10000,2488,1.000000
7238,7238,0.000000
7240,2,0.050000
7239,-1,0.100000
7241,2,0.150000
7241,0,0.200000
7240,-1,0.250000
7243,3,0.300000
7246,3,0.350000
7246,0,0.400000
7253,7,0.450000
7250,-3,0.500000
7251,1,0.550000
7260,9,0.600000
7257,-3,0.650000
7266,9,0.700000
7278,12,0.750000
7306,28,0.800000
7303,-3,0.850000
7341,38,0.900000
7453,112,0.950000
10000,2547,1.000000
7258,7258,0.000000
7259,1,0.050000
7261,2,0.100000
7260,-1,0.150000
7265,5,0.200000
7261,-4,0.250000
7267,6,0.300000
7266,-1,0.350000
7271,5,0.400000
7269,-2,0.450000
7267,-2,0.500000
7279,12,0.550000
7286,7,0.600000
7296,10,0.650000
7298,2,0.700000
7310,12,0.750000
7327,17,0.800000
7357,30,0.850000
7378,21,0.900000
7467,89,0.950000
10000,2533,1.000000
7211,7211,0.000000
7212,1,0.050000
7215,3,0.100000
7214,-1,0.150000
7215,1,0.200000
7217,2,0.250000
7215,-2,0.300000
7224,9,0.350000
7223,-1,0.400000
7229,6,0.450000
7231,2,0.500000
7239,8,0.550000
7240,1,0.600000
7236,-4,0.650000
7253,17,0.700000
7268,15,0.750000
7274,6,0.800000
7317,43,0.850000
7334,17,0.900000
7417,83,0.950000
10000,2583,1.000000
7254,7254,0.000000
7255,1,0.050000
7255,0,0.100000
7256,1,0.150000
7258,2,0.200000
7259,1,0.250000
7262,3,0.300000
7264,2,0.350000
7264,0,0.400000
7271,7,0.450000
7279,8,0.500000
7274,-5,0.550000
7284,10,0.600000
7288,4,0.650000
7302,14,0.700000
7300,-2,0.750000
7327,27,0.800000
7338,11,0.850000
7389,51,0.900000
7460,71,0.950000
10000,2540,1.000000
7305,7305,0.000000
7307,2,0.050000
7310,3,0.100000
7322,12,0.150000
7322,0,0.200000
7329,7,0.250000
7330,1,0.300000
7331,1,0.350000
7336,5,0.400000
7348,12,0.450000
7355,7,0.500000
7362,7,0.550000
7369,7,0.600000
7368,-1,0.650000
7394,26,0.700000
7412,18,0.750000
7427,15,0.800000
7456,29,0.850000
7497,41,0.900000
7590,93,0.950000
10000,2410,1.000000
7257,7257,0.000000
7261,4,0.050000
7261,0,0.100000
7263,2,0.150000
7259,-4,0.200000
7263,4,0.250000
7268,5,0.300000
7266,-2,0.350000
7276,10,0.400000
7279,3,0.450000
7283,4,0.500000
7286,3,0.550000
7296,10,0.600000
7289,-7,0.650000
7312,23,0.700000
7307,-5,0.750000
7330,23,0.800000
7363,33,0.850000
7411,48,0.900000
7518,107,0.950000
10000,2482,1.000000
7139,7139,0.000000
7140,1,0.050000
7141,1,0.100000
7144,3,0.150000
7147,3,0.200000
7146,-1,0.250000
7152,6,0.300000
7147,-5,0.350000
7150,3,0.400000
7153,3,0.450000
7159,6,0.500000
7163,4,0.550000
7162,-1,0.600000
7176,14,0.650000
7175,-1,0.700000
7188,13,0.750000
7195,7,0.800000
7239,44,0.850000
7267,28,0.900000
7364,97,0.950000
10000,2636,1.000000
7260,7260,0.000000
7264,4,0.050000
7261,-3,0.100000
7269,8,0.150000
7272,3,0.200000
7268,-4,0.250000
7271,3,0.300000
7274,3,0.350000
7280,6,0.400000
7281,1,0.450000
7295,14,0.500000
7297,2,0.550000
7296,-1,0.600000
7317,21,0.650000
7319,2,0.700000
7326,7,0.750000
7340,14,0.800000
7363,23,0.850000
7410,47,0.900000
7470,60,0.950000
10000,2530,1.000000
7238,7238,0.000000
7245,7,0.050000
7244,-1,0.100000
7258,14,0.150000
7255,-3,0.200000
7261,6,0.250000
7269,8,0.300000
7264,-5,0.350000
7274,10,0.400000
7281,7,0.450000
7285,4,0.500000
7293,8,0.550000
7292,-1,0.600000
7299,7,0.650000
7325,26,0.700000
7328,3,0.750000
7342,14,0.800000
7370,28,0.850000
7417,47,0.900000
7532,115,0.950000
10000,2468,1.000000
7181,7181,0.000000
7182,1,0.050000
7182,0,0.100000
7189,7,0.150000
7188,-1,0.200000
7189,1,0.250000
7191,2,0.300000
7195,4,0.350000
7197,2,0.400000
7206,9,0.450000
7201,-5,0.500000
7215,14,0.550000
7218,3,0.600000
7219,1,0.650000
7243,24,0.700000
7238,-5,0.750000
7253,15,0.800000
7269,16,0.850000
7327,58,0.900000
7415,88,0.950000
10000,2585,1.000000
7241,7241,0.000000
7241,0,0.050000
7243,2,0.100000
7245,2,0.150000
7241,-4,0.200000
7246,5,0.250000
7245,-1,0.300000
7249,4,0.350000
7256,7,0.400000
7252,-4,0.450000
7261,9,0.500000
7265,4,0.550000
7263,-2,0.600000
7268,5,0.650000
7274,6,0.700000
7288,14,0.750000
7300,12,0.800000
7327,27,0.850000
7353,26,0.900000
7445,92,0.950000
10000,2555,1.000000
7221,7221,0.000000
7224,3,0.050000
7222,-2,0.100000
7229,7,0.150000
7230,1,0.200000
7237,7,0.250000
7233,-4,0.300000
7239,6,0.350000
7248,9,0.400000
7253,5,0.450000
7260,7,0.500000
7257,-3,0.550000
7276,19,0.600000
7270,-6,0.650000
7291,21,0.700000
7298,7,0.750000
7323,25,0.800000
7355,32,0.850000
7399,44,0.900000
7484,85,0.950000
10000,2516,1.000000
7207,7207,0.000000
7210,3,0.050000
7210,0,0.100000
