components,difference,q
76386,-1,0.300000
76388,2,0.350000
76399,11,0.400000
76402,3,0.450000
76429,27,0.500000
76430,1,0.550000
76429,-1,0.600000
76444,15,0.650000
76483,39,0.700000
76494,11,0.750000
76539,45,0.800000
76581,42,0.850000
76755,174,0.900000
76962,207,0.950000
100000,23038,1.000000
76445,76445,0.000000
76446,1,0.050000
76446,0,0.100000
76454,8,0.150000
76453,-1,0.200000
76455,2,0.250000
76463,8,0.300000
76470,7,0.350000
76475,5,0.400000
76479,4,0.450000
76502,23,0.500000
76514,12,0.550000
76522,8,0.600000
76551,29,0.650000
76601,50,0.700000
76614,13,0.750000
76678,64,0.800000
76722,44,0.850000
76872,150,0.900000
77071,199,0.950000
100000,22929,1.000000
76484,76484,0.000000
76495,11,0.050000
76499,4,0.100000
76509,10,0.150000
76518,9,0.200000
76523,5,0.250000
76546,23,0.300000
76542,-4,0.350000
76563,21,0.400000
76571,8,0.450000
76592,21,0.500000
76601,9,0.550000
76619,18,0.600000
76648,29,0.650000
76682,34,0.700000
76724,42,0.750000
76785,61,0.800000
76825,40,0.850000
76982,157,0.900000
77204,222,0.950000
100000,22796,1.000000
76539,76539,0.000000
76551,12,0.050000
76549,-2,0.100000
76561,12,0.150000
76566,5,0.200000
76573,7,0.250000
76578,5,0.300000
76586,8,0.350000
76603,17,0.400000
76609,6,0.450000
76640,31,0.500000
76641,1,0.550000
76668,27,0.600000
76692,24,0.650000
76737,45,0.700000
76741,4,0.750000
76789,48,0.800000
76865,76,0.850000
76958,93,0.900000
77215,257,0.950000
100000,22785,1.000000
76438,76438,0.000000
76441,3,0.050000
76444,3,0.100000
76444,0,0.150000
76455,11,0.200000
76461,6,0.250000
76462,1,0.300000
76480,18,0.350000
76485,5,0.400000
76486,1,0.450000
76523,37,0.500000
76526,3,0.550000
76541,15,0.600000
76574,33,0.650000
76585,11,0.700000
76626,41,0.750000
76667,41,0.800000
76736,69,0.850000
76840,104,0.900000
77140,300,0.950000
100000,22860,1.000000
76415,76415,0.000000
76417,2,0.050000
76419,2,0.100000
76418,-1,0.150000
76424,6,0.200000
76424,0,0.250000
76432,8,0.300000
76441,9,0.350000
76449,8,0.400000
76458,9,0.450000
76455,-3,0.500000
76489,34,0.550000
76497,8,0.600000
76531,34,0.650000
76553,22,0.700000
76579,26,0.750000
76644,65,0.800000
76701,57,0.850000
76846,145,0.900000
77116,270,0.950000
100000,22884,1.000000
76578,76578,0.000000
76582,4,0.050000
76586,4,0.100000
76586,0,0.150000
76596,10,0.200000
76614,18,0.250000
76610,-4,0.300000
76620,10,0.350000
76621,1,0.400000
76623,2,0.450000
76663,40,0.500000
76656,-7,0.550000
76682,26,0.600000
76713,31,0.650000
76711,-2,0.700000
76754,43,0.750000
76810,56,0.800000
76858,48,0.850000
76991,133,0.900000
77221,230,0.950000
100000,22779,1.000000
76342,76342,0.000000
76346,4,0.050000
76349,3,0.100000
76358,9,0.150000
76373,15,0.200000
76383,10,0.250000
76387,4,0.300000
76392,5,0.350000
76413,21,0.400000
76412,-1,0.450000
76439,27,0.500000
76462,23,0.550000
76467,5,0.600000
76507,40,0.650000
76536,29,0.700000
76576,40,0.750000
76668,92,0.800000
76745,77,0.850000
76864,119,0.900000
77200,336,0.950000
100000,22800,1.000000
76248,76248,0.000000
76252,4,0.050000
76263,11,0.100000
76268,5,0.150000
76266,-2,0.200000
76276,10,0.250000
76291,15,0.300000
76296,5,0.350000
76310,14,0.400000
76315,5,0.450000
76336,21,0.500000
76343,7,0.550000
76344,1,0.600000
76375,31,0.650000
76391,16,0.700000
76412,21,0.750000
76448,36,0.800000
76470,22,0.850000
76579,109,0.900000
76843,264,0.950000
100000,23157,1.000000
76826,76826,0.000000
76826,0,0.050000
76826,0,0.100000
76834,8,0.150000
76839,5,0.200000
76833,-6,0.250000
76839,6,0.300000
76845,6,0.350000
76856,11,0.400000
76859,3,0.450000
76855,-4,0.500000
76869,14,0.550000
76889,20,0.600000
76886,-3,0.650000
76922,36,0.700000
76952,30,0.750000
76999,47,0.800000
77064,65,0.850000
77182,118,0.900000
77415,233,0.950000
100000,22585,1.000000
76408,76408,0.000000
76409,1,0.050000
76412,3,0.100000
76417,5,0.150000
76419,2,0.200000
76415,-4,0.250000
76418,3,0.300000
76425,7,0.350000
76430,5,0.400000
76455,25,0.450000
76442,-13,0.500000
76462,20,0.550000
76488,26,0.600000
76502,14,0.650000
76524,22,0.700000
76562,38,0.750000
76612,50,0.800000
76698,86,0.850000
76836,138,0.900000
77131,295,0.950000
100000,22869,1.000000
76398,76398,0.000000
76402,4,0.050000
76406,4,0.100000
76415,9,0.150000
76415,0,0.200000
76432,17,0.250000
76433,1,0.300000
76431,-2,0.350000
76448,17,0.400000
76469,21,0.450000
76462,-7,0.500000
76467,5,0.550000
76509,42,0.600000
76525,16,0.650000
76521,-4,0.700000
76555,34,0.750000
76594,39,0.800000
76662,68,0.850000
76756,94,0.900000
76980,224,0.950000
100000,23020,1.000000
76646,76646,0.000000
76656,10,0.050000
76663,7,0.100000
76671,8,0.150000
76664,-7,0.200000
76682,18,0.250000
76702,20,0.300000
76710,8,0.350000
76737,27,0.400000
76736,-1,0.450000
76755,19,0.500000
76775,20,0.550000
76788,13,0.600000
76784,-4,0.650000
76845,61,0.700000
76859,14,0.750000
76915,56,0.800000
77011,96,0.850000
77102,91,0.900000
77402,300,0.950000
100000,22598,1.000000
76380,76380,0.000000
76381,1,0.050000
76385,4,0.100000
76392,7,0.150000
76400,8,0.200000
76407,7,0.250000
76404,-3,0.300000
76422,18,0.350000
76423,1,0.400000
76442,19,0.450000
76451,9,0.500000
76469,18,0.550000
76478,9,0.600000
76501,23,0.650000
76538,37,0.700000
76555,17,0.750000
76611,56,0.800000
76655,44,0.850000
76806,151,0.900000
77046,240,0.950000
100000,22954,1.000000
76189,76189,0.000000
76190,1,0.050000
76194,4,0.100000
76195,1,0.150000
76202,7,0.200000
76194,-8,0.250000
76205,11,0.300000
76208,3,0.350000
76212,4,0.400000
76208,-4,0.450000
76227,19,0.500000
76233,6,0.550000
76239,6,0.600000
76274,35,0.650000
76276,2,0.700000
76319,43,0.750000
76354,35,0.800000
76416,62,0.850000
76556,140,0.900000
76837,281,0.950000
100000,23163,1.000000
76574,76574,0.000000
76589,15,0.050000
76602,13,0.100000
76619,17,0.150000
76649,30,0.200000
76666,17,0.250000
76676,10,0.300000
76693,17,0.350000
76722,29,0.400000
76741,19,0.450000
76748,7,0.500000
76772,24,0.550000
76799,27,0.600000
76837,38,0.650000
76859,22,0.700000
76908,49,0.750000
76937,29,0.800000
76996,59,0.850000
77083,87,0.900000
77311,228,0.950000
100000,22689,1.000000
76678,76678,0.000000
76679,1,0.050000
76682,3,0.100000
76690,8,0.150000
76690,0,0.200000
76702,12,0.250000
76704,2,0.300000
76701,-3,0.350000
76720,19,0.400000
76718,-2,0.450000
76737,19,0.500000
76750,13,0.550000
76762,12,0.600000
76792,30,0.650000
76810,18,0.700000
76813,3,0.750000
76871,58,0.800000
76940,69,0.850000
77042,102,0.900000
77254,212,0.950000
100000,22746,1.000000
76022,76022,0.000000
76022,0,0.050000
76024,2,0.100000
76027,3,0.150000
76034,7,0.200000
76036,2,0.250000
76039,3,0.300000
76046,7,0.350000
76047,1,0.400000
76056,9,0.450000
76068,12,0.500000
76078,10,0.550000
76087,9,0.600000
76120,33,0.650000
76144,24,0.700000
76165,21,0.750000
76211,46,0.800000
76283,72,0.850000
76406,123,0.900000
76658,252,0.950000
100000,23342,1.000000
76353,76353,0.000000
76354,1,0.050000
76354,0,0.100000
76358,4,0.150000
76360,2,0.200000
76363,3,0.250000
76372,9,0.300000
76374,2,0.350000
76377,3,0.400000
76392,15,0.450000
76401,9,0.500000
76408,7,0.550000
76427,19,0.600000
76448,21,0.650000
76469,21,0.700000
76525,56,0.750000
76542,17,0.800000
76606,64,0.850000
76753,147,0.900000
76971,218,0.950000
100000,23029,1.000000
76410,76410,0.000000
76415,5,0.050000
76415,0,0.100000
76425,10,0.150000
76427,2,0.200000
76436,9,0.250000
76430,-6,0.300000
76447,17,0.350000
76453,6,0.400000
76458,5,0.450000
76489,31,0.500000
76482,-7,0.550000
76501,19,0.600000
76522,21,0.650000
76537,15,0.700000
76559,22,0.750000
76598,39,0.800000
76696,98,0.850000
76806,110,0.900000
77051,245,0.950000
100000,22949,1.000000
76601,76601,0.000000
76612,11,0.050000
76628,16,0.100000
76641,13,0.150000
76641,0,0.200000
76654,13,0.250000
76676,22,0.300000
76687,11,0.350000
76706,19,0.400000
76708,2,0.450000
76731,23,0.500000
76757,26,0.550000
76777,20,0.600000
76809,32,0.650000
76852,43,0.700000
76900,48,0.750000
76926,26,0.800000
77027,101,0.850000
77147,120,0.900000
77444,297,0.950000
100000,22556,1.000000
76235,76235,0.000000
76245,10,0.050000
76263,18,0.100000
76281,18,0.150000
76292,11,0.200000
76310,18,0.250000
76331,21,0.300000
76337,6,0.350000
76366,29,0.400000
76367,1,0.450000
76398,31,0.500000
76438,40,0.550000
76464,26,0.600000
76487,23,0.650000
76521,34,0.700000
76555,34,0.750000
76621,66,0.800000
76700,79,0.850000
76794,94,0.900000
77065,271,0.950000
100000,22935,1.000000
76242,76242,0.000000
76243,1,0.050000
76248,5,0.100000
76252,4,0.150000
76257,5,0.200000
76260,3,0.250000
76266,6,0.300000
76269,3,0.350000
76295,26,0.400000
76291,-4,0.450000
76302,11,0.500000
76332,30,0.550000
76340,8,0.600000
76366,26,0.650000
76379,13,0.700000
76421,42,0.750000
76460,39,0.800000
76519,59,0.850000
76637,118,0.900000
76911,274,0.950000
100000,23089,1.000000
76565,76565,0.000000
76572,7,0.050000
76573,1,0.100000
76576,3,0.150000
76585,9,0.200000
76592,7,0.250000
76591,-1,0.300000
76611,20,0.350000
76608,-3,0.400000
76628,20,0.450000
76629,1,0.500000
76646,17,0.550000
76644,-2,0.600000
76682,38,0.650000
76692,10,0.700000
76733,41,0.750000
76768,35,0.800000
76827,59,0.850000
76932,105,0.900000
77193,261,0.950000
100000,22807,1.000000
76564,76564,0.000000
76574,10,0.050000
76586,12,0.100000
76592,6,0.150000
76607,15,0.200000
76618,11,0.250000
76643,25,0.300000
76648,5,0.350000
76657,9,0.400000
76702,45,0.450000
76718,16,0.500000
76720,2,0.550000
76741,21,0.600000
76766,25,0.650000
76792,26,0.700000
76825,33,0.750000
76889,64,0.800000
76958,69,0.850000
77073,115,0.900000
77288,215,0.950000
100000,22712,1.000000
76403,76403,0.000000
76406,3,0.050000
76422,16,0.100000
76426,4,0.150000
76436,10,0.200000
76453,17,0.250000
76451,-2,0.300000
76460,9,0.350000
76482,22,0.400000
76484,2,0.450000
76505,21,0.500000
76514,9,0.550000
76524,10,0.600000
76537,13,0.650000
76574,37,0.700000
76603,29,0.750000
76652,49,0.800000
76685,33,0.850000
76843,158,0.900000
77065,222,0.950000
100000,22935,1.000000
76586,76586,0.000000
76587,1,0.050000
76597,10,0.100000
76610,13,0.150000
76604,-6,0.200000
76617,13,0.250000
76620,3,0.300000
76638,18,0.350000
76639,1,0.400000
76641,2,0.450000
76663,22,0.500000
76669,6,0.550000
76676,7,0.600000
76702,26,0.650000
76718,16,0.700000
76745,27,0.750000
76790,45,0.800000
76828,38,0.850000
76926,98,0.900000
77145,219,0.950000
100000,22855,1.000000
76568,76568,0.000000
76577,9,0.050000
76580,3,0.100000
76597,17,0.150000
76602,5,0.200000
76616,14,0.250000
76616,0,0.300000
76626,10,0.350000
76656,30,0.400000
76672,16,0.450000
76689,17,0.500000
76697,8,0.550000
76727,30,0.600000
76757,30,0.650000
76782,25,0.700000
76841,59,0.750000
76885,44,0.800000
76971,86,0.850000
77086,115,0.900000
77264,178,0.950000
100000,22736,1.000000
76223,76223,0.000000
76226,3,0.050000
76237,11,0.100000
76237,0,0.150000
76247,10,0.200000
76253,6,0.250000
76260,7,0.300000
76268,8,0.350000
76273,5,0.400000
76280,7,0.450000
76296,16,0.500000
76307,11,0.550000
76332,25,0.600000
76351,19,0.650000
76367,16,0.700000
76396,29,0.750000
76431,35,0.800000
76508,77,0.850000
76591,83,0.900000
76825,234,0.950000
100000,23175,1.000000
76401,76401,0.000000
76402,1,0.050000
76407,5,0.100000
76403,-4,0.150000
76410,7,0.200000
76422,12,0.250000
76421,-1,0.300000
76432,11,0.350000
76434,2,0.400000
76440,6,0.450000
76456,16,0.500000
76461,5,0.550000
76482,21,0.600000
76501,19,0.650000
76515,14,0.700000
76555,40,0.750000
76579,24,0.800000
76627,48,0.850000
76753,126,0.900000
76950,197,0.950000
100000,23050,1.000000
76045,76045,0.000000
76050,5,0.050000
76053,3,0.100000
76069,16,0.150000
76078,9,0.200000
76100,22,0.250000
76100,0,0.300000
76109,9,0.350000
76118,9,0.400000
76140,22,0.450000
76156,16,0.500000
76186,30,0.550000
76217,31,0.600000
76240,23,0.650000
76280,40,0.700000
76332,52,0.750000
76387,55,0.800000
76446,59,0.850000
76600,154,0.900000
76859,259,0.950000
100000,23141,1.000000
76099,76099,0.000000
76107,8,0.050000
76109,2,0.100000
76122,13,0.150000
76130,8,0.200000
76137,7,0.250000
76145,8,0.300000
76161,16,0.350000
76172,11,0.400000
76182,10,0.450000
76186,4,0.500000
76194,8,0.550000
76212,18,0.600000
76228,16,0.650000
76254,26,0.700000
76280,26,0.750000
76305,25,0.800000
76379,74,0.850000
76491,112,0.900000
76716,225,0.950000
100000,23284,1.000000
76564,76564,0.000000
76568,4,0.050000
76573,5,0.100000
76577,4,0.150000
76584,7,0.200000
76579,-5,0.250000
76599,20,0.300000
76597,-2,0.350000
76614,17,0.400000
76616,2,0.450000
76625,9,0.500000
76652,27,0.550000
76675,23,0.600000
76673,-2,0.650000
76703,30,0.700000
76764,61,0.750000
76783,19,0.800000
76865,82,0.850000
76967,102,0.900000
77194,227,0.950000
100000,22806,1.000000
76631,76631,0.000000
76634,3,0.050000
76644,10,0.100000
76662,18,0.150000
76663,1,0.200000
76666,3,0.250000
76685,19,0.300000
76681,-4,0.350000
76710,29,0.400000
76703,-7,0.450000
76713,10,0.500000
76739,26,0.550000
76736,-3,0.600000
76776,40,0.650000
76803,27,0.700000
76832,29,0.750000
76879,47,0.800000
76940,61,0.850000
77052,112,0.900000
77302,250,0.950000
100000,22698,1.000000
76414,76414,0.000000
76417,3,0.050000
76414,-3,0.100000
76417,3,0.150000
76417,0,0.200000
76423,6,0.250000
76419,-4,0.300000
76427,8,0.350000
76427,0,0.400000
76433,6,0.450000
76441,8,0.500000
76446,5,0.550000
76456,10,0.600000
76481,25,0.650000
76496,15,0.700000
76518,22,0.750000
76542,24,0.800000
76596,54,0.850000
76710,114,0.900000
76945,235,0.950000
100000,23055,1.000000
76138,76138,0.000000
76144,6,0.050000
76167,23,0.100000
76165,-2,0.150000
76180,15,0.200000
76187,7,0.250000
76216,29,0.300000
76215,-1,0.350000
76244,29,0.400000
76249,5,0.450000
76259,10,0.500000
76300,41,0.550000
76320,20,0.600000
76334,14,0.650000
76387,53,0.700000
76408,21,0.750000
76478,70,0.800000
76566,88,0.850000
76687,121,0.900000
76974,287,0.950000
100000,23026,1.000000
76508,76508,0.000000
76512,4,0.050000
76523,11,0.100000
76520,-3,0.150000
76526,6,0.200000
76536,10,0.250000
76540,4,0.300000
76545,5,0.350000
76558,13,0.400000
76559,1,0.450000
76563,4,0.500000
76575,12,0.550000
76585,10,0.600000
76603,18,0.650000
76619,16,0.700000
76650,31,0.750000
76691,41,0.800000
76747,56,0.850000
76849,102,0.900000
77105,256,0.950000
100000,22895,1.000000
76463,76463,0.000000
76471,8,0.050000
76476,5,0.100000
76481,5,0.150000
76485,4,0.200000
76511,26,0.250000
76500,-11,0.300000
76532,32,0.350000
76538,6,0.400000
76555,17,0.450000
76575,20,0.500000
76589,14,0.550000
76608,19,0.600000
76632,24,0.650000
76698,66,0.700000
76716,18,0.750000
76793,77,0.800000
76836,43,0.850000
76964,128,0.900000
77203,239,0.950000
100000,22797,1.000000
76394,76394,0.000000
76403,9,0.050000
76413,10,0.100000
76427,14,0.150000
76444,17,0.200000
76438,-6,0.250000
76465,27,0.300000
76485,20,0.350000
76490,5,0.400000
76506,16,0.450000
76525,19,0.500000
76525,0,0.550000
76562,37,0.600000
76617,55,0.650000
76606,-11,0.700000
76651,45,0.750000
76685,34,0.800000
76763,78,0.850000
76857,94,0.900000
77139,282,0.950000
100000,22861,1.000000
76642,76642,0.000000
76644,2,0.050000
76643,-1,0.100000
76647,4,0.150000
76658,11,0.200000
76661,3,0.250000
76659,-2,0.300000
76665,6,0.350000
76668,3,0.400000
76679,11,0.450000
76689,10,0.500000
76689,0,0.550000
76702,13,0.600000
76719,17,0.650000
76741,22,0.700000
76756,15,0.750000
76802,46,0.800000
76828,26,0.850000
76921,93,0.900000
77163,242,0.950000
100000,22837,1.000000
76088,76088,0.000000
76089,1,0.050000
76095,6,0.100000
76096,1,0.150000
76101,5,0.200000
76106,5,0.250000
76114,8,0.300000
76115,1,0.350000
76124,9,0.400000
76135,11,0.450000
76150,15,0.500000
76150,0,0.550000
76190,40,0.600000
76203,13,0.650000
76243,40,0.700000
76270,27,0.750000
76337,67,0.800000
76405,68,0.850000
76516,111,0.900000
76797,281,0.950000
100000,23203,1.000000
76248,76248,0.000000
76251,3,0.050000
76251,0,0.100000
76257,6,0.150000
76258,1,0.200000
76262,4,0.250000
76270,8,0.300000
76271,1,0.350000
76285,14,0.400000
76283,-2,0.450000
76294,11,0.500000
76293,-1,0.550000
76313,20,0.600000
76329,16,0.650000
76362,33,0.700000
76367,5,0.750000
76405,38,0.800000
76448,43,0.850000
76550,102,0.900000
76777,227,0.950000
100000,23223,1.000000
76596,76596,0.000000
76599,3,0.050000
76604,5,0.100000
76603,-1,0.150000
76607,4,0.200000
76614,7,0.250000
76618,4,0.300000
76630,12,0.350000
76633,3,0.400000
76640,7,0.450000
76657,17,0.500000
76672,15,0.550000
76677,5,0.600000
76690,13,0.650000
76709,19,0.700000
76743,34,0.750000
76786,43,0.800000
76818,32,0.850000
76913,95,0.900000
77126,213,0.950000
100000,22874,1.000000
76403,76403,0.000000
76405,2,0.050000
76410,5,0.100000
76417,7,0.150000
76414,-3,0.200000
76423,9,0.250000
76444,21,0.300000
76438,-6,0.350000
76461,23,0.400000
76463,2,0.450000
76487,24,0.500000
76496,9,0.550000
76508,12,0.600000
76525,17,0.650000
76555,30,0.700000
76612,57,0.750000
76644,32,0.800000
76712,68,0.850000
76889,177,0.900000
77144,255,0.950000
100000,22856,1.000000
76382,76382,0.000000
76383,1,0.050000
76392,9,0.100000
76394,2,0.150000
76399,5,0.200000
76405,6,0.250000
76415,10,0.300000
76429,14,0.350000
76433,4,0.400000
76448,15,0.450000
76455,7,0.500000
76488,33,0.550000
76515,27,0.600000
76537,22,0.650000
76572,35,0.700000
76610,38,0.750000
76656,46,0.800000
76717,61,0.850000
76829,112,0.900000
77111,282,0.950000
100000,22889,1.000000
76195,76195,0.000000
76197,2,0.050000
76202,5,0.100000
76206,4,0.150000
76214,8,0.200000
76218,4,0.250000
76224,6,0.300000
76226,2,0.350000
76234,8,0.400000
76237,3,0.450000
76260,23,0.500000
76261,1,0.550000
76286,25,0.600000
76306,20,0.650000
76322,16,0.700000
76344,22,0.750000
76394,50,0.800000
76450,56,0.850000
76563,113,0.900000
76781,218,0.950000
100000,23219,1.000000
76402,76402,0.000000
76407,5,0.050000
76415,8,0.100000
76413,-2,0.150000
76427,14,0.200000
76431,4,0.250000
76444,13,0.300000
76451,7,0.350000
76459,8,0.400000
76472,13,0.450000
76490,18,0.500000
76496,6,0.550000
76503,7,0.600000
76527,24,0.650000
76542,15,0.700000
76577,35,0.750000
76613,36,0.800000
76682,69,0.850000
76768,86,0.900000
77020,252,0.950000
100000,22980,1.000000
75991,75991,0.000000
76005,14,0.050000
76017,12,0.100000
76027,10,0.150000
76040,13,0.200000
76051,11,0.250000
76089,38,0.300000
76088,-1,0.350000
76076,-12,0.400000
76135,59,0.450000
76160,25,0.500000
76172,12,0.550000
76189,17,0.600000
76213,24,0.650000
76259,46,0.700000
76322,63,0.750000
76333,11,0.800000
76419,86,0.850000
76524,105,0.900000
76778,254,0.950000
100000,23222,1.000000
76517,76517,0.000000
76522,5,0.050000
76526,4,0.100000
76545,19,0.150000
76556,11,0.200000
76562,6,0.250000
76568,6,0.300000
76579,11,0.350000
76584,5,0.400000
76594,10,0.450000
76606,12,0.500000
76639,33,0.550000
76642,3,0.600000
76676,34,0.650000
76700,24,0.700000
76716,16,0.750000
76746,30,0.800000
76804,58,0.850000
76909,105,0.900000
77120,211,0.950000
100000,22880,1.000000
76809,76809,0.000000
76812,3,0.050000
76818,6,0.100000
76832,14,0.150000
76840,8,0.200000
76845,5,0.250000
76856,11,0.300000
76861,5,0.350000
76889,28,0.400000
76891,2,0.450000
76911,20,0.500000
76908,-3,0.550000
