components,difference,q
97075,10,0.700000
97085,10,0.750000
97108,23,0.800000
97124,16,0.850000
97184,60,0.900000
97273,89,0.950000
100000,2727,1.000000
96958,96958,0.000000
96959,1,0.050000
96958,-1,0.100000
96959,1,0.150000
96962,3,0.200000
96965,3,0.250000
96962,-3,0.300000
96965,3,0.350000
96963,-2,0.400000
96970,7,0.450000
96978,8,0.500000
96979,1,0.550000
96985,6,0.600000
97002,17,0.650000
97006,4,0.700000
97020,14,0.750000
97036,16,0.800000
97053,17,0.850000
97087,34,0.900000
97183,96,0.950000
100000,2817,1.000000
96891,96891,0.000000
96895,4,0.050000
96903,8,0.100000
96905,2,0.150000
96911,6,0.200000
96927,16,0.250000
96927,0,0.300000
96935,8,0.350000
96942,7,0.400000
96942,0,0.450000
96962,20,0.500000
96955,-7,0.550000
96972,17,0.600000
96975,3,0.650000
96986,11,0.700000
96985,-1,0.750000
97013,28,0.800000
97041,28,0.850000
97074,33,0.900000
97174,100,0.950000
100000,2826,1.000000
96958,96958,0.000000
96959,1,0.050000
96958,-1,0.100000
96961,3,0.150000
96961,0,0.200000
96964,3,0.250000
96962,-2,0.300000
96967,5,0.350000
96963,-4,0.400000
96970,7,0.450000
96972,2,0.500000
96966,-6,0.550000
96976,10,0.600000
96978,2,0.650000
96981,3,0.700000
96992,11,0.750000
97004,12,0.800000
97025,21,0.850000
97055,30,0.900000
97143,88,0.950000
100000,2857,1.000000
97013,97013,0.000000
97016,3,0.050000
97014,-2,0.100000
97021,7,0.150000
97024,3,0.200000
97031,7,0.250000
97033,2,0.300000
97044,11,0.350000
97038,-6,0.400000
97053,15,0.450000
97060,7,0.500000
97065,5,0.550000
97074,9,0.600000
97078,4,0.650000
97099,21,0.700000
97111,12,0.750000
97122,11,0.800000
97177,55,0.850000
97206,29,0.900000
97297,91,0.950000
100000,2703,1.000000
96961,96961,0.000000
96967,6,0.050000
96968,1,0.100000
96975,7,0.150000
96973,-2,0.200000
96979,6,0.250000
96977,-2,0.300000
96985,8,0.350000
96995,10,0.400000
97003,8,0.450000
96994,-9,0.500000
97011,17,0.550000
97012,1,0.600000
97021,9,0.650000
97030,9,0.700000
97033,3,0.750000
97073,40,0.800000
97088,15,0.850000
97117,29,0.900000
97188,71,0.950000
100000,2812,1.000000
96977,96977,0.000000
96979,2,0.050000
96978,-1,0.100000
96985,7,0.150000
96989,4,0.200000
96996,7,0.250000
97001,5,0.300000
97003,2,0.350000
97008,5,0.400000
97010,2,0.450000
97022,12,0.500000
97015,-7,0.550000
97033,18,0.600000
97039,6,0.650000
97056,17,0.700000
97059,3,0.750000
97091,32,0.800000
97118,27,0.850000
97169,51,0.900000
97244,75,0.950000
100000,2756,1.000000
96840,96840,0.000000
96841,1,0.050000
96843,2,0.100000
96851,8,0.150000
96851,0,0.200000
96847,-4,0.250000
96859,12,0.300000
96861,2,0.350000
96864,3,0.400000
96868,4,0.450000
96882,14,0.500000
96880,-2,0.550000
96876,-4,0.600000
96888,12,0.650000
96904,16,0.700000
96915,11,0.750000
96935,20,0.800000
96972,37,0.850000
97014,42,0.900000
97092,78,0.950000
100000,2908,1.000000
96809,96809,0.000000
96810,1,0.050000
96812,2,0.100000
96814,2,0.150000
96817,3,0.200000
96816,-1,0.250000
96817,1,0.300000
96824,7,0.350000
96818,-6,0.400000
96826,8,0.450000
96833,7,0.500000
96840,7,0.550000
96835,-5,0.600000
96858,23,0.650000
96878,20,0.700000
96875,-3,0.750000
96904,29,0.800000
96929,25,0.850000
96970,41,0.900000
97066,96,0.950000
100000,2934,1.000000
97005,97005,0.000000
97007,2,0.050000
97007,0,0.100000
97008,1,0.150000
97010,2,0.200000
97012,2,0.250000
97013,1,0.300000
97024,11,0.350000
97020,-4,0.400000
97022,2,0.450000
97035,13,0.500000
97039,4,0.550000
97046,7,0.600000
97058,12,0.650000
97084,26,0.700000
97080,-4,0.750000
97101,21,0.800000
97122,21,0.850000
97177,55,0.900000
97265,88,0.950000
100000,2735,1.000000
96959,96959,0.000000
96967,8,0.050000
96966,-1,0.100000
96973,7,0.150000
96982,9,0.200000
96988,6,0.250000
96997,9,0.300000
96994,-3,0.350000
97004,10,0.400000
97010,6,0.450000
97014,4,0.500000
97021,7,0.550000
97033,12,0.600000
97047,14,0.650000
97061,14,0.700000
97068,7,0.750000
97088,20,0.800000
97112,24,0.850000
97166,54,0.900000
97223,57,0.950000
100000,2777,1.000000
96863,96863,0.000000
96866,3,0.050000
96864,-2,0.100000
96867,3,0.150000
96867,0,0.200000
96867,0,0.250000
96869,2,0.300000
96873,4,0.350000
96868,-5,0.400000
96881,13,0.450000
96885,4,0.500000
96882,-3,0.550000
96891,9,0.600000
96893,2,0.650000
96901,8,0.700000
96902,1,0.750000
96919,17,0.800000
96944,25,0.850000
97001,57,0.900000
97103,102,0.950000
100000,2897,1.000000
96914,96914,0.000000
96916,2,0.050000
96917,1,0.100000
96921,4,0.150000
96916,-5,0.200000
96925,9,0.250000
96921,-4,0.300000
96938,17,0.350000
96932,-6,0.400000
96944,12,0.450000
96944,0,0.500000
96930,-14,0.550000
96946,16,0.600000
96959,13,0.650000
96953,-6,0.700000
96976,23,0.750000
97001,25,0.800000
97001,0,0.850000
97065,64,0.900000
97134,69,0.950000
100000,2866,1.000000
96749,96749,0.000000
96752,3,0.050000
96755,3,0.100000
96754,-1,0.150000
96757,3,0.200000
96760,3,0.250000
96759,-1,0.300000
96768,9,0.350000
96773,5,0.400000
96773,0,0.450000
96788,15,0.500000
96787,-1,0.550000
96801,14,0.600000
96810,9,0.650000
96825,15,0.700000
96830,5,0.750000
96846,16,0.800000
96891,45,0.850000
96936,45,0.900000
97021,85,0.950000
100000,2979,1.000000
96951,96951,0.000000
96952,1,0.050000
96952,0,0.100000
96951,-1,0.150000
96953,2,0.200000
96954,1,0.250000
96956,2,0.300000
96961,5,0.350000
96967,6,0.400000
96963,-4,0.450000
96970,7,0.500000
96972,2,0.550000
96981,9,0.600000
96982,1,0.650000
96994,12,0.700000
97002,8,0.750000
97016,14,0.800000
97041,25,0.850000
97082,41,0.900000
97161,79,0.950000
100000,2839,1.000000
96940,96940,0.000000
96940,0,0.050000
96941,1,0.100000
96943,2,0.150000
96949,6,0.200000
96949,0,0.250000
96947,-2,0.300000
96953,6,0.350000
96954,1,0.400000
96956,2,0.450000
96959,3,0.500000
96959,0,0.550000
96966,7,0.600000
96974,8,0.650000
96977,3,0.700000
96988,11,0.750000
97002,14,0.800000
97028,26,0.850000
97073,45,0.900000
97225,152,0.950000
100000,2775,1.000000
97011,97011,0.000000
97011,0,0.050000
97011,0,0.100000
97012,1,0.150000
97014,2,0.200000
97013,-1,0.250000
97017,4,0.300000
97018,1,0.350000
97020,2,0.400000
97020,0,0.450000
97018,-2,0.500000
97028,10,0.550000
97032,4,0.600000
97035,3,0.650000
97039,4,0.700000
97052,13,0.750000
97061,9,0.800000
97091,30,0.850000
97104,13,0.900000
97190,86,0.950000
100000,2810,1.000000
96957,96957,0.000000
96959,2,0.050000
96961,2,0.100000
96958,-3,0.150000
96965,7,0.200000
96975,10,0.250000
96970,-5,0.300000
96975,5,0.350000
96976,1,0.400000
96978,2,0.450000
96992,14,0.500000
96995,3,0.550000
96995,0,0.600000
97008,13,0.650000
97019,11,0.700000
97037,18,0.750000
97069,32,0.800000
97108,39,0.850000
97162,54,0.900000
97270,108,0.950000
100000,2730,1.000000
96945,96945,0.000000
96945,0,0.050000
96946,1,0.100000
96945,-1,0.150000
96946,1,0.200000
96948,2,0.250000
96948,0,0.300000
96950,2,0.350000
96950,0,0.400000
96952,2,0.450000
96956,4,0.500000
96958,2,0.550000
96968,10,0.600000
96962,-6,0.650000
96971,9,0.700000
96978,7,0.750000
96993,15,0.800000
97021,28,0.850000
97044,23,0.900000
97131,87,0.950000
100000,2869,1.000000
96912,96912,0.000000
96915,3,0.050000
96918,3,0.100000
96916,-2,0.150000
96924,8,0.200000
96923,-1,0.250000
96926,3,0.300000
96926,0,0.350000
96936,10,0.400000
96943,7,0.450000
96946,3,0.500000
96951,5,0.550000
96960,9,0.600000
96961,1,0.650000
96968,7,0.700000
97000,32,0.750000
97008,8,0.800000
97048,40,0.850000
97067,19,0.900000
97189,122,0.950000
100000,2811,1.000000
96909,96909,0.000000
96911,2,0.050000
96912,1,0.100000
96916,4,0.150000
96916,0,0.200000
96921,5,0.250000
96924,3,0.300000
96932,8,0.350000
96934,2,0.400000
96941,7,0.450000
96949,8,0.500000
96941,-8,0.550000
96954,13,0.600000
96965,11,0.650000
96974,9,0.700000
96994,20,0.750000
97008,14,0.800000
97050,42,0.850000
97072,22,0.900000
97189,117,0.950000
100000,2811,1.000000
96942,96942,0.000000
96947,5,0.050000
96946,-1,0.100000
96952,6,0.150000
96955,3,0.200000
96959,4,0.250000
96963,4,0.300000
96966,3,0.350000
96975,9,0.400000
96977,2,0.450000
96988,11,0.500000
96990,2,0.550000
96998,8,0.600000
97009,11,0.650000
97021,12,0.700000
97038,17,0.750000
97046,8,0.800000
97075,29,0.850000
97130,55,0.900000
97213,83,0.950000
100000,2787,1.000000
96846,96846,0.000000
96852,6,0.050000
96854,2,0.100000
96860,6,0.150000
96867,7,0.200000
96872,5,0.250000
96868,-4,0.300000
96879,11,0.350000
96890,11,0.400000
96879,-11,0.450000
96904,25,0.500000
96915,11,0.550000
96923,8,0.600000
96924,1,0.650000
96937,13,0.700000
96976,39,0.750000
96973,-3,0.800000
97007,34,0.850000
97045,38,0.900000
97148,103,0.950000
100000,2852,1.000000
96828,96828,0.000000
96835,7,0.050000
96833,-2,0.100000
96843,10,0.150000
96844,1,0.200000
96860,16,0.250000
96861,1,0.300000
96864,3,0.350000
96861,-3,0.400000
96877,16,0.450000
96892,15,0.500000
96884,-8,0.550000
96902,18,0.600000
96920,18,0.650000
96934,14,0.700000
96949,15,0.750000
96960,11,0.800000
96995,35,0.850000
97035,40,0.900000
97130,95,0.950000
100000,2870,1.000000
96925,96925,0.000000
96925,0,0.050000
96927,2,0.100000
96929,2,0.150000
96930,1,0.200000
96932,2,0.250000
96936,4,0.300000
96938,2,0.350000
96944,6,0.400000
96937,-7,0.450000
96944,7,0.500000
96952,8,0.550000
96957,5,0.600000
96961,4,0.650000
96971,10,0.700000
96979,8,0.750000
96999,20,0.800000
97034,35,0.850000
97081,47,0.900000
97186,105,0.950000
100000,2814,1.000000
97006,97006,0.000000
97007,1,0.050000
97008,1,0.100000
97008,0,0.150000
97012,4,0.200000
97011,-1,0.250000
97013,2,0.300000
97014,1,0.350000
97022,8,0.400000
97017,-5,0.450000
97024,7,0.500000
97020,-4,0.550000
97037,17,0.600000
97033,-4,0.650000
97048,15,0.700000
97043,-5,0.750000
97073,30,0.800000
97075,2,0.850000
97108,33,0.900000
97200,92,0.950000
100000,2800,1.000000
96826,96826,0.000000
96829,3,0.050000
96830,1,0.100000
96831,1,0.150000
96840,9,0.200000
96840,0,0.250000
96841,1,0.300000
96844,3,0.350000
96848,4,0.400000
96855,7,0.450000
96858,3,0.500000
96868,10,0.550000
96876,8,0.600000
96889,13,0.650000
96905,16,0.700000
96904,-1,0.750000
96929,25,0.800000
96945,16,0.850000
97011,66,0.900000
97120,109,0.950000
100000,2880,1.000000
96917,96917,0.000000
96917,0,0.050000
96920,3,0.100000
96923,3,0.150000
96926,3,0.200000
96927,1,0.250000
96926,-1,0.300000
96936,10,0.350000
96938,2,0.400000
96944,6,0.450000
96950,6,0.500000
96961,11,0.550000
96956,-5,0.600000
96972,16,0.650000
96972,0,0.700000
96988,16,0.750000
96995,7,0.800000
97026,31,0.850000
97060,34,0.900000
97147,87,0.950000
100000,2853,1.000000
96955,96955,0.000000
96958,3,0.050000
96961,3,0.100000
96968,7,0.150000
96971,3,0.200000
96979,8,0.250000
96987,8,0.300000
96984,-3,0.350000
96987,3,0.400000
96998,11,0.450000
97010,12,0.500000
97013,3,0.550000
97022,9,0.600000
97022,0,0.650000
97037,15,0.700000
97060,23,0.750000
97070,10,0.800000
97093,23,0.850000
97138,45,0.900000
97206,68,0.950000
100000,2794,1.000000
96834,96834,0.000000
96838,4,0.050000
96847,9,0.100000
96848,1,0.150000
96851,3,0.200000
96862,11,0.250000
96857,-5,0.300000
96857,0,0.350000
96885,28,0.400000
96880,-5,0.450000
96896,16,0.500000
96908,12,0.550000
96896,-12,0.600000
96909,13,0.650000
96914,5,0.700000
96950,36,0.750000
96965,15,0.800000
96993,28,0.850000
97034,41,0.900000
97140,106,0.950000
100000,2860,1.000000
96925,96925,0.000000
96925,0,0.050000
96929,4,0.100000
96926,-3,0.150000
96926,0,0.200000
96928,2,0.250000
96927,-1,0.300000
96936,9,0.350000
96935,-1,0.400000
96938,3,0.450000
96940,2,0.500000
96946,6,0.550000
96943,-3,0.600000
96948,5,0.650000
96957,9,0.700000
96961,4,0.750000
96983,22,0.800000
97000,17,0.850000
97032,32,0.900000
97120,88,0.950000
100000,2880,1.000000
96973,96973,0.000000
96974,1,0.050000
96975,1,0.100000
96978,3,0.150000
96982,4,0.200000
96983,1,0.250000
96982,-1,0.300000
96986,4,0.350000
96991,5,0.400000
96994,3,0.450000
96994,0,0.500000
97009,15,0.550000
97005,-4,0.600000
97018,13,0.650000
97026,8,0.700000
97047,21,0.750000
97057,10,0.800000
97074,17,0.850000
97119,45,0.900000
97185,66,0.950000
100000,2815,1.000000
96916,96916,0.000000
96922,6,0.050000
96925,3,0.100000
96927,2,0.150000
96936,9,0.200000
96947,11,0.250000
96938,-9,0.300000
96953,15,0.350000
96961,8,0.400000
96965,4,0.450000
96965,0,0.500000
96975,10,0.550000
96993,18,0.600000
97000,7,0.650000
97015,15,0.700000
97035,20,0.750000
97054,19,0.800000
97063,9,0.850000
97122,59,0.900000
97210,88,0.950000
100000,2790,1.000000
96951,96951,0.000000
96955,4,0.050000
96956,1,0.100000
96955,-1,0.150000
96963,8,0.200000
96961,-2,0.250000
96970,9,0.300000
96969,-1,0.350000
96982,13,0.400000
96978,-4,0.450000
96977,-1,0.500000
96988,11,0.550000
96993,5,0.600000
97001,8,0.650000
97012,11,0.700000
97015,3,0.750000
97027,12,0.800000
97048,21,0.850000
97097,49,0.900000
97226,129,0.950000
100000,2774,1.000000
96845,96845,0.000000
96846,1,0.050000
96847,1,0.100000
96851,4,0.150000
96854,3,0.200000
96854,0,0.250000
96855,1,0.300000
96858,3,0.350000
96862,4,0.400000
96861,-1,0.450000
96867,6,0.500000
96874,7,0.550000
96882,8,0.600000
96883,1,0.650000
96901,18,0.700000
96909,8,0.750000
96933,24,0.800000
96938,5,0.850000
97002,64,0.900000
97095,93,0.950000
100000,2905,1.000000
96867,96867,0.000000
96870,3,0.050000
96873,3,0.100000
96876,3,0.150000
96880,4,0.200000
96880,0,0.250000
96879,-1,0.300000
96888,9,0.350000
96894,6,0.400000
96898,4,0.450000
96898,0,0.500000
96912,14,0.550000
96913,1,0.600000
96917,4,0.650000
96924,7,0.700000
96933,9,0.750000
96961,28,0.800000
96982,21,0.850000
97014,32,0.900000
97132,118,0.950000
100000,2868,1.000000
97009,97009,0.000000
97011,2,0.050000
97012,1,0.100000
97011,-1,0.150000
97013,2,0.200000
97015,2,0.250000
97019,4,0.300000
97023,4,0.350000
97022,-1,0.400000
97019,-3,0.450000
97031,12,0.500000
97032,1,0.550000
97034,2,0.600000
97039,5,0.650000
97046,7,0.700000
97060,14,0.750000
97072,12,0.800000
97099,27,0.850000
97140,41,0.900000
97229,89,0.950000
100000,2771,1.000000
96847,96847,0.000000
96853,6,0.050000
96869,16,0.100000
96866,-3,0.150000
96877,11,0.200000
96874,-3,0.250000
96882,8,0.300000
96884,2,0.350000
96899,15,0.400000
96903,4,0.450000
96921,18,0.500000
96925,4,0.550000
96941,16,0.600000
96937,-4,0.650000
96948,11,0.700000
96970,22,0.750000
96976,6,0.800000
97025,49,0.850000
97067,42,0.900000
97158,91,0.950000
100000,2842,1.000000
96922,96922,0.000000
96923,1,0.050000
96923,0,0.100000
96922,-1,0.150000
96924,2,0.200000
96925,1,0.250000
96929,4,0.300000
96935,6,0.350000
96926,-9,0.400000
96930,4,0.450000
96934,4,0.500000
96940,6,0.550000
96948,8,0.600000
96964,16,0.650000
96968,4,0.700000
96973,5,0.750000
96997,24,0.800000
97008,11,0.850000
97041,33,0.900000
97133,92,0.950000
100000,2867,1.000000
96929,96929,0.000000
96930,1,0.050000
96932,2,0.100000
96935,3,0.150000
96939,4,0.200000
96938,-1,0.250000
96941,3,0.300000
96942,1,0.350000
96948,6,0.400000
96950,2,0.450000
96949,-1,0.500000
96958,9,0.550000
96977,19,0.600000
96976,-1,0.650000
96983,7,0.700000
97007,24,0.750000
97017,10,0.800000
97041,24,0.850000
97073,32,0.900000
97162,89,0.950000
100000,2838,1.000000
96922,96922,0.000000
96922,0,0.050000
96922,0,0.100000
96925,3,0.150000
96925,0,0.200000
96926,1,0.250000
96930,4,0.300000
96934,4,0.350000
96931,-3,0.400000
96937,6,0.450000
96936,-1,0.500000
96941,5,0.550000
96947,6,0.600000
96957,10,0.650000
96972,15,0.700000
96976,4,0.750000
96991,15,0.800000
97029,38,0.850000
97060,31,0.900000
97163,103,0.950000
100000,2837,1.000000
96882,96882,0.000000
96882,0,0.050000
96885,3,0.100000
96884,-1,0.150000
96891,7,0.200000
96891,0,0.250000
96892,1,0.300000
96900,8,0.350000
96891,-9,0.400000
96894,3,0.450000
96906,12,0.500000
96921,15,0.550000
96924,3,0.600000
96939,15,0.650000
96940,1,0.700000
96954,14,0.750000
96978,24,0.800000
96988,10,0.850000
97043,55,0.900000
97153,110,0.950000
100000,2847,1.000000
97044,97044,0.000000
97047,3,0.050000
97046,-1,0.100000
97047,1,0.150000
97046,-1,0.200000
97055,9,0.250000
97054,-1,0.300000
97058,4,0.350000
97060,2,0.400000
97058,-2,0.450000
97062,4,0.500000
97070,8,0.550000
97080,10,0.600000
97082,2,0.650000
97092,10,0.700000
97098,6,0.750000
97126,28,0.800000
97155,29,0.850000
97188,33,0.900000
97270,82,0.950000
100000,2730,1.000000
96888,96888,0.000000
96891,3,0.050000
96892,1,0.100000
96891,-1,0.150000
96896,5,0.200000
96904,8,0.250000
96901,-3,0.300000
96904,3,0.350000
96913,9,0.400000
96915,2,0.450000
96923,8,0.500000
96925,2,0.550000
96929,4,0.600000
96940,11,0.650000
96945,5,0.700000
96963,18,0.750000
96980,17,0.800000
97012,32,0.850000
97051,39,0.900000
97160,109,0.950000
100000,2840,1.000000
96837,96837,0.000000
96837,0,0.050000
96840,3,0.100000
96843,3,0.150000
96842,-1,0.200000
96852,10,0.250000
96846,-6,0.300000
96851,5,0.350000
96849,-2,0.400000
96878,29,0.450000
96870,-8,0.500000
96888,18,0.550000
96886,-2,0.600000
96888,2,0.650000
96906,18,0.700000
96932,26,0.750000
96947,15,0.800000
96997,50,0.850000
97050,53,0.900000
97159,109,0.950000
100000,2841,1.000000
97020,97020,0.000000
97020,0,0.050000
97022,2,0.100000
97022,0,0.150000
97026,4,0.200000
97024,-2,0.250000
97028,4,0.300000
97031,3,0.350000
97033,2,0.400000
97038,5,0.450000
97033,-5,0.500000
97042,9,0.550000
97048,6,0.600000
97050,2,0.650000
97057,7,0.700000
97069,12,0.750000
97086,17,0.800000
97102,16,0.850000
97138,36,0.900000
97243,105,0.950000
100000,2757,1.000000
97030,97030,0.000000
97031,1,0.050000
97032,1,0.100000
97033,1,0.150000
97030,-3,0.200000
97035,5,0.250000
97037,2,0.300000
97040,3,0.350000
97047,7,0.400000
97048,1,0.450000
97049,1,0.500000
97060,11,0.550000
97064,4,0.600000
97055,-9,0.650000
97074,19,0.700000
97075,1,0.750000
97099,24,0.800000
97132,33,0.850000
97165,33,0.900000
97272,107,0.950000
100000,2728,1.000000
96836,96836,0.000000
96841,5,0.050000
96851,10,0.100000
96849,-2,0.150000
96857,8,0.200000
96862,5,0.250000
96863,1,0.300000
96878,15,0.350000
96887,9,0.400000
96888,1,0.450000
96896,8,0.500000
96915,19,0.550000
96915,0,0.600000
96929,14,0.650000
96934,5,0.700000
96956,22,0.750000
96961,5,0.800000
96987,26,0.850000
97035,48,0.900000
97138,103,0.950000
100000,2862,1.000000
96965,96965,0.000000
96966,1,0.050000
96967,1,0.100000
96968,1,0.150000
96971,3,0.200000
96971,0,0.250000
96974,3,0.300000
96976,2,0.350000
96980,4,0.400000
96986,6,0.450000
96994,8,0.500000
96991,-3,0.550000
97002,11,0.600000
97004,2,0.650000
97039,35,0.700000
97039,0,0.750000
97060,21,0.800000
97104,44,0.850000
97136,32,0.900000
97236,100,0.950000
100000,2764,1.000000
96889,96889,0.000000
96891,2,0.050000
96892,1,0.100000
96896,4,0.150000
96896,0,0.200000
96898,2,0.250000
96900,2,0.300000
96903,3,0.350000
96904,1,0.400000
96902,-2,0.450000
96916,14,0.500000
96919,3,0.550000
96926,7,0.600000
96931,5,0.650000
96941,10,0.700000
96951,10,0.750000
96957,6,0.800000
96979,22,0.850000
97029,50,0.900000
97110,81,0.950000
100000,2890,1.000000
96918,96918,0.000000
96918,0,0.050000
96922,4,0.100000
96923,1,0.150000
96923,0,0.200000
96929,6,0.250000
96931,2,0.300000
96935,4,0.350000
96939,4,0.400000
96945,6,0.450000
96941,-4,0.500000
96953,12,0.550000
96954,1,0.600000
96963,9,0.650000
96981,18,0.700000
96966,-15,0.750000
97005,39,0.800000
97018,13,0.850000
97040,22,0.900000
97112,72,0.950000
100000,2888,1.000000
96962,96962,0.000000
96963,1,0.050000
96962,-1,0.100000
96967,5,0.150000
96967,0,0.200000
96971,4,0.250000
96972,1,0.300000
96971,-1,0.350000
96968,-3,0.400000
96984,16,0.450000
96978,-6,0.500000
96990,12,0.550000
96988,-2,0.600000
97005,17,0.650000
97015,10,0.700000
97023,8,0.750000
97022,-1,0.800000
97051,29,0.850000
97111,60,0.900000
97217,106,0.950000
100000,2783,1.000000
96946,96946,0.000000
96947,1,0.050000
96948,1,0.100000
96952,4,0.150000
96956,4,0.200000
96964,8,0.250000
96967,3,0.300000
96969,2,0.350000
96976,7,0.400000
96971,-5,0.450000
96983,12,0.500000
96978,-5,0.550000
96998,20,0.600000
96995,-3,0.650000
96997,2,0.700000
97023,26,0.750000
97035,12,0.800000
97066,31,0.850000
97098,32,0.900000
97216,118,0.950000
100000,2784,1.000000
96936,96936,0.000000
96936,0,0.050000
96938,2,0.100000
96939,1,0.150000
96936,-3,0.200000
96940,4,0.250000
96940,0,0.300000
96941,1,0.350000
96946,5,0.400000
96950,4,0.450000
96950,0,0.500000
96956,6,0.550000
96971,15,0.600000
96965,-6,0.650000
96974,9,0.700000
96981,7,0.750000
96997,16,0.800000
97014,17,0.850000
97061,47,0.900000
97145,84,0.950000
100000,2855,1.000000
97045,97045,0.000000
97047,2,0.050000
97047,0,0.100000
97052,5,0.150000
97049,-3,0.200000
97050,1,0.250000
97052,2,0.300000
97051,-1,0.350000
97057,6,0.400000
97062,5,0.450000
97068,6,0.500000
97063,-5,0.550000
97070,7,0.600000
97073,3,0.650000
97071,-2,0.700000
97084,13,0.750000
97094,10,0.800000
97108,14,0.850000
97140,32,0.900000
97220,80,0.950000
100000,2780,1.000000
97001,97001,0.000000
97004,3,0.050000
97007,3,0.100000
97004,-3,0.150000
97011,7,0.200000
97011,0,0.250000
97010,-1,0.300000
97022,12,0.350000
97022,0,0.400000
97014,-8,0.450000
97028,14,0.500000
97027,-1,0.550000
97041,14,0.600000
97037,-4,0.650000
97047,10,0.700000
97072,25,0.750000
97090,18,0.800000
97090,0,0.850000
97137,47,0.900000
97206,69,0.950000
100000,2794,1.000000
97039,97039,0.000000
97039,0,0.050000
97041,2,0.100000
97042,1,0.150000
97045,3,0.200000
97045,0,0.250000
97048,3,0.300000
97054,6,0.350000
97050,-4,0.400000
97063,13,0.450000
97065,2,0.500000
97065,0,0.550000
97066,1,0.600000
97079,13,0.650000
97088,9,0.700000
97104,16,0.750000
97127,23,0.800000
97146,19,0.850000
97177,31,0.900000
97286,109,0.950000
100000,2714,1.000000
96921,96921,0.000000
96923,2,0.050000
96929,6,0.100000
96931,2,0.150000
96936,5,0.200000
96941,5,0.250000
96941,0,0.300000
96948,7,0.350000
96965,17,0.400000
96967,2,0.450000
96971,4,0.500000
96979,8,0.550000
96990,11,0.600000
96996,6,0.650000
97004,8,0.700000
97014,10,0.750000
97026,12,0.800000
97080,54,0.850000
97110,30,0.900000
97220,110,0.950000
100000,2780,1.000000
96993,96993,0.000000
96994,1,0.050000
96995,1,0.100000
