components,difference,q
3243,15,0.800000
3264,21,0.850000
3323,59,0.900000
3448,125,0.950000
10000,6552,1.000000
2949,2949,0.000000
2951,2,0.050000
2960,9,0.100000
2962,2,0.150000
2962,0,0.200000
2968,6,0.250000
2979,11,0.300000
2976,-3,0.350000
2982,6,0.400000
2992,10,0.450000
3001,9,0.500000
3011,10,0.550000
3021,10,0.600000
3038,17,0.650000
3031,-7,0.700000
3060,29,0.750000
3097,37,0.800000
3113,16,0.850000
3184,71,0.900000
3329,145,0.950000
10000,6671,1.000000
2925,2925,0.000000
2927,2,0.050000
2926,-1,0.100000
2929,3,0.150000
2930,1,0.200000
2932,2,0.250000
2933,1,0.300000
2941,8,0.350000
2942,1,0.400000
2933,-9,0.450000
2944,11,0.500000
2946,2,0.550000
2965,19,0.600000
2972,7,0.650000
2980,8,0.700000
2987,7,0.750000
3007,20,0.800000
3034,27,0.850000
3095,61,0.900000
3235,140,0.950000
10000,6765,1.000000
3050,3050,0.000000
3055,5,0.050000
3066,11,0.100000
3066,0,0.150000
3068,2,0.200000
3089,21,0.250000
3083,-6,0.300000
3099,16,0.350000
3111,12,0.400000
3124,13,0.450000
3136,12,0.500000
3166,30,0.550000
3170,4,0.600000
3207,37,0.650000
3203,-4,0.700000
3277,74,0.750000
3291,14,0.800000
3350,59,0.850000
3421,71,0.900000
3577,156,0.950000
10000,6423,1.000000
2979,2979,0.000000
2980,1,0.050000
2983,3,0.100000
2987,4,0.150000
2990,3,0.200000
2997,7,0.250000
2995,-2,0.300000
3007,12,0.350000
3014,7,0.400000
3008,-6,0.450000
3013,5,0.500000
3021,8,0.550000
3029,8,0.600000
3044,15,0.650000
3054,10,0.700000
3068,14,0.750000
3084,16,0.800000
3113,29,0.850000
3184,71,0.900000
3303,119,0.950000
10000,6697,1.000000
3091,3091,0.000000
3093,2,0.050000
3096,3,0.100000
3101,5,0.150000
3103,2,0.200000
3106,3,0.250000
3111,5,0.300000
3115,4,0.350000
3120,5,0.400000
3129,9,0.450000
3142,13,0.500000
3140,-2,0.550000
3152,12,0.600000
3161,9,0.650000
3185,24,0.700000
3200,15,0.750000
3212,12,0.800000
3247,35,0.850000
3308,61,0.900000
3439,131,0.950000
10000,6561,1.000000
3007,3007,0.000000
3010,3,0.050000
3012,2,0.100000
3016,4,0.150000
3016,0,0.200000
3021,5,0.250000
3018,-3,0.300000
3025,7,0.350000
3027,2,0.400000
3027,0,0.450000
3038,11,0.500000
3044,6,0.550000
3047,3,0.600000
3058,11,0.650000
3082,24,0.700000
3079,-3,0.750000
3114,35,0.800000
3148,34,0.850000
3200,52,0.900000
3370,170,0.950000
10000,6630,1.000000
2972,2972,0.000000
2973,1,0.050000
2976,3,0.100000
2975,-1,0.150000
2980,5,0.200000
2982,2,0.250000
2987,5,0.300000
2991,4,0.350000
2991,0,0.400000
2998,7,0.450000
3012,14,0.500000
3006,-6,0.550000
3020,14,0.600000
3043,23,0.650000
3039,-4,0.700000
3066,27,0.750000
3086,20,0.800000
3105,19,0.850000
3170,65,0.900000
3300,130,0.950000
10000,6700,1.000000
2992,2992,0.000000
2995,3,0.050000
2999,4,0.100000
3001,2,0.150000
3002,1,0.200000
3012,10,0.250000
3014,2,0.300000
3015,1,0.350000
3014,-1,0.400000
3028,14,0.450000
3040,12,0.500000
3042,2,0.550000
3056,14,0.600000
3059,3,0.650000
3080,21,0.700000
3087,7,0.750000
3108,21,0.800000
3162,54,0.850000
3222,60,0.900000
3354,132,0.950000
10000,6646,1.000000
3005,3005,0.000000
3010,5,0.050000
3008,-2,0.100000
3020,12,0.150000
3026,6,0.200000
3033,7,0.250000
3040,7,0.300000
3045,5,0.350000
3047,2,0.400000
3053,6,0.450000
3066,13,0.500000
3064,-2,0.550000
3086,22,0.600000
3103,17,0.650000
3120,17,0.700000
3160,40,0.750000
3206,46,0.800000
3230,24,0.850000
3290,60,0.900000
3431,141,0.950000
10000,6569,1.000000
3149,3149,0.000000
3150,1,0.050000
3156,6,0.100000
3153,-3,0.150000
3164,11,0.200000
3159,-5,0.250000
3158,-1,0.300000
3169,11,0.350000
3169,0,0.400000
3170,1,0.450000
3177,7,0.500000
3189,12,0.550000
3186,-3,0.600000
3199,13,0.650000
3214,15,0.700000
3220,6,0.750000
3241,21,0.800000
3298,57,0.850000
3358,60,0.900000
3519,161,0.950000
10000,6481,1.000000
2970,2970,0.000000
2974,4,0.050000
2977,3,0.100000
2978,1,0.150000
2983,5,0.200000
2995,12,0.250000
2991,-4,0.300000
3003,12,0.350000
3002,-1,0.400000
3001,-1,0.450000
3014,13,0.500000
3012,-2,0.550000
3026,14,0.600000
3025,-1,0.650000
3043,18,0.700000
3071,28,0.750000
3090,19,0.800000
3145,55,0.850000
3183,38,0.900000
3315,132,0.950000
10000,6685,1.000000
3008,3008,0.000000
3010,2,0.050000
3010,0,0.100000
3013,3,0.150000
3012,-1,0.200000
3011,-1,0.250000
3017,6,0.300000
3020,3,0.350000
3024,4,0.400000
3026,2,0.450000
3041,15,0.500000
3035,-6,0.550000
3040,5,0.600000
3059,19,0.650000
3067,8,0.700000
3095,28,0.750000
3117,22,0.800000
3164,47,0.850000
3254,90,0.900000
3423,169,0.950000
10000,6577,1.000000
3014,3014,0.000000
3017,3,0.050000
3026,9,0.100000
3027,1,0.150000
3035,8,0.200000
3026,-9,0.250000
3043,17,0.300000
3051,8,0.350000
3054,3,0.400000
3069,15,0.450000
3071,2,0.500000
3082,11,0.550000
3088,6,0.600000
3120,32,0.650000
3122,2,0.700000
3166,44,0.750000
3188,22,0.800000
3253,65,0.850000
3290,37,0.900000
3458,168,0.950000
10000,6542,1.000000
3034,3034,0.000000
3037,3,0.050000
3040,3,0.100000
3050,10,0.150000
3051,1,0.200000
3057,6,0.250000
3061,4,0.300000
3062,1,0.350000
3069,7,0.400000
3083,14,0.450000
3089,6,0.500000
3095,6,0.550000
3107,12,0.600000
3120,13,0.650000
3122,2,0.700000
3154,32,0.750000
3191,37,0.800000
3237,46,0.850000
3316,79,0.900000
3433,117,0.950000
10000,6567,1.000000
3055,3055,0.000000
3055,0,0.050000
3056,1,0.100000
3056,0,0.150000
3057,1,0.200000
3061,4,0.250000
3062,1,0.300000
3064,2,0.350000
3067,3,0.400000
3070,3,0.450000
3078,8,0.500000
3086,8,0.550000
3093,7,0.600000
3102,9,0.650000
3107,5,0.700000
3135,28,0.750000
3153,18,0.800000
3201,48,0.850000
3249,48,0.900000
3373,124,0.950000
10000,6627,1.000000
2940,2940,0.000000
2941,1,0.050000
2945,4,0.100000
2943,-2,0.150000
2949,6,0.200000
2952,3,0.250000
2950,-2,0.300000
2954,4,0.350000
2961,7,0.400000
2964,3,0.450000
2965,1,0.500000
2989,24,0.550000
2995,6,0.600000
3011,16,0.650000
3017,6,0.700000
3039,22,0.750000
3080,41,0.800000
3125,45,0.850000
3198,73,0.900000
3353,155,0.950000
10000,6647,1.000000
3046,3046,0.000000
3051,5,0.050000
3052,1,0.100000
3062,10,0.150000
3061,-1,0.200000
3060,-1,0.250000
3067,7,0.300000
3076,9,0.350000
3083,7,0.400000
3085,2,0.450000
3087,2,0.500000
3098,11,0.550000
3119,21,0.600000
3120,1,0.650000
3131,11,0.700000
3153,22,0.750000
3169,16,0.800000
3213,44,0.850000
3268,55,0.900000
3375,107,0.950000
10000,6625,1.000000
2953,2953,0.000000
2956,3,0.050000
2959,3,0.100000
2957,-2,0.150000
2963,6,0.200000
2967,4,0.250000
2967,0,0.300000
2975,8,0.350000
2976,1,0.400000
2980,4,0.450000
2980,0,0.500000
3003,23,0.550000
3002,-1,0.600000
3018,16,0.650000
3032,14,0.700000
3045,13,0.750000
3066,21,0.800000
3115,49,0.850000
3156,41,0.900000
3311,155,0.950000
10000,6689,1.000000
3048,3048,0.000000
3053,5,0.050000
3058,5,0.100000
3072,14,0.150000
3069,-3,0.200000
3075,6,0.250000
3077,2,0.300000
3087,10,0.350000
3104,17,0.400000
3102,-2,0.450000
3100,-2,0.500000
3128,28,0.550000
3127,-1,0.600000
3129,2,0.650000
3160,31,0.700000
3169,9,0.750000
3192,23,0.800000
3227,35,0.850000
3284,57,0.900000
3450,166,0.950000
10000,6550,1.000000
2907,2907,0.000000
2907,0,0.050000
2907,0,0.100000
2909,2,0.150000
2912,3,0.200000
2910,-2,0.250000
2916,6,0.300000
2922,6,0.350000
2922,0,0.400000
2927,5,0.450000
2934,7,0.500000
2930,-4,0.550000
2943,13,0.600000
2954,11,0.650000
2961,7,0.700000
2991,30,0.750000
3002,11,0.800000
3065,63,0.850000
3110,45,0.900000
3232,122,0.950000
10000,6768,1.000000
3094,3094,0.000000
3097,3,0.050000
3098,1,0.100000
3097,-1,0.150000
3098,1,0.200000
3106,8,0.250000
3110,4,0.300000
3108,-2,0.350000
3112,4,0.400000
3117,5,0.450000
3124,7,0.500000
3125,1,0.550000
3133,8,0.600000
3143,10,0.650000
3148,5,0.700000
3179,31,0.750000
3188,9,0.800000
3212,24,0.850000
3267,55,0.900000
3386,119,0.950000
10000,6614,1.000000
2884,2884,0.000000
2885,1,0.050000
2884,-1,0.100000
2889,5,0.150000
2888,-1,0.200000
2893,5,0.250000
2894,1,0.300000
2897,3,0.350000
2896,-1,0.400000
2911,15,0.450000
2908,-3,0.500000
2917,9,0.550000
2918,1,0.600000
2933,15,0.650000
2931,-2,0.700000
2949,18,0.750000
2973,24,0.800000
3015,42,0.850000
3079,64,0.900000
3222,143,0.950000
10000,6778,1.000000
3165,3165,0.000000
3169,4,0.050000
3167,-2,0.100000
3174,7,0.150000
3171,-3,0.200000
3176,5,0.250000
3173,-3,0.300000
3176,3,0.350000
3189,13,0.400000
3191,2,0.450000
3191,0,0.500000
3200,9,0.550000
3208,8,0.600000
3207,-1,0.650000
3215,8,0.700000
3235,20,0.750000
3252,17,0.800000
3283,31,0.850000
3351,68,0.900000
3484,133,0.950000
10000,6516,1.000000
3096,3096,0.000000
3097,1,0.050000
3096,-1,0.100000
3097,1,0.150000
3097,0,0.200000
3103,6,0.250000
3104,1,0.300000
3108,4,0.350000
3107,-1,0.400000
3110,3,0.450000
3111,1,0.500000
3117,6,0.550000
3118,1,0.600000
3134,16,0.650000
3138,4,0.700000
3151,13,0.750000
3168,17,0.800000
3206,38,0.850000
3261,55,0.900000
3373,112,0.950000
10000,6627,1.000000
2993,2993,0.000000
2993,0,0.050000
2996,3,0.100000
2998,2,0.150000
3004,6,0.200000
3001,-3,0.250000
3007,6,0.300000
3011,4,0.350000
3021,10,0.400000
3025,4,0.450000
3034,9,0.500000
3042,8,0.550000
3054,12,0.600000
3055,1,0.650000
3080,25,0.700000
3099,19,0.750000
3125,26,0.800000
3168,43,0.850000
3248,80,0.900000
3407,159,0.950000
10000,6593,1.000000
2994,2994,0.000000
2994,0,0.050000
2998,4,0.100000
3001,3,0.150000
2999,-2,0.200000
3003,4,0.250000
3007,4,0.300000
3008,1,0.350000
3014,6,0.400000
3023,9,0.450000
3029,6,0.500000
3032,3,0.550000
3042,10,0.600000
3053,11,0.650000
3059,6,0.700000
3083,24,0.750000
3097,14,0.800000
3129,32,0.850000
3184,55,0.900000
3329,145,0.950000
10000,6671,1.000000
3013,3013,0.000000
3013,0,0.050000
3014,1,0.100000
3014,0,0.150000
3016,2,0.200000
3017,1,0.250000
3019,2,0.300000
3019,0,0.350000
3021,2,0.400000
3023,2,0.450000
3025,2,0.500000
3030,5,0.550000
3036,6,0.600000
3038,2,0.650000
3042,4,0.700000
3050,8,0.750000
3076,26,0.800000
3098,22,0.850000
3151,53,0.900000
3277,126,0.950000
10000,6723,1.000000
3040,3040,0.000000
3041,1,0.050000
3040,-1,0.100000
3044,4,0.150000
3045,1,0.200000
3043,-2,0.250000
3048,5,0.300000
3045,-3,0.350000
3056,11,0.400000
3059,3,0.450000
3063,4,0.500000
3064,1,0.550000
3070,6,0.600000
3079,9,0.650000
3094,15,0.700000
3108,14,0.750000
3143,35,0.800000
3175,32,0.850000
3235,60,0.900000
3360,125,0.950000
10000,6640,1.000000
3124,3124,0.000000
3124,0,0.050000
3124,0,0.100000
3130,6,0.150000
3127,-3,0.200000
3134,7,0.250000
3137,3,0.300000
3138,1,0.350000
3139,1,0.400000
3144,5,0.450000
3153,9,0.500000
3147,-6,0.550000
3159,12,0.600000
3175,16,0.650000
3186,11,0.700000
3203,17,0.750000
3218,15,0.800000
3249,31,0.850000
3308,59,0.900000
3440,132,0.950000
10000,6560,1.000000
2991,2991,0.000000
2996,5,0.050000
3002,6,0.100000
3004,2,0.150000
3016,12,0.200000
3028,12,0.250000
3032,4,0.300000
3038,6,0.350000
3060,22,0.400000
3058,-2,0.450000
3072,14,0.500000
3090,18,0.550000
3097,7,0.600000
3123,26,0.650000
3128,5,0.700000
3149,21,0.750000
3192,43,0.800000
3236,44,0.850000
3284,48,0.900000
3457,173,0.950000
10000,6543,1.000000
2979,2979,0.000000
2979,0,0.050000
2980,1,0.100000
2985,5,0.150000
2988,3,0.200000
2986,-2,0.250000
2993,7,0.300000
2996,3,0.350000
2998,2,0.400000
3000,2,0.450000
2999,-1,0.500000
3013,14,0.550000
3009,-4,0.600000
3024,15,0.650000
3042,18,0.700000
3062,20,0.750000
3071,9,0.800000
3086,15,0.850000
3143,57,0.900000
3265,122,0.950000
10000,6735,1.000000
2937,2937,0.000000
2939,2,0.050000
2940,1,0.100000
2945,5,0.150000
2948,3,0.200000
2953,5,0.250000
2955,2,0.300000
2959,4,0.350000
2971,12,0.400000
2975,4,0.450000
2979,4,0.500000
2993,14,0.550000
3011,18,0.600000
3017,6,0.650000
3034,17,0.700000
3062,28,0.750000
3081,19,0.800000
3141,60,0.850000
3220,79,0.900000
3359,139,0.950000
10000,6641,1.000000
3029,3029,0.000000
3030,1,0.050000
3030,0,0.100000
3030,0,0.150000
3036,6,0.200000
3037,1,0.250000
3038,1,0.300000
3047,9,0.350000
3051,4,0.400000
3053,2,0.450000
3054,1,0.500000
3070,16,0.550000
3063,-7,0.600000
3077,14,0.650000
3085,8,0.700000
3103,18,0.750000
3126,23,0.800000
3152,26,0.850000
3186,34,0.900000
3339,153,0.950000
10000,6661,1.000000
3067,3067,0.000000
3072,5,0.050000
3074,2,0.100000
3076,2,0.150000
3076,0,0.200000
3080,4,0.250000
3083,3,0.300000
3089,6,0.350000
3104,15,0.400000
3102,-2,0.450000
3114,12,0.500000
3124,10,0.550000
3128,4,0.600000
3134,6,0.650000
3159,25,0.700000
3170,11,0.750000
3188,18,0.800000
3230,42,0.850000
3281,51,0.900000
3433,152,0.950000
10000,6567,1.000000
3022,3022,0.000000
3023,1,0.050000
3029,6,0.100000
3034,5,0.150000
3042,8,0.200000
3042,0,0.250000
3046,4,0.300000
3053,7,0.350000
3060,7,0.400000
3064,4,0.450000
3070,6,0.500000
3089,19,0.550000
3103,14,0.600000
3111,8,0.650000
3130,19,0.700000
3146,16,0.750000
3170,24,0.800000
3204,34,0.850000
3282,78,0.900000
3368,86,0.950000
10000,6632,1.000000
3010,3010,0.000000
3011,1,0.050000
3014,3,0.100000
3016,2,0.150000
3017,1,0.200000
3019,2,0.250000
3021,2,0.300000
3027,6,0.350000
3020,-7,0.400000
3028,8,0.450000
3033,5,0.500000
3053,20,0.550000
3041,-12,0.600000
3052,11,0.650000
3056,4,0.700000
3085,29,0.750000
3127,42,0.800000
3153,26,0.850000
3232,79,0.900000
3405,173,0.950000
10000,6595,1.000000
3090,3090,0.000000
3093,3,0.050000
3096,3,0.100000
3098,2,0.150000
3102,4,0.200000
3107,5,0.250000
3114,7,0.300000
3118,4,0.350000
3121,3,0.400000
3137,16,0.450000
3131,-6,0.500000
3148,17,0.550000
3151,3,0.600000
3162,11,0.650000
3180,18,0.700000
3202,22,0.750000
3234,32,0.800000
3262,28,0.850000
3334,72,0.900000
3440,106,0.950000
10000,6560,1.000000
2979,2979,0.000000
2983,4,0.050000
2986,3,0.100000
2988,2,0.150000
2987,-1,0.200000
2986,-1,0.250000
2994,8,0.300000
2993,-1,0.350000
3002,9,0.400000
3015,13,0.450000
3010,-5,0.500000
3033,23,0.550000
3027,-6,0.600000
3050,23,0.650000
3064,14,0.700000
3075,11,0.750000
3100,25,0.800000
3172,72,0.850000
3246,74,0.900000
3392,146,0.950000
10000,6608,1.000000
3001,3001,0.000000
3005,4,0.050000
3006,1,0.100000
3008,2,0.150000
3008,0,0.200000
3015,7,0.250000
3013,-2,0.300000
3017,4,0.350000
3020,3,0.400000
3027,7,0.450000
3028,1,0.500000
3042,14,0.550000
3047,5,0.600000
3058,11,0.650000
3066,8,0.700000
3088,22,0.750000
3115,27,0.800000
3135,20,0.850000
3181,46,0.900000
3342,161,0.950000
10000,6658,1.000000
2985,2985,0.000000
2996,11,0.050000
3003,7,0.100000
3003,0,0.150000
3012,9,0.200000
3029,17,0.250000
3026,-3,0.300000
3056,30,0.350000
3059,3,0.400000
3071,12,0.450000
3099,28,0.500000
3093,-6,0.550000
3110,17,0.600000
3138,28,0.650000
3175,37,0.700000
3189,14,0.750000
3231,42,0.800000
3271,40,0.850000
3329,58,0.900000
3488,159,0.950000
10000,6512,1.000000
3099,3099,0.000000
3101,2,0.050000
3101,0,0.100000
3106,5,0.150000
3105,-1,0.200000
3112,7,0.250000
3111,-1,0.300000
3121,10,0.350000
3136,15,0.400000
3136,0,0.450000
3134,-2,0.500000
3155,21,0.550000
3168,13,0.600000
3166,-2,0.650000
3203,37,0.700000
3206,3,0.750000
3240,34,0.800000
3271,31,0.850000
3349,78,0.900000
3510,161,0.950000
10000,6490,1.000000
3004,3004,0.000000
3005,1,0.050000
3006,1,0.100000
3011,5,0.150000
3010,-1,0.200000
3013,3,0.250000
3008,-5,0.300000
3016,8,0.350000
3016,0,0.400000
3026,10,0.450000
3026,0,0.500000
3028,2,0.550000
3040,12,0.600000
3042,2,0.650000
3056,14,0.700000
3062,6,0.750000
3090,28,0.800000
3102,12,0.850000
3176,74,0.900000
3308,132,0.950000
10000,6692,1.000000
3018,3018,0.000000
3023,5,0.050000
3026,3,0.100000
3029,3,0.150000
3032,3,0.200000
3044,12,0.250000
3050,6,0.300000
3047,-3,0.350000
3060,13,0.400000
3062,2,0.450000
3059,-3,0.500000
3071,12,0.550000
3081,10,0.600000
3102,21,0.650000
3101,-1,0.700000
3122,21,0.750000
3148,26,0.800000
3199,51,0.850000
3248,49,0.900000
3419,171,0.950000
10000,6581,1.000000
3041,3041,0.000000
3044,3,0.050000
3045,1,0.100000
3044,-1,0.150000
3048,4,0.200000
3050,2,0.250000
3051,1,0.300000
3055,4,0.350000
3062,7,0.400000
3067,5,0.450000
3070,3,0.500000
3074,4,0.550000
3088,14,0.600000
3084,-4,0.650000
3112,28,0.700000
3122,10,0.750000
3146,24,0.800000
3182,36,0.850000
3229,47,0.900000
3355,126,0.950000
10000,6645,1.000000
3124,3124,0.000000
3126,2,0.050000
3133,7,0.100000
3133,0,0.150000
3141,8,0.200000
3145,4,0.250000
3145,0,0.300000
3144,-1,0.350000
3165,21,0.400000
3164,-1,0.450000
3176,12,0.500000
3175,-1,0.550000
3190,15,0.600000
3203,13,0.650000
3203,0,0.700000
3215,12,0.750000
3237,22,0.800000
3278,41,0.850000
3298,20,0.900000
3451,153,0.950000
10000,6549,1.000000
2969,2969,0.000000
2971,2,0.050000
2977,6,0.100000
2980,3,0.150000
2981,1,0.200000
2983,2,0.250000
2988,5,0.300000
2999,11,0.350000
2999,0,0.400000
2995,-4,0.450000
3012,17,0.500000
3014,2,0.550000
3036,22,0.600000
3043,7,0.650000
3056,13,0.700000
3075,19,0.750000
3119,44,0.800000
3155,36,0.850000
3221,66,0.900000
3405,184,0.950000
10000,6595,1.000000
2989,2989,0.000000
2990,1,0.050000
2993,3,0.100000
2992,-1,0.150000
2995,3,0.200000
2997,2,0.250000
2997,0,0.300000
3001,4,0.350000
3006,5,0.400000
3003,-3,0.450000
3011,8,0.500000
3003,-8,0.550000
3019,16,0.600000
3033,14,0.650000
3040,7,0.700000
3049,9,0.750000
3055,6,0.800000
3081,26,0.850000
3123,42,0.900000
3215,92,0.950000
10000,6785,1.000000
3000,3000,0.000000
3001,1,0.050000
3003,2,0.100000
3005,2,0.150000
3005,0,0.200000
3010,5,0.250000
3006,-4,0.300000
3012,6,0.350000
3020,8,0.400000
3018,-2,0.450000
3028,10,0.500000
3027,-1,0.550000
3027,0,0.600000
3045,18,0.650000
3058,13,0.700000
3081,23,0.750000
3109,28,0.800000
3154,45,0.850000
3213,59,0.900000
3373,160,0.950000
10000,6627,1.000000
3006,3006,0.000000
3008,2,0.050000
3013,5,0.100000
3016,3,0.150000
3016,0,0.200000
3030,14,0.250000
3030,0,0.300000
3045,15,0.350000
3048,3,0.400000
3047,-1,0.450000
3056,9,0.500000
3061,5,0.550000
3076,15,0.600000
3085,9,0.650000
3095,10,0.700000
3100,5,0.750000
3133,33,0.800000
3176,43,0.850000
3217,41,0.900000
3346,129,0.950000
10000,6654,1.000000
2984,2984,0.000000
2986,2,0.050000
2993,7,0.100000
2993,0,0.150000
2998,5,0.200000
2997,-1,0.250000
3008,11,0.300000
3015,7,0.350000
3021,6,0.400000
3033,12,0.450000
3024,-9,0.500000
3044,20,0.550000
3053,9,0.600000
3060,7,0.650000
3067,7,0.700000
3089,22,0.750000
3112,23,0.800000
3144,32,0.850000
3201,57,0.900000
3337,136,0.950000
10000,6663,1.000000
2953,2953,0.000000
2953,0,0.050000
2957,4,0.100000
2958,1,0.150000
2961,3,0.200000
2966,5,0.250000
2963,-3,0.300000
